Store Name,Record ID,Likelyname,retailername,group
PAT'S GROCERY & GIFT,462463,PATS GROCERY GIFT,PATS GROCERY GIFT,16
PAUL'S FOOD MART,567129,PAULS FOOD MART,PAULS FOOD MART,16
PEDRO MARKET,513216,PEDRO MARKET,PEDRO MARKET,16
PHILLIPS' GROCERY,587406,PHILLIPS GROCERY,PHILLIPS GROCERY,16
PICK 'N SAVE  0409,353692,PICK N SAVE,PICK N SAVE,16
PINE TREE GROC & C/O,694490,PINE TREE GROC CO,PINE TREE GROC CO,16
PROCTORVILLE JR FD MT #4,514554,PROCTORVILLE JR FD MT,PROCTORVILLE JR FD MT,16
PROCTORVILLE SHOPWISE,308693,PROCTORVILLE SHOPWISE,PROCTORVILLE SHOPWISE,16
RAMSEY IGA MKT,616834,RAMSEY IGA MKT,RAMSEY IGA MKT,16
RICH #3742 7142,682275,RICH,RICH,16
ROBERTS GROCERY,568914,ROBERTS GROCERY,ROBERTS GROCERY,16
ROME FOOD MART,226970,ROME FOOD MART,ROME FOOD MART,16
RONALD'S GROCERY,692014,RONALDS GROCERY,RONALDS GROCERY,16
ROY'S MARKET,685192,ROYS MARKET,ROYS MARKET,16
ROY'S MARKET,566903,ROYS MARKET,ROYS MARKET,16
ROY'S MARKET,254331,ROYS MARKET,ROYS MARKET,16
SAVE-A-TRIP,564061,SAVEATRIP,SAVEATRIP,16
SHERIDAN MARKET,368927,SHERIDAN MARKET,SHERIDAN MARKET,16
SNAK TIME VIDEO,599597,SNAK TIME VIDEO,SNAK TIME VIDEO,16
SOUTH POINT FOODLAND,527999,SOUTH POINT FOODLAND,SOUTH POINT FOODLAND,16
SOUTH POINT FOODLAND,553408,SOUTH POINT FOODLAND,SOUTH POINT FOODLAND,16
SPEEDWAY #3701 7101,280738,SPEEDWAY,SPEEDWAY,16
SPEEDWAY #3736 7136,275172,SPEEDWAY,SPEEDWAY,16
SPEEDWAY #9266,364658,SPEEDWAY,SPEEDWAY,16
SPEEDWAY #9284,595249,SPEEDWAY,SPEEDWAY,16
STILTNER'S ASHLAND INC,392214,STILTNERS ASHLAND,STILTNERS ASHLAND,16
STILTNER'S BP,439214,STILTNERS BP,STILTNERS BP,16
STORE (THE),485504,STORE THE,STORE THE,16
SUB MARKET,547246,SUB MARKET,SUB MARKET,16
SUN RISE CENTER,579507,SUN RISE CENTER,SUN RISE CENTER,16
SUNRISE MARKET,646276,SUNRISE MARKET,SUNRISE MARKET,16
T.T.'S XL FOOD MART,581279,TTS XL FOOD MART,TTS XL FOOD MART,16
TIM'S NEWS & NOVELTIES,279721,TIMS NEWS NOVELTIES,TIMS NEWS NOVELTIES,16
TIPTON BAKERY INC,692445,TIPTON BAKERY,TIPTON BAKERY,16
UNIVERSITY MART,561975,UNIVERSITY MART,UNIVERSITY MART,16
VILLAGE DISCOUNT,635277,VILLAGE DISCOUNT,VILLAGE DISCOUNT,16
VILLAGE MARKET,712595,VILLAGE MARKET,VILLAGE MARKET,16
VILLAGE PANTRY,562927,VILLAGE PANTRY,VILLAGE PANTRY,16
WATERLOO DISCOUNT GROCERY,292067,WATERLOO DISCOUNT GROCERY,WATERLOO DISCOUNT GROCERY,16
WES' MARKET,344807,WES MARKET,WES MARKET,16
AL'S GARDEN STORE FRUIT & VEGS,600874,ALS GARDEN STORE FRUIT VEGS,ALS GARDEN STORE FRUIT VEGS,16
APPLE VALLEY MARKET,624784,APPLE VALLEY MARKET,APPLE VALLEY MARKET,16
BAKERY ON THE LAKE (THE),379550,BAKERY ON THE LAKE THE,BAKERY ON THE LAKE THE,16
BIG BEAR  11,681130,BIG BEAR,BIG BEAR,16
BIG BEAR PLUS  258,334754,BIG BEAR PLUS,BIG BEAR PLUS,16
BIG BEAR PLUS  270,383049,BIG BEAR PLUS,BIG BEAR PLUS,16
BOB'S HANOVER VILLAGE IGA,670479,BOBS HANOVER VILLAGE IGA,BOBS HANOVER VILLAGE IGA,16
BRICKHILL FOODS INC.,425477,BRICKHILL FOODS,BRICKHILL FOODS,16
BROWNSVILLE COUNTRY STORE,322061,BROWNSVILLE COUNTRY STORE,BROWNSVILLE COUNTRY STORE,16
BUCKEYE MINI MART,438953,BUCKEYE MINI MART,BUCKEYE MINI MART,16
BUY-RITE FOOD & DELI,558488,BUYRITE FOOD DELI,BUYRITE FOOD DELI,16
CAMPOLO MARKET,679344,CAMPOLO MARKET,CAMPOLO MARKET,16
CARDINAL FOOD GALLERY #1401,483937,CARDINAL FOOD GALLERY,CARDINAL FOOD GALLERY,16
CASE'S CARDINAL SUPERMKT,394565,CASES CARDINAL SUPERMKT,CASES CARDINAL SUPERMKT,16
CEDAR ST MKT,294673,CEDAR ST MKT,CEDAR ST MKT,16
CEDAR STREET MARKET,503820,CEDAR STREET MARKET,CEDAR STREET MARKET,16
CEDAR STREET MARKET,296474,CEDAR STREET MARKET,CEDAR STREET MARKET,16
CHIP'S CONVENIENT MART,600754,CHIPS CONVENIENT MART,CHIPS CONVENIENT MART,16
COLLINS CARRY OUT,574705,COLLINS CARRY OUT,COLLINS CARRY OUT,16
COME SHARE,260743,COME SHARE,COME SHARE,16
COUNTRY CARRY OUT,362148,COUNTRY CARRY OUT,COUNTRY CARRY OUT,16
CROTON MARKET,375843,CROTON MARKET,CROTON MARKET,16
CROTON SUPERMARKET,304229,CROTON SUPERMARKET,CROTON SUPERMARKET,16
DAIRY MART  5308,499064,DAIRY MART,DAIRY MART,16
DAIRY MART 7416,329484,DAIRY MART,DAIRY MART,16
DAIRY MART 7420,308557,DAIRY MART,DAIRY MART,16
DAIRY MART 7438,328535,DAIRY MART,DAIRY MART,16
DAIRY MART 7466,473813,DAIRY MART,DAIRY MART,16
DAIRY MART 7476,301249,DAIRY MART,DAIRY MART,16
EARL'S MARKET,379891,EARLS MARKET,EARLS MARKET,16
ED'S CONVENIENT MART #2,347456,EDS CONVENIENT MART,EDS CONVENIENT MART,16
FELIX'S OUTVILLE GROCERY,332162,FELIXS OUTVILLE GROCERY,FELIXS OUTVILLE GROCERY,16
FESTIVAL FOODS 1,643025,FESTIVAL FOODS,FESTIVAL FOODS,16
FESTIVAL FOODS #101,722859,FESTIVAL FOODS,FESTIVAL FOODS,16
FINE FAIR CONVENIENCE MKT,704589,FINE FAIR CONVENIENCE MKT,FINE FAIR CONVENIENCE MKT,16
FREEZ-LOCK FOOD SVC INC,613670,FREEZLOCK FOOD SVC,FREEZLOCK FOOD SVC,16
GARD'S MARKET,707759,GARDS MARKET,GARDS MARKET,16
GLEN SNIDERS MEATS,294689,GLEN SNIDERS MEATS,GLEN SNIDERS MEATS,16
GRANVILLE MILLING CO,526578,GRANVILLE MILLING CO,GRANVILLE MILLING CO,16
H & P SUPERMARKET,668254,H P SUPERMARKET,H P SUPERMARKET,16
HANOVER VILLAGE IGA,675531,HANOVER VILLAGE IGA,HANOVER VILLAGE IGA,16
HOMER & MAUDE'S VILLAGE STORE,254757,HOMER MAUDES VILLAGE STORE,HOMER MAUDES VILLAGE STORE,16
JAMBOREE FOODS #178,460267,JAMBOREE FOODS,JAMBOREE FOODS,16
JAMBOREE FOODS #80,565775,JAMBOREE FOODS,JAMBOREE FOODS,16
JERSEY GENERAL STORE,646711,JERSEY GENERAL STORE,JERSEY GENERAL STORE,16
L & B KORNER MARKET,398460,L B KORNER MARKET,L B KORNER MARKET,16
L & B KORNER MARKET,273861,L B KORNER MARKET,L B KORNER MARKET,16
LOUIS JEFFERS & SONS INC,597905,LOUIS JEFFERS SONS,LOUIS JEFFERS SONS,16
MARKET BASKET,336969,MARKET BASKET,MARKET BASKET,16
MARKET BASKET #2,719519,MARKET BASKET,MARKET BASKET,16
MARY'S MARKET PLACE,494434,MARYS MARKET PLACE,MARYS MARKET PLACE,16
MAYS'S MARKET,440788,MAYSS MARKET,MAYSS MARKET,16
MY LITTLE MARKET,667993,MY LITTLE MARKET,MY LITTLE MARKET,16
NATIONAL TRAIL COUNTRY STORE,445124,NATIONAL TRAIL COUNTRY STORE,NATIONAL TRAIL COUNTRY STORE,16
OLD TOWN NORTH MARKET,560443,OLD TOWN NORTH MARKET,OLD TOWN NORTH MARKET,16
OLD TOWN NORTH MARKET LTD,688475,OLD TOWN NORTH MARKET,OLD TOWN NORTH MARKET,16
OLD TOWN WEST MARKET,462878,OLD TOWN WEST MARKET,OLD TOWN WEST MARKET,16
OUTVILLE GROC & PIZZA,335389,OUTVILLE GROC PIZZA,OUTVILLE GROC PIZZA,16
OWEN POTATO FARM MARKET,618426,OWEN POTATO FARM MARKET,OWEN POTATO FARM MARKET,16
PARTY HOUSE,362116,PARTY HOUSE,PARTY HOUSE,16
PARTY HOUSE CARRY OUT,320801,PARTY HOUSE CARRY OUT,PARTY HOUSE CARRY OUT,16
PERRYTON MKT & C/0,357735,PERRYTON MKT C,PERRYTON MKT C,16
PITT'S LITTLE MARKET,630847,PITTS LITTLE MARKET,PITTS LITTLE MARKET,16
PITTS LITTLE MARKET,310011,PITTS LITTLE MARKET,PITTS LITTLE MARKET,16
PITTS MARKET,596621,PITTS MARKET,PITTS MARKET,16
PLAIN & FANCY #2,676222,PLAIN FANCY,PLAIN FANCY,16
PURITY MARKET,557013,PURITY MARKET,PURITY MARKET,16
RALIEGH'S FARM FRESH MKT,236055,RALIEGHS FARM FRESH MKT,RALIEGHS FARM FRESH MKT,16
RANDY'S MARKET INC.,441484,RANDYS MARKET,RANDYS MARKET,16
SAK'S MARKET - WEST,474542,SAKS MARKET WEST,SAKS MARKET WEST,16
SHORT STOP #135,439259,SHORT STOP,SHORT STOP,16
SMITTY'S PARTY HOUSE,502417,SMITTYS PARTY HOUSE,SMITTYS PARTY HOUSE,16
SMITTY'S PARTY HOUSE,682501,SMITTYS PARTY HOUSE,SMITTYS PARTY HOUSE,16
SNIDERS MEATS INC,328777,SNIDERS MEATS,SNIDERS MEATS,16
SOUTH END CARRY OUT,598459,SOUTH END CARRY OUT,SOUTH END CARRY OUT,16
SOUTH END CARRY OUT,617686,SOUTH END CARRY OUT,SOUTH END CARRY OUT,16
SOUTH END CARRY OUT,354338,SOUTH END CARRY OUT,SOUTH END CARRY OUT,16
SPEEDWAY #9312 5312,668236,SPEEDWAY,SPEEDWAY,16
SUPERAMERICA  5194,366242,SUPERAMERICA,SUPERAMERICA,16
VANNATTAS RIGHT CHOICE #2,574165,VANNATTAS RIGHT CHOICE,VANNATTAS RIGHT CHOICE,16
VANNATTAS RIGHT CHOICE 1,275651,VANNATTAS RIGHT CHOICE,VANNATTAS RIGHT CHOICE,16
VILLAGE MARKET,405955,VILLAGE MARKET,VILLAGE MARKET,16
WEST MAIN MARKET,232848,WEST MAIN MARKET,WEST MAIN MARKET,16
WHITE FEATHER FARMS OHIO,383534,WHITE FEATHER FARMS OHIO,WHITE FEATHER FARMS OHIO,16
ARTOMS GENERAL STORE,728257,ARTOMS GENERAL STORE,ARTOMS GENERAL STORE,16
BECK'S IGA INC,461071,BECKS IGA,BECKS IGA,16
BELLE CENTER GROCERY,427298,BELLE CENTER GROCERY,BELLE CENTER GROCERY,16
BELLE CENTER IGA MARKET,313049,BELLE CENTER IGA MARKET,BELLE CENTER IGA MARKET,16
BIG BEAR  238,254276,BIG BEAR,BIG BEAR,16
C & K ONE STOP,497735,C K ONE STOP,C K ONE STOP,16
CAIN'S OF DEGRAFF,726814,CAINS OF DEGRAFF,CAINS OF DEGRAFF,16
DAIRY MART  5309,488351,DAIRY MART,DAIRY MART,16
DAVE'S MARKET INC #1099,552190,DAVES MARKET,DAVES MARKET,16
DEGRAFF CARDINAL MKT,642903,DEGRAFF CARDINAL MKT,DEGRAFF CARDINAL MKT,16
DICK & BETTY MARKET,315754,DICK BETTY MARKET,DICK BETTY MARKET,16
EAST LIBERTY GROCERY,254532,EAST LIBERTY GROCERY,EAST LIBERTY GROCERY,16
FAWCETT'S IGA SUPERMARKET,353137,FAWCETTS IGA SUPERMARKET,FAWCETTS IGA SUPERMARKET,16
FAWCETTS SUPERMARKET,489418,FAWCETTS SUPERMARKET,FAWCETTS SUPERMARKET,16
FOOD PANTRY,335868,FOOD PANTRY,FOOD PANTRY,16
HOYINGS MARKET,593849,HOYINGS MARKET,HOYINGS MARKET,16
HUNT'S FROZEN FOODS,392147,HUNTS FROZEN FOODS,HUNTS FROZEN FOODS,16
IMPERIAL DISCOUNT GRO,609934,IMPERIAL DISCOUNT GRO,IMPERIAL DISCOUNT GRO,16
INDIAN LAKE SHELL PLAZA,513020,INDIAN LAKE SHELL PLAZA,INDIAN LAKE SHELL PLAZA,16
J'S ONE STOP,676730,JS ONE STOP,JS ONE STOP,16
LAKEVIEW QUICK STOP,457125,LAKEVIEW QUICK STOP,LAKEVIEW QUICK STOP,16
LANTZ SUPER VALUE,390283,LANTZ SUPER VALUE,LANTZ SUPER VALUE,16
MAD RIVER FARM MARKET,247357,MAD RIVER FARM MARKET,MAD RIVER FARM MARKET,16
MIKE'S DAIRY STORE,628867,MIKES DAIRY STORE,MIKES DAIRY STORE,16
MIKE'S DAIRY STORE,341421,MIKES DAIRY STORE,MIKES DAIRY STORE,16
MOBY DICK'S SEAFOOD AND MEATS,471333,MOBY DICKS SEAFOOD AND MEATS,MOBY DICKS SEAFOOD AND MEATS,16
MR R SEAFOOD & MEATS,621115,MR R SEAFOOD MEATS,MR R SEAFOOD MEATS,16
MR R SEAFOOD & MEATS,692548,MR R SEAFOOD MEATS,MR R SEAFOOD MEATS,16
MR R SEAFOOD & MEATS,266555,MR R SEAFOOD MEATS,MR R SEAFOOD MEATS,16
NORTHSIDE CONVENIENCE MART,597156,NORTHSIDE CONVENIENCE MART,NORTHSIDE CONVENIENCE MART,16
REVCO DRUG #3178,474532,REVCO DRUG,REVCO DRUG,16
STONES THRIFT & APPLIANCE STORE,439953,STONES THRIFT APPLIANCE STORE,STONES THRIFT APPLIANCE STORE,16
SUPER X DRUGS  OH 204,528967,SUPER X DRUGS OH,SUPER X DRUGS OH,16
TINSLEY'S IGA #3,348584,TINSLEYS IGA,TINSLEYS IGA,16
WEST LIBERTY MKT.,262342,WEST LIBERTY MKT,WEST LIBERTY MKT,16
WEST MANSFIELD IGA,715329,WEST MANSFIELD IGA,WEST MANSFIELD IGA,16
57 & BELL SHELL FD MART,687796,BELL SHELL FD MART,BELL SHELL FD MART,16
7 ELEVEN FOOD STORE 60-1,251288,SEVEN ELEVEN,ELEVEN FOOD STORE,16
7-ELEVEN FD STORE 56660H 56660,454501,SEVEN ELEVEN,ELEVEN FD STORE H,16
7-ELEVEN FD STORE 56661H 56661,326243,SEVEN ELEVEN,ELEVEN FD STORE H,16
A & C FOOD MART,621006,A C FOOD MART,A C FOOD MART,16
AD MARKET,721752,AD MARKET,AD MARKET,16
AMHERST FARMER'S MARKET INC,689693,AMHERST FARMERS MARKET,AMHERST FARMERS MARKET,16
ANNIE'S BAKE SHOP,680532,ANNIES BAKE SHOP,ANNIES BAKE SHOP,16
APPLES QUALITY FOOD OUTLET,618834,APPLES QUALITY FOOD OUTLET,APPLES QUALITY FOOD OUTLET,16
AVON LAKE SPARKLE MARKET,311500,AVON LAKE SPARKLE MARKET,AVON LAKE SPARKLE MARKET,16
BENDER'S MINI MART,227063,BENDERS MINI MART,BENDERS MINI MART,16
BENNETT FISH INC,669016,BENNETT FISH,BENNETT FISH,16
BILL'S CANDY STORE,418667,BILLS CANDY STORE,BILLS CANDY STORE,16
BLACKWOODS MARKET,465002,BLACKWOODS MARKET,BLACKWOODS MARKET,16
BOB'S SPARKLE MKT INC,570250,BOBS SPARKLE MKT,BOBS SPARKLE MKT,16
BP FOOD MART  5208,245173,BP FOOD MART,BP FOOD MART,16
BRADLEY'S COUNTRY STORE,716398,BRADLEYS COUNTRY STORE,BRADLEYS COUNTRY STORE,16
BROWNHELM STORE,642589,BROWNHELM STORE,BROWNHELM STORE,16
BROWNIES MARKET,363695,BROWNIES MARKET,BROWNIES MARKET,16
BRUMFIELDS FOODS INC,314543,BRUMFIELDS FOODS,BRUMFIELDS FOODS,16
BUTTERNUT CORNERS MARKET,554101,BUTTERNUT CORNERS MARKET,BUTTERNUT CORNERS MARKET,16
C & C GROCERY,658107,C C GROCERY,C C GROCERY,16
CARRERO'S MARKET,382758,CARREROS MARKET,CARREROS MARKET,16
CHET & FRAN'S COUNTRY STORE INC,427552,CHET FRANS COUNTRY STORE,CHET FRANS COUNTRY STORE,16
CLIFTON FOOD MARKET,378943,CLIFTON FOOD MARKET,CLIFTON FOOD MARKET,16
CLIFTON MINI MARKET,403852,CLIFTON MINI MARKET,CLIFTON MINI MARKET,16
CONVENIENCE FOOD MARKET,608413,CONVENIENCE FOOD MARKET,CONVENIENCE FOOD MARKET,16
CONVENIENT FD MART  711,606795,CONVENIENT FD MART,CONVENIENT FD MART,16
CONVENIENT FD MART  710,688957,CONVENIENT FD MART,CONVENIENT FD MART,16
CONVENIENT FD MART  708,672684,CONVENIENT FD MART,CONVENIENT FD MART,16
CONVENIENT FD MART  733,441180,CONVENIENT FD MART,CONVENIENT FD MART,16
CONVENIENT FD MART  731,487973,CONVENIENT FD MART,CONVENIENT FD MART,16
CONVENIENT FD MART  730,580987,CONVENIENT FD MART,CONVENIENT FD MART,16
CONVENIENT FD MART  711,388825,CONVENIENT FD MART,CONVENIENT FD MART,16
CONVENIENT FD MART  720,247630,CONVENIENT FD MART,CONVENIENT FD MART,16
CONVENIENT FD MART  710,702507,CONVENIENT FD MART,CONVENIENT FD MART,16
CONVENIENT FD MART 702,380923,CONVENIENT FD MART,CONVENIENT FD MART,16
CONVENIENT FD MART 703,480652,CONVENIENT FD MART,CONVENIENT FD MART,16
CONVENIENT FD MART 704,516522,CONVENIENT FD MART,CONVENIENT FD MART,16
CONVENIENT FD MART 710,554322,CONVENIENT FD MART,CONVENIENT FD MART,16
CONVENIENT FD MART 720,369844,CONVENIENT FD MART,CONVENIENT FD MART,16
CONVENIENT FD MART 720,452336,CONVENIENT FD MART,CONVENIENT FD MART,16
CONVENIENT FD MART 730,561699,CONVENIENT FD MART,CONVENIENT FD MART,16
CONVENIENT FD MART 732,259260,CONVENIENT FD MART,CONVENIENT FD MART,16
CONVENIENT FD MART 732,422990,CONVENIENT FD MART,CONVENIENT FD MART,16
CONVENIENT FD MART 744,359763,CONVENIENT FD MART,CONVENIENT FD MART,16
CONVENIENT FOOD MART 735,599063,CONVENIENT FOOD MART,CONVENIENT FOOD MART,16
COOPER FOSTER CONVENIENCE FD MKT,665027,COOPER FOSTER CONVENIENCE FD MKT,COOPER FOSTER CONVENIENCE FD MKT,16
CORTES GROCERY,592073,CORTES GROCERY,CORTES GROCERY,16
CRAIGS PRODUCE,292764,CRAIGS PRODUCE,CRAIGS PRODUCE,16
CVS  3325,479819,CVS,CVS,16
DAIRY MART  4524,670309,DAIRY MART,DAIRY MART,16
DAIRY MART  4518,435966,DAIRY MART,DAIRY MART,16
DAIRY MART  5316,502871,DAIRY MART,DAIRY MART,16
DAIRY MART  4544,633412,DAIRY MART,DAIRY MART,16
DAIRY MART  4539,528867,DAIRY MART,DAIRY MART,16
DAIRY MART  5311,244119,DAIRY MART,DAIRY MART,16
DAIRY MART  5310,601627,DAIRY MART,DAIRY MART,16
DAIRY MART  5319,446582,DAIRY MART,DAIRY MART,16
DAIRY MART  4561,278795,DAIRY MART,DAIRY MART,16
DAIRY MART  4502,382345,DAIRY MART,DAIRY MART,16
DAIRY MART  4503,226248,DAIRY MART,DAIRY MART,16
DAIRY MART  4504,616987,DAIRY MART,DAIRY MART,16
DAIRY MART  5313,310239,DAIRY MART,DAIRY MART,16
DAIRY MART  5907,692566,DAIRY MART,DAIRY MART,16
DAIRY MART  5318,383933,DAIRY MART,DAIRY MART,16
DAIRY MART 4535,537037,DAIRY MART,DAIRY MART,16
DAVE'S SEAFOOD,557352,DAVES SEAFOOD,DAVES SEAFOOD,16
DEANS DISCOUNT-OBERLIN STORE,614910,DEANS DISCOUNTOBERLIN STORE,DEANS DISCOUNTOBERLIN STORE,16
DEL FARM,583593,DEL FARM,DEL FARM,16
DELI & VILLAGE MKT INC,549863,DELI VILLAGE MKT,DELI VILLAGE MKT,16
DIETARY FOODS INC,395833,DIETARY FOODS,DIETARY FOODS,16
DIETZ ABBE RD IGA,427223,DIETZ ABBE RD IGA,DIETZ ABBE RD IGA,16
DISCOUNT DOLLAR MART,605649,DISCOUNT DOLLAR MART,DISCOUNT DOLLAR MART,16
DISCOUNT DOLLAR OUTLET,269495,DISCOUNT DOLLAR OUTLET,DISCOUNT DOLLAR OUTLET,16
DISCOUNT GROCERY OUTLET,252924,DISCOUNT GROCERY OUTLET,DISCOUNT GROCERY OUTLET,16
DOLLAR STORE-N-MORE,433068,DOLLAR STORENMORE,DOLLAR STORENMORE,16
EL COQUI MARKET,250726,EL COQUI MARKET,EL COQUI MARKET,16
ELLIOTT'S SUNOCO FD MKT,660872,ELLIOTTS SUNOCO FD MKT,ELLIOTTS SUNOCO FD MKT,16
ELY SQUARE MARKET INC,623124,ELY SQUARE MARKET,ELY SQUARE MARKET,16
ELYRIA SHELL FOOD MART,357614,ELYRIA SHELL FOOD MART,ELYRIA SHELL FOOD MART,16
FAMILY GROCERY,481626,FAMILY GROCERY,FAMILY GROCERY,16
FAMILY MARKET,634031,FAMILY MARKET,FAMILY MARKET,16
FAMILY MARKET,579598,FAMILY MARKET,FAMILY MARKET,16
FAMILY MARKET,676553,FAMILY MARKET,FAMILY MARKET,16
FARMER'S MEAT MARKET,319940,FARMERS MEAT MARKET,FARMERS MEAT MARKET,16
FARMERS MEAT MKT-HUNT,474668,FARMERS MEAT MKTHUNT,FARMERS MEAT MKTHUNT,16
FIRELANDS MKT,226960,FIRELANDS MKT,FIRELANDS MKT,16
FISHING PIER INC,404051,FISHING PIER,FISHING PIER,16
FRANKS MARKET,284483,FRANKS MARKET,FRANKS MARKET,16
G AND C GROCERIES,298973,G AND C GROCERIES,G AND C GROCERIES,16
G C GROCERY,338317,G C GROCERY,G C GROCERY,16
GARWELLS BAIT & VARIETY,490152,GARWELLS BAIT VARIETY,GARWELLS BAIT VARIETY,16
GAS USA,416428,GAS USA,GAS USA,16
GASTOWN  3698,490542,GASTOWN,GASTOWN,16
GEORGE'S BAIT & C/OUT,437440,GEORGES BAIT COUT,GEORGES BAIT COUT,16
GIANT EAGLE #1218 ELYRIA 1218,536371,GIANT EAGLE ELYRIA,GIANT EAGLE ELYRIA,16
GIBBS BUTCHER BLOCK,511707,GIBBS BUTCHER BLOCK,GIBBS BUTCHER BLOCK,16
HANKO'S MEAT MARKET,529044,HANKOS MEAT MARKET,HANKOS MEAT MARKET,16
HAROLD'S SPARKLE MKT INC,229369,HAROLDS SPARKLE MKT,HAROLDS SPARKLE MKT,16
HARWATHS VARIETY STORE,435091,HARWATHS VARIETY STORE,HARWATHS VARIETY STORE,16
HENRIETTA PACKING CO,587260,HENRIETTA PACKING CO,HENRIETTA PACKING CO,16
HILLTOP ORCHARD,655773,HILLTOP ORCHARD,HILLTOP ORCHARD,16
HOBART HEALTH FOODS,692525,HOBART HEALTH FOODS,HOBART HEALTH FOODS,16
JEANCOLA MARKET,417405,JEANCOLA MARKET,JEANCOLA MARKET,16
JER & MOLLY'S CORNER STORE,599601,JER MOLLYS CORNER STORE,JER MOLLYS CORNER STORE,16
L & J CONFECTIONERY,255885,L J CONFECTIONERY,L J CONFECTIONERY,16
LA BORINEANA FOOD MKT,506753,LA BORINEANA FOOD MKT,LA BORINEANA FOOD MKT,16
LAPORTE FOOD MART,651827,LAPORTE FOOD MART,LAPORTE FOOD MART,16
LARRY'S FOOD & DELI,460642,LARRYS FOOD DELI,LARRYS FOOD DELI,16
LAUERHAHS CUSTOM BUTCHERING INC,683955,LAUERHAHS CUSTOM BUTCHERING,LAUERHAHS CUSTOM BUTCHERING,16
LAUERHAHS CUSTOM BUTCHERING INC,674801,LAUERHAHS CUSTOM BUTCHERING,LAUERHAHS CUSTOM BUTCHERING,16
LAURA'S FARM MARKET,514403,LAURAS FARM MARKET,LAURAS FARM MARKET,16
LEAVITT RD FOOD MKT,438211,LEAVITT RD FOOD MKT,LEAVITT RD FOOD MKT,16
LEVIT'S WESTSIDE MARKET,485033,LEVITS WESTSIDE MARKET,LEVITS WESTSIDE MARKET,16
LINK'S BAKERY AND DELI,491949,LINKS BAKERY AND DELI,LINKS BAKERY AND DELI,16
LONG AVENUE SHOP,319929,LONG AVENUE SHOP,LONG AVENUE SHOP,16
LORAIN IGA,288208,LORAIN IGA,LORAIN IGA,16
MAIN STREET MARKET,448800,MAIN STREET MARKET,MAIN STREET MARKET,16
MAYRA'S KORNER,300320,MAYRAS KORNER,MAYRAS KORNER,16
MEDIC DISC. DRUG #365,546110,MEDIC DISC DRUG,MEDIC DISC DRUG,16
MERIDIAN IGA,476669,MERIDIAN IGA,MERIDIAN IGA,16
MEYERS MARKETPLACE,263314,MEYERS MARKETPLACE,MEYERS MARKETPLACE,16
MID-MART #212,682803,MIDMART,MIDMART,16
MIDTOWN MARKET,721179,MIDTOWN MARKET,MIDTOWN MARKET,16
MILLENNIUM 2000 MARKET,437545,MILLENNIUM MARKET,MILLENNIUM MARKET,16
MILLER'S BULK FOODS,594825,MILLERS BULK FOODS,MILLERS BULK FOODS,16
MINI-MART,684276,MINIMART,MINIMART,16
MOVING PICTURES CARRYOUT,661835,MOVING PICTURES CARRYOUT,MOVING PICTURES CARRYOUT,16
MR. BILL'S PRODUCE,670894,MR BILLS PRODUCE,MR BILLS PRODUCE,16
NATIONAL PHARMACY CO,490295,NATIONAL PHARMACY CO,NATIONAL PHARMACY CO,16
NEIGHBORHOOD STORE,636798,NEIGHBORHOOD STORE,NEIGHBORHOOD STORE,16
NEW ELLIOTT'S FISH MKT,580338,NEW ELLIOTTS FISH MKT,NEW ELLIOTTS FISH MKT,16
NORTH RIDGEVILLE IGA,260852,NORTH RIDGEVILLE IGA,NORTH RIDGEVILLE IGA,16
OBERLIN AVE CITGO,438146,OBERLIN AVE CITGO,OBERLIN AVE CITGO,16
OBERLIN SUSTAINABLE AGRICULTURE P,246974,OBERLIN SUSTAINABLE AGRICULTURE P,OBERLIN SUSTAINABLE AGRICULTURE P,16
OHARAS BEVERAGE SPOT,708601,OHARAS BEVERAGE SPOT,OHARAS BEVERAGE SPOT,16
PANADERIA AZTECA,442894,PANADERIA AZTECA,PANADERIA AZTECA,16
PENTON'S COUNTRY MARKET,296306,PENTONS COUNTRY MARKET,PENTONS COUNTRY MARKET,16
PENTON'S COUNTRY MARKET,259204,PENTONS COUNTRY MARKET,PENTONS COUNTRY MARKET,16
PEREZ GROCERY,624656,PEREZ GROCERY,PEREZ GROCERY,16
PEREZ MARKET,560849,PEREZ MARKET,PEREZ MARKET,16
PINKY'S EL COQUI FOOD MKT,613807,PINKYS EL COQUI FOOD MKT,PINKYS EL COQUI FOOD MKT,16
PIT STOP,412541,PIT STOP,PIT STOP,16
POLLY'S DELI,355881,POLLYS DELI,POLLYS DELI,16
PUA'S ORIENTAL FOOD MART,378909,PUAS ORIENTAL FOOD MART,PUAS ORIENTAL FOOD MART,16
QUICK CHEK #129,419565,QUICK CHEK,QUICK CHEK,16
RIDDICK MARKET,333943,RIDDICK MARKET,RIDDICK MARKET,16
RIDDLE'S ODDS 'N ENDS,300475,RIDDLES ODDS N ENDS,RIDDLES ODDS N ENDS,16
RINI REGO SUPERMARKET  205,726441,RINI REGO SUPERMARKET,RINI REGO SUPERMARKET,16
RINI-REGO SPARKLE  1051,544807,RINIREGO SPARKLE,RINIREGO SPARKLE,16
RITE AID PHARMACY 3007,691605,RITE AID,RITE AID PHARMACY,16
RITE AID PHARMACY 3099,243603,RITE AID,RITE AID PHARMACY,16
ROMAN GROCERY,353129,ROMAN GROCERY,ROMAN GROCERY,16
