Store Name,Record ID,Likelyname,retailername,group
JIMMY'S GROCERY,342465,JIMMYS GROCERY,JIMMYS GROCERY,13
JIMS BARGAIN STORES #3,620181,JIMS BARGAIN STORES,JIMS BARGAIN STORES,13
JOE'S PLACE,369304,JOES PLACE,JOES PLACE,13
JOES JIFFY,521529,JOES JIFFY,JOES JIFFY,13
JOHN'S FAMILY MARKET,310032,JOHNS FAMILY MARKET,JOHNS FAMILY MARKET,13
JOHN'S FAMILY MARKET #05,443245,JOHNS FAMILY MARKET,JOHNS FAMILY MARKET,13
JOHN'S FAMILY MARKET #4,497833,JOHNS FAMILY MARKET,JOHNS FAMILY MARKET,13
JOHNS FAMILY MARKET  3,598933,JOHNS FAMILY MARKET,JOHNS FAMILY MARKET,13
JUAN J PEREZ,626013,JUAN J PEREZ,JUAN J PEREZ,13
JULIA FOOD MART,326775,JULIA FOOD MART,JULIA FOOD MART,13
KASH N KARRY  711,346741,KASH N KARRY,KASH N KARRY,13
KELLY'S FOOD MART,423026,KELLYS FOOD MART,KELLYS FOOD MART,13
KENNY'S EXXON,451340,KENNYS EXXON,KENNYS EXXON,13
KENNY'S GROCERY #05,265752,KENNYS GROCERY,KENNYS GROCERY,13
KENNY'S GROCERY INC,331087,KENNYS GROCERY,KENNYS GROCERY,13
KIM'S FOOD STORE,708290,KIMS FOOD STORE,KIMS FOOD STORE,13
KIMS FOOD MART,413226,KIMS FOOD MART,KIMS FOOD MART,13
KIRKLANDS GROCERY,672600,KIRKLANDS GROCERY,KIRKLANDS GROCERY,13
KNOX CRAB DISTRIBUTORS,228709,KNOX CRAB DISTRIBUTORS,KNOX CRAB DISTRIBUTORS,13
L E GROCERY,368274,L E GROCERY,L E GROCERY,13
LA GAVIOTA GROCERY,504437,LA GAVIOTA GROCERY,LA GAVIOTA GROCERY,13
LA GUADALUPANA,614342,LA GUADALUPANA,LA GUADALUPANA,13
LA GUADALUPANA,463351,LA GUADALUPANA,LA GUADALUPANA,13
LA HACIENDA,663671,LA HACIENDA,LA HACIENDA,13
LA MEXICANA,572362,LA MEXICANA,LA MEXICANA,13
LA MEXICANITA CORP,425372,LA MEXICANITA CORP,LA MEXICANITA CORP,13
LA TIENDA MARIA,250880,LA TIENDA MARIA,LA TIENDA MARIA,13
LAKE HELEN GAS N SHOP,233507,LAKE HELEN GAS N SHOP,LAKE HELEN GAS N SHOP,13
LARRY & L E'S COUNTRY ST,395083,LARRY L ES COUNTRY ST,LARRY L ES COUNTRY ST,13
LARRYS SEAFOOD AND CRABS,276954,LARRYS SEAFOOD AND CRABS,LARRYS SEAFOOD AND CRABS,13
LAWRENCE SEAFOOD,553180,LAWRENCE SEAFOOD,LAWRENCE SEAFOOD,13
LEE'S JIFFY  #3966,423369,LEES JIFFY,LEES JIFFY,13
LEE'S JIFFY FOOD STORE,277404,LEES JIFFY FOOD STORE,LEES JIFFY FOOD STORE,13
"LEE'S MARKET, INC.  ",327856,LEES MARKET,LEES MARKET,13
LEE'S VEGETABLE MARKET,253655,LEES VEGETABLE MARKET,LEES VEGETABLE MARKET,13
LEFILS OAK HILL FISHING,683010,LEFILS OAK HILL FISHING,LEFILS OAK HILL FISHING,13
LIL' CHAMP  81,244322,LIL CHAMP,LIL CHAMP,13
LIL' CHAMP  82,294401,LIL CHAMP,LIL CHAMP,13
LIL' CHAMP  91,594638,LIL CHAMP,LIL CHAMP,13
LIL' CHAMP  141,723572,LIL CHAMP,LIL CHAMP,13
LIL' CHAMP  150,687845,LIL CHAMP,LIL CHAMP,13
LIL' CHAMP  269,464187,LIL CHAMP,LIL CHAMP,13
LIL' CHAMP  504,366748,LIL CHAMP,LIL CHAMP,13
LIL' CHAMP  511,326332,LIL CHAMP,LIL CHAMP,13
LIL' CHAMP  1232,529923,LIL CHAMP,LIL CHAMP,13
LIL' CHAMP  1234,474919,LIL CHAMP,LIL CHAMP,13
LIL' CHAMP  1256,551754,LIL CHAMP,LIL CHAMP,13
LIL' CHAMP  1263,334967,LIL CHAMP,LIL CHAMP,13
LIL' CHAMP  1269,408681,LIL CHAMP,LIL CHAMP,13
LIL' CHAMP  1271,402230,LIL CHAMP,LIL CHAMP,13
LIL' CHAMP  1272,232326,LIL CHAMP,LIL CHAMP,13
LIL' CHAMP  1216,692690,LIL CHAMP,LIL CHAMP,13
LIL' CHAMP  168,493693,LIL CHAMP,LIL CHAMP,13
LIL' CHAMP  167,699224,LIL CHAMP,LIL CHAMP,13
LIL' CHAMP  212,560511,LIL CHAMP,LIL CHAMP,13
LIL' CHAMP  1281,437129,LIL CHAMP,LIL CHAMP,13
LO MEJOR DE MEXICO Y SUS TACOS,668537,LO MEJOR DE MEXICO Y SUS TACOS,LO MEJOR DE MEXICO Y SUS TACOS,13
LOUIES GENERAL STORE,450670,LOUIES GENERAL STORE,LOUIES GENERAL STORE,13
LOUIES SEAFOOD MARKET,664020,LOUIES SEAFOOD MARKET,LOUIES SEAFOOD MARKET,13
M W GOODRICH FISH CO,477853,M W GOODRICH FISH CO,M W GOODRICH FISH CO,13
M W GOODRICH SONS SEAFOOD,248050,M W GOODRICH SONS SEAFOOD,M W GOODRICH SONS SEAFOOD,13
M.L.K. SEAFOOD INC.,358340,MLK SEAFOOD,MLK SEAFOOD,13
MADISON FOOD STORE,583463,MADISON FOOD STORE,MADISON FOOD STORE,13
MADISON FOOD STORE,595143,MADISON FOOD STORE,MADISON FOOD STORE,13
MAJIK MARKET  31308,590776,MAJIK MARKET,MAJIK MARKET,13
MAJIK MARKET,633552,MAJIK MARKET,MAJIK MARKET,13
MAJIK MARKET #7341-08 7341,705256,MAJIK MARKET,MAJIK MARKET,13
MAJIK MARKET #7348-08 7348,470458,MAJIK MARKET,MAJIK MARKET,13
MAMA'S GROCERY AND DELI,230704,MAMAS GROCERY AND DELI,MAMAS GROCERY AND DELI,13
MARTIN LUTHER KING MARKET PLACE,441319,MARTIN LUTHER KING MARKET PLACE,MARTIN LUTHER KING MARKET PLACE,13
MARTIN LUTHER KING MARKET PLACE,667436,MARTIN LUTHER KING MARKET PLACE,MARTIN LUTHER KING MARKET PLACE,13
MAX'S DISC STORE  4662,657872,MAXS DISC STORE,MAXS DISC STORE,13
MAX'S DISC STORE  4667,644178,MAXS DISC STORE,MAXS DISC STORE,13
MAX'S DISCOUNT STORE #4661 4610,291081,MAXS DISCOUNT STORE,MAXS DISCOUNT STORE,13
MAX'S DISCOUNT STORE #4664,476259,MAXS DISCOUNT STORE,MAXS DISCOUNT STORE,13
"MEAT WORLD  G & R GROCERIES, INC  ",577315,MEAT WORLD G R GROCERIES,MEAT WORLD G R GROCERIES,13
MERITA BREAD  883,319461,MERITA BREAD,MERITA BREAD,13
MERITA BREAD  890,615768,MERITA BREAD,MERITA BREAD,13
METRO MEAT CO,322628,METRO MEAT CO,METRO MEAT CO,13
"MEXICO CITY BODEGA,INC  ",236131,MEXICO CITY BODEGAINC,MEXICO CITY BODEGAINC,13
MR H PIT STOP GROCERY,346501,MR H PIT STOP GROCERY,MR H PIT STOP GROCERY,13
MR H' PIT STOP GROCERY,691559,MR H PIT STOP GROCERY,MR H PIT STOP GROCERY,13
MY SUPER STORE,577063,MY SUPER STORE,MY SUPER STORE,13
N S DISCOUNT BEVERAGE,600901,N S DISCOUNT BEVERAGE,N S DISCOUNT BEVERAGE,13
NEVER TOO LATE FOOD MARKET,305498,NEVER TOO LATE FOOD MARKET,NEVER TOO LATE FOOD MARKET,13
NORTHSIDE MARKET,561111,NORTHSIDE MARKET,NORTHSIDE MARKET,13
NOVA FOOD MARKET,451185,NOVA FOOD MARKET,NOVA FOOD MARKET,13
NOVA FOOD MARKET,314679,NOVA FOOD MARKET,NOVA FOOD MARKET,13
NOW FOOD MART,551848,NOW FOOD MART,NOW FOOD MART,13
ORIENTAL GROCERY,706614,ORIENTAL GROCERY,ORIENTAL GROCERY,13
OSCAR'S HICKORY HOUSE SO,605315,OSCARS HICKORY HOUSE SO,OSCARS HICKORY HOUSE SO,13
OUTPOST CONV STORE,487744,OUTPOST CONV STORE,OUTPOST CONV STORE,13
OUTPOST MAJESTIC,255671,OUTPOST MAJESTIC,OUTPOST MAJESTIC,13
PARK'S SEAFOOD MARKET,391090,PARKS SEAFOOD MARKET,PARKS SEAFOOD MARKET,13
PEARSON'S FOOD STORE,261382,PEARSONS FOOD STORE,PEARSONS FOOD STORE,13
PEARSON'S GROCERY,421417,PEARSONS GROCERY,PEARSONS GROCERY,13
PEARSONS FOOD TOWN,243691,PEARSONS FOOD TOWN,PEARSONS FOOD TOWN,13
PEARSONS GROCERY,293324,PEARSONS GROCERY,PEARSONS GROCERY,13
PELICAN POINT SEAFOOD MKT,572944,PELICAN POINT SEAFOOD MKT,PELICAN POINT SEAFOOD MKT,13
PETE MOURIKAS,643038,PETE MOURIKAS,PETE MOURIKAS,13
PIC N' SAVE DRUG CO  45,264283,PIC N SAVE DRUG CO,PIC N SAVE DRUG CO,13
PIC N' SAVE DRUG CO #21 021,344908,PIC N SAVE DRUG CO,PIC N SAVE DRUG CO,13
PIC N' SAVE DRUG CO #29 029,398538,PIC N SAVE DRUG CO,PIC N SAVE DRUG CO,13
PIC N' SAVE DRUG CO #37 037,623836,PIC N SAVE DRUG CO,PIC N SAVE DRUG CO,13
PIERSON SEAFOOD CO,309561,PIERSON SEAFOOD CO,PIERSON SEAFOOD CO,13
PIT STOP GROCERY,226562,PIT STOP GROCERY,PIT STOP GROCERY,13
"PLAZA DEL CARIBE, INC.  ",724037,PLAZA DEL CARIBE,PLAZA DEL CARIBE,13
PLAZA LAS PALMAS,524393,PLAZA LAS PALMAS,PLAZA LAS PALMAS,13
POOR FLOYD'S MARKET,557839,POOR FLOYDS MARKET,POOR FLOYDS MARKET,13
POOR FLOYD'S MARKET,719711,POOR FLOYDS MARKET,POOR FLOYDS MARKET,13
PORT ORANGE SEAFOOD CO,571987,PORT ORANGE SEAFOOD CO,PORT ORANGE SEAFOOD CO,13
POWERS VARIETY STORE,493943,POWERS VARIETY STORE,POWERS VARIETY STORE,13
PRAISE TABERNACLE THRIFT STORE,579705,PRAISE TABERNACLE THRIFT STORE,PRAISE TABERNACLE THRIFT STORE,13
PRICE BUSTER  7503,430760,PRICE BUSTER,PRICE BUSTER,13
PUBLIX  0191,574607,PUBLIX,PUBLIX,13
PUBLIX  0149,244388,PUBLIX,PUBLIX,13
"PUBLIX SUPER MARKETS, INC 0108",450391,PUBLIX,PUBLIX SUPER MARKETS,13
QUICK & EASY FOOD STORE,281409,QUICK EASY FOOD STORE,QUICK EASY FOOD STORE,13
QUICK & EASY FOOD STORE,670858,QUICK EASY FOOD STORE,QUICK EASY FOOD STORE,13
QUICK STOP DISC MART,247041,QUICK STOP DISC MART,QUICK STOP DISC MART,13
QUICK STOP DISCOUNT BEVERAGE,658409,QUICK STOP DISCOUNT BEVERAGE,QUICK STOP DISCOUNT BEVERAGE,13
"R & Z ENTERPRISE,INC  ",456086,R Z ENTERPRISEINC,R Z ENTERPRISEINC,13
RALPH'S GROCERY,414372,RALPHS GROCERY,RALPHS GROCERY,13
"RAY'S QUALITY MEATS,INC  ",567172,RAYS QUALITY MEATSINC,RAYS QUALITY MEATSINC,13
READY FOOD,451353,READY FOOD,READY FOOD,13
READY FOOD,368970,READY FOOD,READY FOOD,13
READY FOOD MART,307475,READY FOOD MART,READY FOOD MART,13
RED'S BAIT AND TACKLE,519507,REDS BAIT AND TACKLE,REDS BAIT AND TACKLE,13
REDDI MARKET #501,342376,REDDI MARKET,REDDI MARKET,13
RICHFIELD PRODUCE #2,387526,RICHFIELD PRODUCE,RICHFIELD PRODUCE,13
RIDGEWOOD CHEVRON,418107,RIDGEWOOD CHEVRON,RIDGEWOOD CHEVRON,13
RIDGEWOOD MINI MART,506809,RIDGEWOOD MINI MART,RIDGEWOOD MINI MART,13
RITE PRICE DISCOUNT PHARMACY #201 2015,492525,RITE PRICE DISCOUNT PHARMACY,RITE PRICE DISCOUNT PHARMACY,13
RIVER FRESH SEAFOOD MARKET,402159,RIVER FRESH SEAFOOD MARKET,RIVER FRESH SEAFOOD MARKET,13
RIVER VIEW MINI MART INC,333712,RIVER VIEW MINI MART,RIVER VIEW MINI MART,13
ROAMS MEAT MARKET,459355,ROAMS MEAT MARKET,ROAMS MEAT MARKET,13
ROBERTS SEAFOOD CO,702427,ROBERTS SEAFOOD CO,ROBERTS SEAFOOD CO,13
ROCK & ROLL DELI INC,274157,ROCK ROLL DELI,ROCK ROLL DELI,13
RONALD BALLOU AUTO SALES,306790,RONALD BALLOU AUTO SALES,RONALD BALLOU AUTO SALES,13
S & C RIB CRIB,230977,S C RIB CRIB,S C RIB CRIB,13
SAM'S FOOD STORE,370814,SAMS FOOD STORE,SAMS FOOD STORE,13
SAV MOR FOODS,532387,SAV MOR FOODS,SAV MOR FOODS,13
SAVE-A-LOT  166,548230,SAVEALOT,SAVEALOT,13
SBB JAGUR DISCOUNT MINIMART,672801,SBB JAGUR DISCOUNT MINIMART,SBB JAGUR DISCOUNT MINIMART,13
SEA HARVEST SEAFOOD,375400,SEA HARVEST SEAFOOD,SEA HARVEST SEAFOOD,13
SEA TREASURE SEAFOOD MARKET INC,460909,SEA TREASURE SEAFOOD MARKET,SEA TREASURE SEAFOOD MARKET,13
SELDOM SEEN FRUIT & VEG,242409,SELDOM SEEN FRUIT VEG,SELDOM SEEN FRUIT VEG,13
SEMMUL COMPANY,350049,SEMMUL COMPANY,SEMMUL COMPANY,13
SEVEN ELEVEN  10113,608598,SEVEN ELEVEN,SEVEN ELEVEN,13
SEVEN ELEVEN  15435,226461,SEVEN ELEVEN,SEVEN ELEVEN,13
SEVEN ELEVEN  10108,404428,SEVEN ELEVEN,SEVEN ELEVEN,13
SEVEN ELEVEN  25723,425130,SEVEN ELEVEN,SEVEN ELEVEN,13
SEVILLE GROCERY & QUALITY MEATS,405069,SEVILLE GROCERY QUALITY MEATS,SEVILLE GROCERY QUALITY MEATS,13
SEVILLE GROCERY & QUALITY MEATS,680418,SEVILLE GROCERY QUALITY MEATS,SEVILLE GROCERY QUALITY MEATS,13
SHIR DISCOUNT BEVERAGE #02,677410,SHIR DISCOUNT BEVERAGE,SHIR DISCOUNT BEVERAGE,13
SHREEJI'S TEXACO,650648,SHREEJIS TEXACO,SHREEJIS TEXACO,13
SILGUERO STORES,265559,SILGUERO STORES,SILGUERO STORES,13
SMART & FINAL 508,679881,SMART FINAL,SMART FINAL,13
SMYRNA CHEVRON,523528,SMYRNA CHEVRON,SMYRNA CHEVRON,13
SNAPPY FOOD MART,587246,SNAPPY FOOD MART,SNAPPY FOOD MART,13
SORRELLS GROCERY,652629,SORRELLS GROCERY,SORRELLS GROCERY,13
SOUTH SIDE GROCERY STORE,287301,SOUTH SIDE GROCERY STORE,SOUTH SIDE GROCERY STORE,13
SPEEDY MART,411778,SPEEDY MART,SPEEDY MART,13
SPEEDY MART,585422,SPEEDY MART,SPEEDY MART,13
STATES FINEST PRODUCE #2,355135,STATES FINEST PRODUCE,STATES FINEST PRODUCE,13
STOP AND SAVE FOOD BEVERAGE,662666,STOP AND SAVE FOOD BEVERAGE,STOP AND SAVE FOOD BEVERAGE,13
STOP N SAVE FOOD BEV,590294,STOP N SAVE FOOD BEV,STOP N SAVE FOOD BEV,13
STRICTLY FRESH PRODUCE,292876,STRICTLY FRESH PRODUCE,STRICTLY FRESH PRODUCE,13
SUGAR CREEK,638554,SUGAR CREEK,SUGAR CREEK,13
SUGAR MILL TEXACO,265186,SUGAR MILL TEXACO,SUGAR MILL TEXACO,13
SUGARCREEK #1,564445,SUGARCREEK,SUGARCREEK,13
"SUGARCREEK (KBK,INC )  ",574197,SUGARCREEK KBKINC,SUGARCREEK KBKINC,13
SUNOCO  2428,423282,SUNOCO,SUNOCO,13
SUNRISE FOOD MART #5,460747,SUNRISE FOOD MART,SUNRISE FOOD MART,13
SUNRISE FOOD MART II,471091,SUNRISE FOOD MART II,SUNRISE FOOD MART II,13
SUNSHINE FOOD MART,678524,SUNSHINE FOOD MART,SUNSHINE FOOD MART,13
SUPER SAVE FOOD & DISCOUNT BEVERA,419712,SUPER SAVE FOOD DISCOUNT BEVERA,SUPER SAVE FOOD DISCOUNT BEVERA,13
T L CONVENIENCE STORES INC,717453,T L CONVENIENCE STORES,T L CONVENIENCE STORES,13
T'S PRODUCE,305495,TS PRODUCE,TS PRODUCE,13
T.L. CONVENIENCE STORE,260702,TL CONVENIENCE STORE,TL CONVENIENCE STORE,13
TEXACO EXPRESS MART,296136,TEXACO EXPRESS MART,TEXACO EXPRESS MART,13
TEXACO FOOD MART,429339,TEXACO FOOD MART,TEXACO FOOD MART,13
TEXACO FOOD MART,370682,TEXACO FOOD MART,TEXACO FOOD MART,13
TEXACO FOOD MART,335441,TEXACO FOOD MART,TEXACO FOOD MART,13
TEXACO FREEWAY,537369,TEXACO FREEWAY,TEXACO FREEWAY,13
TEXACO MINI MART,576291,TEXACO MINI MART,TEXACO MINI MART,13
THE COUNTRY STORE,372764,THE COUNTRY STORE,THE COUNTRY STORE,13
THE CRAB HOUSE,483290,THE CRAB HOUSE,THE CRAB HOUSE,13
THE CRAB HOUSE,597627,THE CRAB HOUSE,THE CRAB HOUSE,13
THE CRAB STOP OF DAYTONA,226644,THE CRAB STOP OF DAYTONA,THE CRAB STOP OF DAYTONA,13
THE GROCERY BOX  005,724354,THE GROCERY BOX,THE GROCERY BOX,13
THE GROCERY BOX  007,248633,THE GROCERY BOX,THE GROCERY BOX,13
THE GROCERY BOX #4,553610,THE GROCERY BOX,THE GROCERY BOX,13
THE PRODUCE PLACE,540594,THE PRODUCE PLACE,THE PRODUCE PLACE,13
THE TOMATOE SHED,254698,THE TOMATOE SHED,THE TOMATOE SHED,13
THE TURNIP PATCH INC.,634201,THE TURNIP PATCH,THE TURNIP PATCH,13
TL CONVINIENCE STORE,354427,TL CONVINIENCE STORE,TL CONVINIENCE STORE,13
TONY'S MOBIL MART,273336,TONYS MOBIL MART,TONYS MOBIL MART,13
TONYS DISCOUNT BEVERAGES,475636,TONYS DISCOUNT BEVERAGES,TONYS DISCOUNT BEVERAGES,13
TOP GUN FOOD STORE,448508,TOP GUN FOOD STORE,TOP GUN FOOD STORE,13
TOP GUN FOOD STORE 1,581030,TOP GUN FOOD STORE,TOP GUN FOOD STORE,13
TOP-GUN FOOD STORES II,722222,TOPGUN FOOD STORES II,TOPGUN FOOD STORES II,13
TRAVIS E WHIGHAM JR PRODUCE SERV,384775,TRAVIS E WHIGHAM JR PRODUCE SERV,TRAVIS E WHIGHAM JR PRODUCE SERV,13
TRIO PRODUCE #A,304758,TRIO PRODUCE A,TRIO PRODUCE A,13
TURNERS MEATS OF DELTONA INC,571756,TURNERS MEATS OF DELTONA,TURNERS MEATS OF DELTONA,13
TURTLES BEACHSIDE MINI MART,649958,TURTLES BEACHSIDE MINI MART,TURTLES BEACHSIDE MINI MART,13
UNITED MARKETS #2,610293,UNITED MARKETS,UNITED MARKETS,13
V & F DISCOUNT BEVERAGE,304156,V F DISCOUNT BEVERAGE,V F DISCOUNT BEVERAGE,13
V DISCOUNT FOOD STORE,458198,V DISCOUNT FOOD STORE,V DISCOUNT FOOD STORE,13
V FOOD STORE,358311,V FOOD STORE,V FOOD STORE,13
V FOOD STORE,365082,V FOOD STORE,V FOOD STORE,13
V MINI MARKET,413206,V MINI MARKET,V MINI MARKET,13
V SUPERMARKET INC,236801,V SUPERMARKET,V SUPERMARKET,13
VAN'S GENERAL STORE,307392,VANS GENERAL STORE,VANS GENERAL STORE,13
VICTORIA TEXACO,234039,VICTORIA TEXACO,VICTORIA TEXACO,13
VOLUSIA FOOD MART INC,331141,VOLUSIA FOOD MART,VOLUSIA FOOD MART,13
W. R. LA BODEGA,434813,W R LA BODEGA,W R LA BODEGA,13
WALGREENS  2405,293201,WALGREENS,WALGREENS,13
WALGREENS  1595,639812,WALGREENS,WALGREENS,13
WALGREENS  1543,547112,WALGREENS,WALGREENS,13
WALGREENS #1422 01422,485798,WALGREENS,WALGREENS,13
WATHEN PRODUCE,327643,WATHEN PRODUCE,WATHEN PRODUCE,13
WILFREDO ROLDAN LA BODEGA,396721,WILFREDO ROLDAN LA BODEGA,WILFREDO ROLDAN LA BODEGA,13
WINN DIXIE  2285,667552,WINN DIXIE,WINN DIXIE,13
WINN DIXIE  2340,684434,WINN DIXIE,WINN DIXIE,13
WINN-DIXIE  2242,240844,WINN DIXIE,WINNDIXIE,13
WINN-DIXIE  2310,319649,WINN DIXIE,WINNDIXIE,13
WINN-DIXIE 2253,433092,WINN DIXIE,WINNDIXIE,13
WINN-DIXIE  2302,587189,WINN DIXIE,WINNDIXIE,13
WONDER BREAD  0839,469788,WONDER BREAD,WONDER BREAD,13
WONDER HOSTESS #8008,673424,WONDER HOSTESS,WONDER HOSTESS,13
YOUNG'S FRESH SHRIMP,616046,YOUNGS FRESH SHRIMP,YOUNGS FRESH SHRIMP,13
ZUBER MEATS,652437,ZUBER MEATS,ZUBER MEATS,13
ZUBER'S MEATS,430767,ZUBERS MEATS,ZUBERS MEATS,13
319 DISCOUNT GROCERY,535462,DISCOUNT GROCERY,DISCOUNT GROCERY,13
319 DISCOUNT STORE,690865,DISCOUNT STORE,DISCOUNT STORE,13
B & T SALES & DISCOUNT GROC,570554,B T SALES DISCOUNT GROC,B T SALES DISCOUNT GROC,13
BEST OF THE BAY SEAFOOD,350825,BEST OF THE BAY SEAFOOD,BEST OF THE BAY SEAFOOD,13
BUBBA'S PRODUCE MARKET,580310,BUBBAS PRODUCE MARKET,BUBBAS PRODUCE MARKET,13
BYRON K LINTON SEAFOOD,399646,BYRON K LINTON SEAFOOD,BYRON K LINTON SEAFOOD,13
CRAWFORDVILLE COUNTRY STORE,680295,CRAWFORDVILLE COUNTRY STORE,CRAWFORDVILLE COUNTRY STORE,13
CRAWFORDVILLE INLAND #301 301..,657174,CRAWFORDVILLE INLAND,CRAWFORDVILLE INLAND,13
CRUM'S SERVICE INC,379163,CRUMS SERVICE,CRUMS SERVICE,13
D L THOMAS SEAFOOD,552315,D L THOMAS SEAFOOD,D L THOMAS SEAFOOD,13
DISCOUNT GROCERY,587639,DISCOUNT GROCERY,DISCOUNT GROCERY,13
E-Z SERV #4053-08 4053,448306,EZ SERV,EZ SERV,13
E-Z SERVE  4415-08,722873,EZ SERVE,EZ SERVE,13
E-Z SERVE #4094-08 4094,328195,EZ SERVE,EZ SERVE,13
E-Z SERVE #4183-08 4183,374000,EZ SERVE,EZ SERVE,13
E-Z SERVE #4217-08 4217,354208,EZ SERVE,EZ SERVE,13
E-Z SERVE #4218-08 4218,632954,EZ SERVE,EZ SERVE,13
E-Z SERVE #4375-08 4375,262330,EZ SERVE,EZ SERVE,13
E-Z SERVE #4412-08 4412,522634,EZ SERVE,EZ SERVE,13
ECKERD DRUGS  3349,529318,ECKERD,ECKERD DRUGS,13
ECKERD DRUGS  0021,266811,ECKERD,ECKERD DRUGS,13
ECKERD DRUGS  2561,269596,ECKERD,ECKERD DRUGS,13
EXPRESS LANE  23,319777,EXPRESS LANE,EXPRESS LANE,13
EXPRESS LANE  35,505286,EXPRESS LANE,EXPRESS LANE,13
FISHBONZE SEAFOOD MARKET & SUCH,561800,FISHBONZE SEAFOOD MARKET SUCH,FISHBONZE SEAFOOD MARKET SUCH,13
FISHBONZE SEAFOOD MARKET AND SUCH,678322,FISHBONZE SEAFOOD MARKET AND SUCH,FISHBONZE SEAFOOD MARKET AND SUCH,13
HWY 319 DISCOUNT STORE,612431,HWY DISCOUNT STORE,HWY DISCOUNT STORE,13
"JERRY'S DISCOUNT SEAFOOD MKT.,INC  ",474674,JERRYS DISCOUNT SEAFOOD MKTINC,JERRYS DISCOUNT SEAFOOD MKTINC,13
JIM'S SEAFOOD,242528,JIMS SEAFOOD,JIMS SEAFOOD,13
JR FOOD  53,602212,JR FOOD,JR FOOD,13
JR FOOD  375,464352,JR FOOD,JR FOOD,13
JR FOOD  94,293898,JR FOOD,JR FOOD,13
JR FOOD  183,401256,JR FOOD,JR FOOD,13
JR FOOD  218,306224,JR FOOD,JR FOOD,13
JR FOOD  412,700011,JR FOOD,JR FOOD,13
JR FOOD  217,560438,JR FOOD,JR FOOD,13
JR FOOD  415,729150,JR FOOD,JR FOOD,13
LAKE ELLEN IGA,231015,LAKE ELLEN IGA,LAKE ELLEN IGA,13
LANGSTON'S DIXIE DANDY,245176,LANGSTONS DIXIE DANDY,LANGSTONS DIXIE DANDY,13
LINZY'S STORE,462493,LINZYS STORE,LINZYS STORE,13
LOU'S BAIT AND TACKLE,599527,LOUS BAIT AND TACKLE,LOUS BAIT AND TACKLE,13
LOU'S BAIT AND TACKLE,309976,LOUS BAIT AND TACKLE,LOUS BAIT AND TACKLE,13
MACK'S COUNTRY MEATS,629291,MACKS COUNTRY MEATS,MACKS COUNTRY MEATS,13
MACK'S COUNTRY STORE,540521,MACKS COUNTRY STORE,MACKS COUNTRY STORE,13
MEDART GROCERY & GENERAL STORE,598437,MEDART GROCERY GENERAL STORE,MEDART GROCERY GENERAL STORE,13
METCALF SEAFOOD,505796,METCALF SEAFOOD,METCALF SEAFOOD,13
MUSIC PARK DISCOUNT STORE,284089,MUSIC PARK DISCOUNT STORE,MUSIC PARK DISCOUNT STORE,13
PETTY'S CONVENIENCE STORE,411938,PETTYS CONVENIENCE STORE,PETTYS CONVENIENCE STORE,13
R J CRUM'S SEAFOOD,462449,R J CRUMS SEAFOOD,R J CRUMS SEAFOOD,13
RAKER LUMBER & BLDG SUPPLY,587464,RAKER LUMBER BLDG SUPPLY,RAKER LUMBER BLDG SUPPLY,13
REGISTERS COUNTRY STORE,287851,REGISTERS COUNTRY STORE,REGISTERS COUNTRY STORE,13
