Store Name,Record ID,Likelyname,retailername,group
Zip-trip Leland,1310799,ZIPTRIP LELAND,ZIPTRIP LELAND,6
Zip-trip Leland,1396104,ZIPTRIP LELAND,ZIPTRIP LELAND,6
Ziptrip,1175101,ZIPTRIP,ZIPTRIP,6
ALLEN GROCERY,469178,ALLEN GROCERY,ALLEN GROCERY,6
AMOCO FOOD SHOP,233851,AMOCO FOOD SHOP,AMOCO FOOD SHOP,6
AMOCO FOOD SHOP #2,260167,AMOCO FOOD SHOP,AMOCO FOOD SHOP,6
Barnetts Catfish And Seafood Market,1105462,BARNETTS CATFISH AND SEAFOOD MARKET,BARNETTS CATFISH AND SEAFOOD MARKET,6
BENNETTS FOOD OUTLET,856085,BENNETTS FOOD OUTLET,BENNETTS FOOD OUTLET,6
Big Country Grocery & Grill,1203324,BIG COUNTRY GROCERY GRILL,BIG COUNTRY GROCERY GRILL,6
Buckatunna Dollar Mart,995806,BUCKATUNNA DOLLAR MART,BUCKATUNNA DOLLAR MART,6
BUCKATUNNA GROCERY & HARDWARE,409518,BUCKATUNNA GROCERY HARDWARE,BUCKATUNNA GROCERY HARDWARE,6
C D SEAFOOD,490574,C D SEAFOOD,C D SEAFOOD,6
CAMPBELL'S BIG STAR,420007,CAMPBELLS BIG STAR,CAMPBELLS BIG STAR,6
CashSaver 37,359999,CASHSAVER,CASHSAVER,6
Clara Grocery And Grill,988802,CLARA GROCERY AND GRILL,CLARA GROCERY AND GRILL,6
CLARK FOOD STORE #3,718966,CLARK FOOD STORE,CLARK FOOD STORE,6
Clark's 45,1042921,CLARKS,CLARKS,6
Clarks 2,1042716,CLARKS,CLARKS,6
Clarks 4,1042730,CLARKS,CLARKS,6
Clarks 12,1042835,CLARKS,CLARKS,6
Clarks 3,1065686,CLARKS,CLARKS,6
D JS SALVAGE,507930,D JS SALVAGE,D JS SALVAGE,6
DOLLAR GENERAL 0894,470701,DOLLAR GENERAL,DOLLAR GENERAL,6
Dollar General 11808,931951,DOLLAR GENERAL,DOLLAR GENERAL,6
Dollar General 15255,1163168,DOLLAR GENERAL,DOLLAR GENERAL,6
Dollar General Store 17808,1276566,DOLLAR GENERAL,DOLLAR GENERAL STORE,6
Dollar Tree 2432,982365,DOLLAR TREE,DOLLAR TREE,6
Family Dollar Store 379,864852,FAMILY DOLLAR,FAMILY DOLLAR STORE,6
FREDS DOLLAR STORE,843127,FREDS DOLLAR STORE,FREDS DOLLAR STORE,6
Grocery  Tienda Santa Rosa,1223850,GROCERY TIENDA SANTA ROSA,GROCERY TIENDA SANTA ROSA,6
HJR FOODS LLC,730630,HJR FOODS,HJR FOODS,6
HOMETOWN MEAT MARKET,844391,HOMETOWN MEAT MARKET,HOMETOWN MEAT MARKET,6
Interstate Quickstop,1304631,INTERSTATE QUICKSTOP,INTERSTATE QUICKSTOP,6
Lakesdie Foodmart 3,1237644,LAKESDIE FOODMART,LAKESDIE FOODMART,6
Lakeside Food Mart,847664,LAKESIDE FOOD MART,LAKESIDE FOOD MART,6
Maynor Creek Grocery,1173969,MAYNOR CREEK GROCERY,MAYNOR CREEK GROCERY,6
Murphy USA 7781,1423990,MURPHY USA,MURPHY USA,6
NAPIERS PURE OIL,816481,NAPIERS PURE OIL,NAPIERS PURE OIL,6
NORMAN S FOOD OUTLET,792186,NORMAN S FOOD OUTLET,NORMAN S FOOD OUTLET,6
Normans Food Outlet,1020109,NORMANS FOOD OUTLET,NORMANS FOOD OUTLET,6
Parker Seafood Market,955921,PARKER SEAFOOD MARKET,PARKER SEAFOOD MARKET,6
PARKERS SEAFOOD MARKET,429166,PARKERS SEAFOOD MARKET,PARKERS SEAFOOD MARKET,6
POPS GROCERY,696899,POPS GROCERY,POPS GROCERY,6
R & D CONVENIENCE STORE,726324,R D CONVENIENCE STORE,R D CONVENIENCE STORE,6
RAMEY ENTERPRISES INC,596939,RAMEY ENTERPRISES,RAMEY ENTERPRISES,6
RAMEY'S FOOD STORE,384589,RAMEYS FOOD STORE,RAMEYS FOOD STORE,6
REX'S FOOD MART,709860,REXS FOOD MART,REXS FOOD MART,6
SAVE-A-LOT,635609,SAVEALOT,SAVEALOT,6
SHAW'S RETAIL MEAT MARKET,834999,SHAWS RETAIL MEAT MARKET,SHAWS RETAIL MEAT MARKET,6
SHAWS RETAIL MEAT MARKET,393093,SHAWS RETAIL MEAT MARKET,SHAWS RETAIL MEAT MARKET,6
SPEEDY MART,595288,SPEEDY MART,SPEEDY MART,6
STOKLEY'S 66,464724,STOKLEYS,STOKLEYS,6
THE LITTLE MEAT SHOPPE,789108,THE LITTLE MEAT SHOPPE,THE LITTLE MEAT SHOPPE,6
Tienda Guatemala Las Villas 1,1417433,TIENDA GUATEMALA LAS VILLAS,TIENDA GUATEMALA LAS VILLAS,6
Turner's Convenience Store 1,1100910,TURNERS CONVENIENCE STORE,TURNERS CONVENIENCE STORE,6
WALCO MART #297,374600,WALCO MART,WALCO MART,6
Walgreens 12929,886842,WALGREENS,WALGREENS,6
Walmart S/C 785,711034,WALMART,WALMART SC,6
WAYNESBORO FRUIT STAND,679074,WAYNESBORO FRUIT STAND,WAYNESBORO FRUIT STAND,6
WAYNESBORO FRUIT STAND,789393,WAYNESBORO FRUIT STAND,WAYNESBORO FRUIT STAND,6
WAYNESBORO FRUITSTAND,810801,WAYNESBORO FRUITSTAND,WAYNESBORO FRUITSTAND,6
Waynesboro Quickstop,1275899,WAYNESBORO QUICKSTOP,WAYNESBORO QUICKSTOP,6
Waynesboro Shrimp Company,1425358,WAYNESBORO SHRIMP COMPANY,WAYNESBORO SHRIMP COMPANY,6
82 Market,948771,MARKET,MARKET,6
Bellefontaine Grocery Express Inc,1232567,BELLEFONTAINE GROCERY EXPRESS,BELLEFONTAINE GROCERY EXPRESS,6
Circle K 2723867,967109,CIRCLE K,CIRCLE K,6
CRAZY CURTIS,672819,CRAZY CURTIS,CRAZY CURTIS,6
DOLLAR GENERAL 8992,291721,DOLLAR GENERAL,DOLLAR GENERAL,6
Dollar General 3716,815844,DOLLAR GENERAL,DOLLAR GENERAL,6
Dollar General 14882,1163166,DOLLAR GENERAL,DOLLAR GENERAL,6
Dollar General 19445,1325337,DOLLAR GENERAL,DOLLAR GENERAL,6
E-Z MART,832149,EZ MART,EZ MART,6
Eupora Discount Store Inc,1286123,EUPORA DISCOUNT STORE,EUPORA DISCOUNT STORE,6
EUPORA FOODS INC,347381,EUPORA FOODS,EUPORA FOODS,6
EUPORA SUPERVALU,731397,EUPORA SUPERVALU,EUPORA SUPERVALU,6
Family Dollar 8842,1031105,FAMILY DOLLAR,FAMILY DOLLAR,6
Fox Run Quick Stop,1218545,FOX RUN QUICK STOP,FOX RUN QUICK STOP,6
FREDS STORE 1520,755544,FREDS STORE,FREDS STORE,6
GILLILAND'S PIGGLY WIGGLY,338963,GILLILANDS PIGGLY WIGGLY,GILLILANDS PIGGLY WIGGLY,6
HENDRIX CORNER STORE,854166,HENDRIX CORNER STORE,HENDRIX CORNER STORE,6
Hendrix General Store,1107666,HENDRIX GENERAL STORE,HENDRIX GENERAL STORE,6
HWY 9 SOUTH DIS GROCERIES & MORE,722921,HWY SOUTH DIS GROCERIES MORE,HWY SOUTH DIS GROCERIES MORE,6
JITNEY JUNGLE  1340,384349,JITNEY JUNGLE,JITNEY JUNGLE,6
KAREEM SHORT STOP,915833,KAREEM SHORT STOP,KAREEM SHORT STOP,6
MANTEE ONE STOP,246036,MANTEE ONE STOP,MANTEE ONE STOP,6
"Mantee Quick Stop, Inc.  ",1169855,MANTEE QUICK STOP,MANTEE QUICK STOP,6
Mathiston Food Mart,1212663,MATHISTON FOOD MART,MATHISTON FOOD MART,6
MATHISTON MART,827373,MATHISTON MART,MATHISTON MART,6
NEW MART 101,430222,NEW MART,NEW MART,6
S & A Quick Stop,1101909,S A QUICK STOP,S A QUICK STOP,6
Shell Gas & Mart 1,1098689,SHELL GAS MART,SHELL GAS MART,6
Shell Gas Station,1307013,SHELL GAS STATION,SHELL GAS STATION,6
Shell Go 526,912975,SHELL GO,SHELL GO,6
Sprint Mart 4133,1052641,SPRINT MART,SPRINT MART,6
The Bent Can,1018647,THE BENT CAN,THE BENT CAN,6
WONDER HOSTESS THRIFTY STORE 28,453503,WONDER HOSTESS THRIFTY STORE,WONDER HOSTESS THRIFTY STORE,6
B-KWIK 5,572368,BKWIK,BKWIK,6
B-Kwik 5,1246492,BKWIK,BKWIK,6
Best Gs,987900,BEST GS,BEST GS,6
BUFFALO  GENERAL STORE,755562,BUFFALO GENERAL STORE,BUFFALO GENERAL STORE,6
BUFFALO GENERAL STORE,276981,BUFFALO GENERAL STORE,BUFFALO GENERAL STORE,6
C M TREPPENDAHL & SONS INC,493883,C M TREPPENDAHL SONS,C M TREPPENDAHL SONS,6
Crosby Community Grocery,1063011,CROSBY COMMUNITY GROCERY,CROSBY COMMUNITY GROCERY,6
DOLLAR GENERAL 7470,372550,DOLLAR GENERAL,DOLLAR GENERAL,6
DOLLAR GENERAL 9471,349916,DOLLAR GENERAL,DOLLAR GENERAL,6
Family Dollar Store 642,859305,FAMILY DOLLAR,FAMILY DOLLAR STORE,6
Family Dollar Store 8499,1004796,FAMILY DOLLAR,FAMILY DOLLAR STORE,6
FORT ADAMS GROCERY,778402,FORT ADAMS GROCERY,FORT ADAMS GROCERY,6
Fred's 3368,1084320,FREDS,FREDS,6
FREDS STORE 1235,751239,FREDS STORE,FREDS STORE,6
GAS LANE #16,423089,GAS LANE,GAS LANE,6
IVERSON MCKEY GROCERY & MARKET,389519,IVERSON MCKEY GROCERY MARKET,IVERSON MCKEY GROCERY MARKET,6
JR Food Mart 472,839276,JR FOOD MART,JR FOOD MART,6
Louvenia's,1172574,LOUVENIAS,LOUVENIAS,6
NEIGHBORHOOD GROCERY,773539,NEIGHBORHOOD GROCERY,NEIGHBORHOOD GROCERY,6
NETTLES TRUCK STOP,786675,NETTLES TRUCK STOP,NETTLES TRUCK STOP,6
Sportsman Stop,1015110,SPORTSMAN STOP,SPORTSMAN STOP,6
Sprint Mart 70,1051070,SPRINT MART,SPRINT MART,6
SUPER II FOODS,329315,SUPER II FOODS,SUPER II FOODS,6
SUPER SAVER,699539,SUPER SAVER,SUPER SAVER,6
THREE WAY SEAFOOD INC,444353,THREE WAY SEAFOOD,THREE WAY SEAFOOD,6
Variety Shack & Quality Meats Llc,1285563,VARIETY SHACK QUALITY MEATS,VARIETY SHACK QUALITY MEATS,6
VARIETY SHACK AND QUALITY MEATS,256164,VARIETY SHACK AND QUALITY MEATS,VARIETY SHACK AND QUALITY MEATS,6
VINE BROS QUALITY MEATS,358292,VINE BROS QUALITY MEATS,VINE BROS QUALITY MEATS,6
WALCO MART  159,531551,WALCO MART,WALCO MART,6
WYATT FOOD MARKET,889079,WYATT FOOD MARKET,WYATT FOOD MARKET,6
Wyatt's Food Market,1146220,WYATTS FOOD MARKET,WYATTS FOOD MARKET,6
Aden Enterprises Llc,1313628,ADEN ENTERPRISES,ADEN ENTERPRISES,6
C's Discount Store 1,1077125,CS DISCOUNT STORE,CS DISCOUNT STORE,6
Cash Saver 24,1070119,CASH SAVER,CASH SAVER,6
CEFCO 505,607074,CEFCO,CEFCO,6
CEFCO 505,877628,CEFCO,CEFCO,6
Chico's Country Store,878071,CHICOS COUNTRY STORE,CHICOS COUNTRY STORE,6
City Food Mart,1136290,CITY FOOD MART,CITY FOOD MART,6
Cks Quick Shop Llc,1435739,CKS QUICK SHOP,CKS QUICK SHOP,6
Country Mart,1133621,COUNTRY MART,COUNTRY MART,6
CROSSROADS,804734,CROSSROADS,CROSSROADS,6
Crossroads Grocery Of Ms Llc,1291150,CROSSROADS GROCERY OF MS,CROSSROADS GROCERY OF MS,6
"Dave, Llc  ",1315194,DAVE,DAVE,6
Delhite Food & Gas,1274508,DELHITE FOOD GAS,DELHITE FOOD GAS,6
Dixie Quick Mart,1484067,DIXIE QUICK MART,DIXIE QUICK MART,6
DOLLAR GENERAL 2112,755960,DOLLAR GENERAL,DOLLAR GENERAL,6
Dollar General 10094,761727,DOLLAR GENERAL,DOLLAR GENERAL,6
DOLLAR GENERAL 10737,804052,DOLLAR GENERAL,DOLLAR GENERAL,6
Dollar General 17359,1271575,DOLLAR GENERAL,DOLLAR GENERAL,6
Dollar Tree 5539,1137279,DOLLAR TREE,DOLLAR TREE,6
Family Dollar Store 10530,1155229,FAMILY DOLLAR,FAMILY DOLLAR STORE,6
FAYES GENERAL MERCHANDISE,453051,FAYES GENERAL MERCHANDISE,FAYES GENERAL MERCHANDISE,6
FAYES GROCERY,798650,FAYES GROCERY,FAYES GROCERY,6
FREDS STORE 2210,766988,FREDS STORE,FREDS STORE,6
GOODINS GROCERY,533921,GOODINS GROCERY,GOODINS GROCERY,6
Gregory Food Mart LLC,1116438,GREGORY FOOD MART,GREGORY FOOD MART,6
Gregorys Food Mart,1375839,GREGORYS FOOD MART,GREGORYS FOOD MART,6
Handy Andy,959124,HANDY ANDY,HANDY ANDY,6
J S Food & Gas 3,1274864,J S FOOD GAS,J S FOOD GAS,6
J S Food & Gas 2,1238466,J S FOOD GAS,J S FOOD GAS,6
J S Food And Gas,1176546,J S FOOD AND GAS,J S FOOD AND GAS,6
King City Mart,1111439,KING CITY MART,KING CITY MART,6
Louisvile Pit Stop 2,1221293,LOUISVILE PIT STOP,LOUISVILE PIT STOP,6
"Louisville Country Mart, Llc  ",1248127,LOUISVILLE COUNTRY MART,LOUISVILLE COUNTRY MART,6
Louisville Pit Stop,1042845,LOUISVILLE PIT STOP,LOUISVILLE PIT STOP,6
Louisville Pit Stop,1081375,LOUISVILLE PIT STOP,LOUISVILLE PIT STOP,6
Louisville Pit Stop,1289364,LOUISVILLE PIT STOP,LOUISVILLE PIT STOP,6
Louisville Pit Stop,1442592,LOUISVILLE PIT STOP,LOUISVILLE PIT STOP,6
Louisville Pit Stop 2,1152538,LOUISVILLE PIT STOP,LOUISVILLE PIT STOP,6
Main Street Junction LLC 2,1046901,MAIN STREET JUNCTION,MAIN STREET JUNCTION,6
Murphy USA 7099,1481897,MURPHY USA,MURPHY USA,6
Nanih Waiya Pit Stop,1224060,NANIH WAIYA PIT STOP,NANIH WAIYA PIT STOP,6
Nanih Waiya Pit Stop Llc,1269216,NANIH WAIYA PIT STOP,NANIH WAIYA PIT STOP,6
"New Dixie Food Mart, Llc  ",1238475,NEW DIXIE FOOD MART,NEW DIXIE FOOD MART,6
Oasis Gas,1184748,OASIS GAS,OASIS GAS,6
PETERSON'S,264260,PETERSONS,PETERSONS,6
Quick Fuel,1135372,QUICK FUEL,QUICK FUEL,6
QUICK STOP,671226,QUICK STOP,QUICK STOP,6
Shan Gas,1175769,SHAN GAS,SHAN GAS,6
Small Farmer and Associates,1040449,SMALL FARMER AND ASSOCIATES,SMALL FARMER AND ASSOCIATES,6
Southern Shaibi,938109,SOUTHERN SHAIBI,SOUTHERN SHAIBI,6
SPACEWAY OIL #524,660071,SPACEWAY OIL,SPACEWAY OIL,6
TRIPLE A PRODUCE,339887,TRIPLE A PRODUCE,TRIPLE A PRODUCE,6
Vowell's Markeplace 5,707928,VOWELLS MARKEPLACE,VOWELLS MARKEPLACE,6
Vowell's Marketplace 4,340913,VOWELLS MARKETPLACE,VOWELLS MARKETPLACE,6
Walgreens 15744,1104222,WALGREENS,WALGREENS,6
Walmart S/C 183,639036,WALMART,WALMART SC,6
Warrior One Stop,1068305,WARRIOR ONE STOP,WARRIOR ONE STOP,6
West Main Convenience Store Llc.,1106387,WEST MAIN CONVENIENCE STORE,WEST MAIN CONVENIENCE STORE,6
West Main Convenient Store Llc 1,1455301,WEST MAIN CONVENIENT STORE,WEST MAIN CONVENIENT STORE,6
West Main Station,1083016,WEST MAIN STATION,WEST MAIN STATION,6
"West Main Station, LLC  ",906739,WEST MAIN STATION,WEST MAIN STATION,6
West Main Street Station,1014280,WEST MAIN STREET STATION,WEST MAIN STREET STATION,6
Wilson Country Mart,918851,WILSON COUNTRY MART,WILSON COUNTRY MART,6
Winston County Farmer's Market,1290449,WINSTON COUNTY FARMERS MARKET,WINSTON COUNTY FARMERS MARKET,6
Winston County Farmer's Market,1290728,WINSTON COUNTY FARMERS MARKET,WINSTON COUNTY FARMERS MARKET,6
WOOD'S GROCERY,359636,WOODS GROCERY,WOODS GROCERY,6
Woods Grocery,919666,WOODS GROCERY,WOODS GROCERY,6
Woody's,1441802,WOODYS,WOODYS,6
WOODY'S #1,352543,WOODYS,WOODYS,6
330 Super Star Llc,841065,SUPER STAR,SUPER STAR,6
Chevron Express,1072257,CHEVRON EXPRESS,CHEVRON EXPRESS,6
Coffeeville Chevron,1023557,COFFEEVILLE CHEVRON,COFFEEVILLE CHEVRON,6
COFFEEVILLE GROCERY & HARDWARE,604857,COFFEEVILLE GROCERY HARDWARE,COFFEEVILLE GROCERY HARDWARE,6
D & N QUICK STOP II,379319,D N QUICK STOP II,D N QUICK STOP II,6
DOLLAR GENERAL  0221,495168,DOLLAR GENERAL,DOLLAR GENERAL,6
DOLLAR GENERAL  9491,684813,DOLLAR GENERAL,DOLLAR GENERAL,6
Dollar General 11755,924318,DOLLAR GENERAL,DOLLAR GENERAL,6
Dollar General 22137,1426742,DOLLAR GENERAL,DOLLAR GENERAL,6
Dunns Country Store,1423201,DUNNS COUNTRY STORE,DUNNS COUNTRY STORE,6
Duns Country Store,922335,DUNS COUNTRY STORE,DUNS COUNTRY STORE,6
Express Mart 7,1065666,EXPRESS MART,EXPRESS MART,6
Family Dollar 12720,1454533,FAMILY DOLLAR,FAMILY DOLLAR,6
FREDS STORE 3210,770046,FREDS STORE,FREDS STORE,6
Gasbuddy 2,1208248,GASBUDDY,GASBUDDY,6
HWY 9W SALVAGE GROCERY,251187,HWY W SALVAGE GROCERY,HWY W SALVAGE GROCERY,6
Janies Country Store,930036,JANIES COUNTRY STORE,JANIES COUNTRY STORE,6
JITNEY JUNGLE  1313,636133,JITNEY JUNGLE,JITNEY JUNGLE,6
KANDYS GROCERY,843877,KANDYS GROCERY,KANDYS GROCERY,6
LARSON'S CASH SAVER,669639,LARSONS CASH SAVER,LARSONS CASH SAVER,6
Leslie Wicker,993682,LESLIE WICKER,LESLIE WICKER,6
LONG BRANCH BAIT SHOP,495073,LONG BRANCH BAIT SHOP,LONG BRANCH BAIT SHOP,6
Marc 1 Inc,1406343,MARC,MARC,6
Marc 2 Inc,1406348,MARC,MARC,6
Midway Market And Deli Inc,1430222,MIDWAY MARKET AND DELI,MIDWAY MARKET AND DELI,6
Midway Quick Stop,1181755,MIDWAY QUICK STOP,MIDWAY QUICK STOP,6
NELSON'S GROCERY & BAIT,416269,NELSONS GROCERY BAIT,NELSONS GROCERY BAIT,6
OAKLAND DOLLAR STORE,812964,OAKLAND DOLLAR STORE,OAKLAND DOLLAR STORE,6
OAKLAND EXPRESS,849920,OAKLAND EXPRESS,OAKLAND EXPRESS,6
Oakland Gas Mart 108,1432281,OAKLAND GAS MART,OAKLAND GAS MART,6
OAKLAND ONE STOP,554358,OAKLAND ONE STOP,OAKLAND ONE STOP,6
Oakland One Stop Inc,1412194,OAKLAND ONE STOP,OAKLAND ONE STOP,6
OUTBACK FARM PRO & DISCOUNT CAN,756719,OUTBACK FARM PRO DISCOUNT CAN,OUTBACK FARM PRO DISCOUNT CAN,6
PIGGLY WIGGLY,857856,PIGGLY WIGGLY,PIGGLY WIGGLY,6
PIGGLY WIGGLY #23,406169,PIGGLY WIGGLY,PIGGLY WIGGLY,6
PIGGLY WIGGLY OF COFFEEVILLE INC,804722,PIGGLY WIGGLY OF COFFEEVILLE,PIGGLY WIGGLY OF COFFEEVILLE,6
Shell Oakland Market And Deli,1427266,SHELL OAKLAND MARKET AND DELI,SHELL OAKLAND MARKET AND DELI,6
Sprint Mart 48,1094250,SPRINT MART,SPRINT MART,6
SUPERVALU FOODS 0412,743772,SUPERVALU FOODS,SUPERVALU FOODS,6
The B.T.C. Old-Fashioned Grocery,948279,THE BTC OLDFASHIONED GROCERY,THE BTC OLDFASHIONED GROCERY,6
The Grocery List,1075959,THE GROCERY LIST,THE GROCERY LIST,6
THE OTHER PLACE,827297,THE OTHER PLACE,THE OTHER PLACE,6
THE PIT STOP,295275,THE PIT STOP,THE PIT STOP,6
TILLATOBA QUICK STOP,755375,TILLATOBA QUICK STOP,TILLATOBA QUICK STOP,6
Tillatoba Quick Stop,1466876,TILLATOBA QUICK STOP,TILLATOBA QUICK STOP,6
TILLATOBA QUICK STOP H & H,827041,TILLATOBA QUICK STOP H H,TILLATOBA QUICK STOP H H,6
TNT Mini Mart,1176650,TNT MINI MART,TNT MINI MART,6
Water Valley Gas Mart 130,1432299,WATER VALLEY GAS MART,WATER VALLEY GAS MART,6
49 Exxon Fuel Mart LLC,1261256,EXXON FUEL MART,EXXON FUEL MART,6
49 Grocery,1116032,GROCERY,GROCERY,6
A & B Market,1066825,A B MARKET,A B MARKET,6
Aksharatit LLC,1214396,AKSHARATIT,AKSHARATIT,6
BENTON 66,684588,BENTON,BENTON,6
Benton Food Market,888560,BENTON FOOD MARKET,BENTON FOOD MARKET,6
Benton Truck Stop,1249841,BENTON TRUCK STOP,BENTON TRUCK STOP,6
Benton Truck Stop,1445082,BENTON TRUCK STOP,BENTON TRUCK STOP,6
Bentonia Food & Gas Inc,974822,BENTONIA FOOD GAS,BENTONIA FOOD GAS,6
Bentonia Food Market,922786,BENTONIA FOOD MARKET,BENTONIA FOOD MARKET,6
Bentonia Gas & Food,948459,BENTONIA GAS FOOD,BENTONIA GAS FOOD,6
BERRY'S QUICK SHOP,355979,BERRYS QUICK SHOP,BERRYS QUICK SHOP,6
BLUE MOON RESTAURANT & MART,467908,BLUE MOON RESTAURANT MART,BLUE MOON RESTAURANT MART,6
Break Time,1424637,BREAK TIME,BREAK TIME,6
Broadway Quick N Easy,1033863,BROADWAY QUICK N EASY,BROADWAY QUICK N EASY,6
CHOWS FOOD PLAZA,611572,CHOWS FOOD PLAZA,CHOWS FOOD PLAZA,6
Church Of God Of Prophecy,1157222,CHURCH OF GOD OF PROPHECY,CHURCH OF GOD OF PROPHECY,6
Circle K 2723448,975527,CIRCLE K,CIRCLE K,6
CVS PHARMACY 6396,1052999,CVS,CVS PHARMACY,6
D & D Food,1270225,D D FOOD,D D FOOD,6
D & D Gas,1047566,D D GAS,D D GAS,6
DELTA GROCERY,676327,DELTA GROCERY,DELTA GROCERY,6
DOLLAR GENERAL 9930,737583,DOLLAR GENERAL,DOLLAR GENERAL,6
Dollar General 12559,993464,DOLLAR GENERAL,DOLLAR GENERAL,6
Dollar General 13845,1079447,DOLLAR GENERAL,DOLLAR GENERAL,6
Dollar General 14926,1145401,DOLLAR GENERAL,DOLLAR GENERAL,6
Dollar Tree 4603,1007100,DOLLAR TREE,DOLLAR TREE,6
DOUBLE QUICK 15,686708,DOUBLE QUICK,DOUBLE QUICK,6
E Z MINI MART,567267,E Z MINI MART,E Z MINI MART,6
EASY QUICK STOP,409075,EASY QUICK STOP,EASY QUICK STOP,6
Easy Quick Stop,1346885,EASY QUICK STOP,EASY QUICK STOP,6
Family Dollar Store 5957,833791,FAMILY DOLLAR,FAMILY DOLLAR STORE,6
Family Dollar Store 2799,833772,FAMILY DOLLAR,FAMILY DOLLAR STORE,6
Fastway 4,1158804,FASTWAY,FASTWAY,6
FREDS STORE 3405,751420,FREDS STORE,FREDS STORE,6
Gateway Express,1134089,GATEWAY EXPRESS,GATEWAY EXPRESS,6
GRADY MINI MART,955064,GRADY MINI MART,GRADY MINI MART,6
Grady Onestop,1021564,GRADY ONESTOP,GRADY ONESTOP,6
Grady Stop,1253332,GRADY STOP,GRADY STOP,6
Grand One Stop,1300293,GRAND ONE STOP,GRAND ONE STOP,6
Highway 3 Super Store,950450,HIGHWAY SUPER STORE,HIGHWAY SUPER STORE,6
HINES GROCERY,280183,HINES GROCERY,HINES GROCERY,6
"Hines Grocery,llc  ",1056576,HINES GROCERYLLC,HINES GROCERYLLC,6
HONEY S PLACE,771333,HONEY S PLACE,HONEY S PLACE,6
HORIZON,848395,HORIZON,HORIZON,6
Howells Restaurant & Food Store,856045,HOWELLS RESTAURANT FOOD STORE,HOWELLS RESTAURANT FOOD STORE,6
Hwy 49 Quick Stop,1002974,HWY QUICK STOP,HWY QUICK STOP,6
IN THE GROOVE MUSIC & KWIK STOP,662731,IN THE GROOVE MUSIC KWIK STOP,IN THE GROOVE MUSIC KWIK STOP,6
INDUSTRIAL PARKWAY SUPERSTORE INC,595037,INDUSTRIAL PARKWAY SUPERSTORE,INDUSTRIAL PARKWAY SUPERSTORE,6
J R MINI MART,580946,J R MINI MART,J R MINI MART,6
Jasco Food Mart,917610,JASCO FOOD MART,JASCO FOOD MART,6
JASCO MEAT & GROCERY,778911,JASCO MEAT GROCERY,JASCO MEAT GROCERY,6
Jerry Quick Stop,1289205,JERRY QUICK STOP,JERRY QUICK STOP,6
JITNEY JUNGLE  1328,273285,JITNEY JUNGLE,JITNEY JUNGLE,6
JITNEY JUNGLE  1317,604630,JITNEY JUNGLE,JITNEY JUNGLE,6
JR FOOD MART 10,682210,JR FOOD MART,JR FOOD MART,6
Kaye's Food Market,1274758,KAYES FOOD MARKET,KAYES FOOD MARKET,6
KAYES FOOD MARKET 10,754973,KAYES FOOD MARKET,KAYES FOOD MARKET,6
KEITHS GROCERY,973966,KEITHS GROCERY,KEITHS GROCERY,6
KNIGHT MARKET & GROCERY,438104,KNIGHT MARKET GROCERY,KNIGHT MARKET GROCERY,6
LAMAR RED BARN,456231,LAMAR RED BARN,LAMAR RED BARN,6
