Store Name,Record ID,Likelyname,retailername,group
KDC STEAK & SEAFOOD & DELI,359137,KDC STEAK SEAFOOD DELI,KDC STEAK SEAFOOD DELI,18
KENNY'S THRIFTWAY INC,346832,KENNYS THRIFTWAY,KENNYS THRIFTWAY,18
L & H  MINI MART,334741,L H MINI MART,L H MINI MART,18
LADD'S SPEEDY MART,246637,LADDS SPEEDY MART,LADDS SPEEDY MART,18
LARRY'S CONVENIENT STORE,461703,LARRYS CONVENIENT STORE,LARRYS CONVENIENT STORE,18
LAWRENCE'S FRESH PRODUCE,684163,LAWRENCES FRESH PRODUCE,LAWRENCES FRESH PRODUCE,18
LITTLE JOHN'S #05,635919,LITTLE JOHNS,LITTLE JOHNS,18
LORI'S THRIFTWAY,509090,LORIS THRIFTWAY,LORIS THRIFTWAY,18
LUNSFORD'S STORE,280393,LUNSFORDS STORE,LUNSFORDS STORE,18
MAGGIE'S MARKET,671301,MAGGIES MARKET,MAGGIES MARKET,18
MANNIE'S MARKET,259844,MANNIES MARKET,MANNIES MARKET,18
MANSOURS FOOD MARKET CO,316246,MANSOURS FOOD MARKET CO,MANSOURS FOOD MARKET CO,18
MARATHON FOOD CENTER,639911,MARATHON FOOD CENTER,MARATHON FOOD CENTER,18
MARSHALLS C O INC,580437,MARSHALLS C O,MARSHALLS C O,18
MARTIN'S GROCERY,366943,MARTINS GROCERY,MARTINS GROCERY,18
MASTER'S FRESH MEATS SEAFOOD DELI,287496,MASTERS FRESH MEATS SEAFOOD DELI,MASTERS FRESH MEATS SEAFOOD DELI,18
MCMILLENS MARKET,417273,MCMILLENS MARKET,MCMILLENS MARKET,18
MIKES CARRY OUT,615032,MIKES CARRY OUT,MIKES CARRY OUT,18
MUHAMMAD'S IMPORT,244770,MUHAMMADS IMPORT,MUHAMMADS IMPORT,18
MUNCY'S MARKET,719750,MUNCYS MARKET,MUNCYS MARKET,18
NEIGHBOR'S MARKET,653803,NEIGHBORS MARKET,NEIGHBORS MARKET,18
OLIVE ST MKT,367266,OLIVE ST MKT,OLIVE ST MKT,18
ONE STOP  26,647508,ONE STOP,ONE STOP,18
ONE STOP  503,671536,ONE STOP,ONE STOP,18
ONE STOP  504,285992,ONE STOP,ONE STOP,18
P & D GROCERY,247930,P D GROCERY,P D GROCERY,18
PHAR-MOR #200,520418,PHARMOR,PHARMOR,18
POP INN,642224,POP INN,POP INN,18
PRICES DECORATED CAKES INC,468189,PRICES DECORATED CAKES,PRICES DECORATED CAKES,18
R & L  FOODMARKET,394716,R L FOODMARKET,R L FOODMARKET,18
"R & L FOODMARKET, INC  ",395870,R L FOODMARKET,R L FOODMARKET,18
R & R VARIETY AND GROCERY,721409,R R VARIETY AND GROCERY,R R VARIETY AND GROCERY,18
RAMEY'S CARRYOUT,648042,RAMEYS CARRYOUT,RAMEYS CARRYOUT,18
RAY'S GROCERY,593807,RAYS GROCERY,RAYS GROCERY,18
RICE GROCERY,463560,RICE GROCERY,RICE GROCERY,18
RICH OIL 3964,592479,RICH OIL,RICH OIL,18
RICH OIL  3968,283135,RICH OIL,RICH OIL,18
RICH OIL  3923,344840,RICH OIL,RICH OIL,18
RICH OIL  3966,521244,RICH OIL,RICH OIL,18
RITE AID  968,328745,RITE AID,RITE AID,18
ROLFES CUSTOM & COMMERCIAL MEAT,394778,ROLFES CUSTOM COMMERCIAL MEAT,ROLFES CUSTOM COMMERCIAL MEAT,18
"ROLLIE'S MARKET, INC.  ",653912,ROLLIES MARKET,ROLLIES MARKET,18
RONALD'S CHEESE CORNER,690418,RONALDS CHEESE CORNER,RONALDS CHEESE CORNER,18
ROUTE 60 FOODLAND,510237,ROUTE FOODLAND,ROUTE FOODLAND,18
RT 2 SHOPPING CENTER INC,452991,RT SHOPPING CENTER,RT SHOPPING CENTER,18
RYDER'S GROCERY,395372,RYDERS GROCERY,RYDERS GROCERY,18
SHERRI'S PRODUCE,290732,SHERRIS PRODUCE,SHERRIS PRODUCE,18
SKYLAR'S MARKET,583575,SKYLARS MARKET,SKYLARS MARKET,18
SPARKS PRODUCE,684740,SPARKS PRODUCE,SPARKS PRODUCE,18
STALEY GROCERY,501839,STALEY GROCERY,STALEY GROCERY,18
STILTNER'S THRIFTWAY,437887,STILTNERS THRIFTWAY,STILTNERS THRIFTWAY,18
SUDZIE'S CORNER,650525,SUDZIES CORNER,SUDZIES CORNER,18
SUE'S MINI STOP,337387,SUES MINI STOP,SUES MINI STOP,18
T & P CARRYOUT INC,695532,T P CARRYOUT,T P CARRYOUT,18
TAMMY'S GROCERY,326946,TAMMYS GROCERY,TAMMYS GROCERY,18
TAYLOR'S MEAT  MKT.,581935,TAYLORS MEAT MKT,TAYLORS MEAT MKT,18
THE BUTCHER'S SHOP,567675,THE BUTCHERS SHOP,THE BUTCHERS SHOP,18
THE COOKIE CARNIVAL INC,420257,THE COOKIE CARNIVAL,THE COOKIE CARNIVAL,18
THORNBURG'S 29TH STREET FOOD MKT,423515,THORNBURGS TH STREET FOOD MKT,THORNBURGS TH STREET FOOD MKT,18
TOM'S CONVENIENT MART,288763,TOMS CONVENIENT MART,TOMS CONVENIENT MART,18
TOP QUALITY REDDIPAK MEATS INC,436833,TOP QUALITY REDDIPAK MEATS,TOP QUALITY REDDIPAK MEATS,18
TRI STATE CARRY OUT,682564,TRI STATE CARRY OUT,TRI STATE CARRY OUT,18
UNITED MINI MART,375726,UNITED MINI MART,UNITED MINI MART,18
VILLAGE MART,585832,VILLAGE MART,VILLAGE MART,18
VILLAGE MINI MART,626114,VILLAGE MINI MART,VILLAGE MINI MART,18
WAGNER'S SUPERMAKET,491506,WAGNERS SUPERMAKET,WAGNERS SUPERMAKET,18
WAGNER'S SUPERMARKET,596969,WAGNERS SUPERMARKET,WAGNERS SUPERMARKET,18
WILKS/GROCERY #1,262084,WILKSGROCERY,WILKSGROCERY,18
WILLIAMS DISCOUNT MART,610113,WILLIAMS DISCOUNT MART,WILLIAMS DISCOUNT MART,18
WV PRODUCE MARKET,645662,WV PRODUCE MARKET,WV PRODUCE MARKET,18
ANNAMORIAH GROCERY,374146,ANNAMORIAH GROCERY,ANNAMORIAH GROCERY,18
B   J 'S  CARRY OUT,607484,B J S CARRY OUT,B J S CARRY OUT,18
B J'S GROCERY,395979,B JS GROCERY,B JS GROCERY,18
BAKERS MART INC,350953,BAKERS MART,BAKERS MART,18
BALL'S GROCERY,262183,BALLS GROCERY,BALLS GROCERY,18
BAVARIAN GARDENS COUNTRY STORE,422754,BAVARIAN GARDENS COUNTRY STORE,BAVARIAN GARDENS COUNTRY STORE,18
BIG SPRINGS THRIFTY SHOP,681883,BIG SPRINGS THRIFTY SHOP,BIG SPRINGS THRIFTY SHOP,18
C-N-A PANTRY & ARCADE,427522,CNA PANTRY ARCADE,CNA PANTRY ARCADE,18
COOPER'S AUTO AND HARDWARE,640720,COOPERS AUTO AND HARDWARE,COOPERS AUTO AND HARDWARE,18
COUNTRY KITCHEN,520785,COUNTRY KITCHEN,COUNTRY KITCHEN,18
DYE'S FEED & GROCERY,699474,DYES FEED GROCERY,DYES FEED GROCERY,18
FIVE FORKS GENERAL STORE,284280,FIVE FORKS GENERAL STORE,FIVE FORKS GENERAL STORE,18
FREDERICK'S SERVICE &GRO,432324,FREDERICKS SERVICE GRO,FREDERICKS SERVICE GRO,18
GABBY'S BAIT & TACKLE,482171,GABBYS BAIT TACKLE,GABBYS BAIT TACKLE,18
GARLAND'S GROCERY,453022,GARLANDS GROCERY,GARLANDS GROCERY,18
GIARS GROCERY,273366,GIARS GROCERY,GIARS GROCERY,18
GREGORY'S EXXON,471713,GREGORYS EXXON,GREGORYS EXXON,18
HIDDEN HOLLOW FARM FOODS,701532,HIDDEN HOLLOW FARM FOODS,HIDDEN HOLLOW FARM FOODS,18
HUGH'S MARKET,595516,HUGHS MARKET,HUGHS MARKET,18
JR'S GROCERY,719302,JRS GROCERY,JRS GROCERY,18
KELLYS THIS & THAT,255393,KELLYS THIS THAT,KELLYS THIS THAT,18
LEVERINGS STORE,394777,LEVERINGS STORE,LEVERINGS STORE,18
MART'S GROCERY & AUTO R,710675,MARTS GROCERY AUTO R,MARTS GROCERY AUTO R,18
MARY'S GROCERY AND CARRY-OUT,669793,MARYS GROCERY AND CARRYOUT,MARYS GROCERY AND CARRYOUT,18
MARY'S MARKET & REPAIR,574423,MARYS MARKET REPAIR,MARYS MARKET REPAIR,18
OLD COUNTRY STORE,362136,OLD COUNTRY STORE,OLD COUNTRY STORE,18
ORMA GROCERY,232253,ORMA GROCERY,ORMA GROCERY,18
P AND F GROCERY AND CARRYOUT,239069,P AND F GROCERY AND CARRYOUT,P AND F GROCERY AND CARRYOUT,18
"P.G. & PY-MART, INC.  ",725083,PG PYMART,PG PYMART,18
PERKINS GROCERY,405705,PERKINS GROCERY,PERKINS GROCERY,18
REED'S STORE,672586,REEDS STORE,REEDS STORE,18
REIP'S CARRY-OUT,492045,REIPS CARRYOUT,REIPS CARRYOUT,18
RICK'S PLACE,476044,RICKS PLACE,RICKS PLACE,18
RIVERVIEW CARRY OUT,253726,RIVERVIEW CARRY OUT,RIVERVIEW CARRY OUT,18
T  J'S CARRYOUT,590413,T JS CARRYOUT,T JS CARRYOUT,18
TNT CARRYOUT,666056,TNT CARRYOUT,TNT CARRYOUT,18
VALLEY VIEW BERRIES,495829,VALLEY VIEW BERRIES,VALLEY VIEW BERRIES,18
VILLAGE GROCERY,482387,VILLAGE GROCERY,VILLAGE GROCERY,18
WB GIBSON'S,367073,WB GIBSONS,WB GIBSONS,18
WHITE OAK BUYING CLUB,722583,WHITE OAK BUYING CLUB,WHITE OAK BUYING CLUB,18
AFTER HOURS CARRY OUT,493946,AFTER HOURS CARRY OUT,AFTER HOURS CARRY OUT,18
B MART,622015,B MART,B MART,18
BENTREE GROCERY,504198,BENTREE GROCERY,BENTREE GROCERY,18
BENTREE GROCERY,295514,BENTREE GROCERY,BENTREE GROCERY,18
BENTREE GROCERY,484397,BENTREE GROCERY,BENTREE GROCERY,18
BIG INDIAN GROCERY,572531,BIG INDIAN GROCERY,BIG INDIAN GROCERY,18
BIG OTTER MART,660739,BIG OTTER MART,BIG OTTER MART,18
"BIG OTTER MART, INC  ",634815,BIG OTTER MART,BIG OTTER MART,18
COUNTRY SHORT STOP,344723,COUNTRY SHORT STOP,COUNTRY SHORT STOP,18
ELMO'S TRADING POST,594190,ELMOS TRADING POST,ELMOS TRADING POST,18
FOOD MART,294274,FOOD MART,FOOD MART,18
G & D'S GENERAL STORE,693388,G DS GENERAL STORE,G DS GENERAL STORE,18
G-MART INC,270415,GMART,GMART,18
GLEN COUNTRY STORE & MORE,538853,GLEN COUNTRY STORE MORE,GLEN COUNTRY STORE MORE,18
HILLTOP QUICK STOP-N-GAME ROOM,667357,HILLTOP QUICK STOPNGAME ROOM,HILLTOP QUICK STOPNGAME ROOM,18
J R'S GROCERY & CARRYOUT,312980,J RS GROCERY CARRYOUT,J RS GROCERY CARRYOUT,18
JACK'S CASH & CARRY,335860,JACKS CASH CARRY,JACKS CASH CARRY,18
JONES COUNTRY STORE,453085,JONES COUNTRY STORE,JONES COUNTRY STORE,18
KENNETH D LEGG GROCERY,264110,KENNETH D LEGG GROCERY,KENNETH D LEGG GROCERY,18
KINGS GROCERY,533132,KINGS GROCERY,KINGS GROCERY,18
KOUNTRY KORNER GROCERY,720909,KOUNTRY KORNER GROCERY,KOUNTRY KORNER GROCERY,18
LARRY'S GROCERY AND CARRY OUT,479056,LARRYS GROCERY AND CARRY OUT,LARRYS GROCERY AND CARRY OUT,18
LIZEMORE EXXON,436821,LIZEMORE EXXON,LIZEMORE EXXON,18
LIZEMORE PRODUCE MARKET & ORCHARD,590005,LIZEMORE PRODUCE MARKET ORCHARD,LIZEMORE PRODUCE MARKET ORCHARD,18
M & K MART,630236,M K MART,M K MART,18
MARY LOU'S SELF SERVICE,614605,MARY LOUS SELF SERVICE,MARY LOUS SELF SERVICE,18
MULLINS GROCERY,711821,MULLINS GROCERY,MULLINS GROCERY,18
NEBO NATURAL FOODS,629417,NEBO NATURAL FOODS,NEBO NATURAL FOODS,18
PARCELL'S QUICK STOP,379597,PARCELLS QUICK STOP,PARCELLS QUICK STOP,18
PARCELLS QUICK STOP,235517,PARCELLS QUICK STOP,PARCELLS QUICK STOP,18
RAMONAS PIZZARIA,514917,RAMONAS PIZZARIA,RAMONAS PIZZARIA,18
REB CARRY OUT,470219,REB CARRY OUT,REB CARRY OUT,18
RITE AID  1277,473756,RITE AID,RITE AID,18
RITE AID  1277,715280,RITE AID,RITE AID,18
RIVERSIDE GROCERY,395678,RIVERSIDE GROCERY,RIVERSIDE GROCERY,18
S&D MEAT CO,668066,SD MEAT CO,SD MEAT CO,18
SHIRL'S GROCERY,267832,SHIRLS GROCERY,SHIRLS GROCERY,18
SIZEMORE FOOD INC.,563921,SIZEMORE FOOD,SIZEMORE FOOD,18
STARCHERS GEN STORE,301058,STARCHERS GEN STORE,STARCHERS GEN STORE,18
STEORTS' MARKET,259186,STEORTS MARKET,STEORTS MARKET,18
STEVE'S CASH AND CARRY,672905,STEVES CASH AND CARRY,STEVES CASH AND CARRY,18
STUTLER'S C.O. & GROC.,681286,STUTLERS CO GROC,STUTLERS CO GROC,18
THE FLOWER POT,551188,THE FLOWER POT,THE FLOWER POT,18
THE FLOWER POT,260310,THE FLOWER POT,THE FLOWER POT,18
TUCKER'S GENERAL STORE,284127,TUCKERS GENERAL STORE,TUCKERS GENERAL STORE,18
W M STARCHER STORE CORP INC,652080,W M STARCHER STORE CORP,W M STARCHER STORE CORP,18
WILDERNESS GROCERY,603722,WILDERNESS GROCERY,WILDERNESS GROCERY,18
A&P SUPER FRESH 23513,417118,AP SUPER FRESH,AP SUPER FRESH,18
ACE KWIK STOP,609728,ACE KWIK STOP,ACE KWIK STOP,18
ADAMS' GENERAL STORE,427204,ADAMS GENERAL STORE,ADAMS GENERAL STORE,18
APPLE TREE BAKERY,438203,APPLE TREE BAKERY,APPLE TREE BAKERY,18
BOBS FOOD CENTER,591823,BOBS FOOD CENTER,BOBS FOOD CENTER,18
CENTER POINT CO-OP,278242,CENTER POINT COOP,CENTER POINT COOP,18
COUNTRY JUNCTION,603383,COUNTRY JUNCTION,COUNTRY JUNCTION,18
COUNTRY JUNCTION,550917,COUNTRY JUNCTION,COUNTRY JUNCTION,18
COUNTRY JUNCTION GENERAL STORE,719964,COUNTRY JUNCTION GENERAL STORE,COUNTRY JUNCTION GENERAL STORE,18
DJ'S MERCANTILE,372497,DJS MERCANTILE,DJS MERCANTILE,18
DODDRIDGE TRADING POST,586539,DODDRIDGE TRADING POST,DODDRIDGE TRADING POST,18
DUKES CARRY OUT,418360,DUKES CARRY OUT,DUKES CARRY OUT,18
FERGUSON'S OUTLET & CARRY OUT,333338,FERGUSONS OUTLET CARRY OUT,FERGUSONS OUTLET CARRY OUT,18
FOX DEN END,565959,FOX DEN END,FOX DEN END,18
GREENWOOD GENERAL STORE,591604,GREENWOOD GENERAL STORE,GREENWOOD GENERAL STORE,18
GREENWOOD GENERAL STORE,271042,GREENWOOD GENERAL STORE,GREENWOOD GENERAL STORE,18
GROGG'S KWIK STOP II,485541,GROGGS KWIK STOP II,GROGGS KWIK STOP II,18
J & L GROCERY,423036,J L GROCERY,J L GROCERY,18
JAKE'S EXPRESS,418837,JAKES EXPRESS,JAKES EXPRESS,18
LONG RUN GENERAL STORE,501933,LONG RUN GENERAL STORE,LONG RUN GENERAL STORE,18
LONG RUN MARKET AND VIDEO,298202,LONG RUN MARKET AND VIDEO,LONG RUN MARKET AND VIDEO,18
LYNCH'S GROCERY,581924,LYNCHS GROCERY,LYNCHS GROCERY,18
M & M GROCERY,249430,M M GROCERY,M M GROCERY,18
MILETUS COUNTRY MARKET,616020,MILETUS COUNTRY MARKET,MILETUS COUNTRY MARKET,18
MILETUS COUNTRY MARKET INC,630473,MILETUS COUNTRY MARKET,MILETUS COUNTRY MARKET,18
MILETUS COUNTRY MARKET INC.,586285,MILETUS COUNTRY MARKET,MILETUS COUNTRY MARKET,18
"MILETUS COUNTRY MARKET, INC.  ",618106,MILETUS COUNTRY MARKET,MILETUS COUNTRY MARKET,18
MOORE'S SUPPERETTE,712750,MOORES SUPPERETTE,MOORES SUPPERETTE,18
MOORES SUPERETTE,469087,MOORES SUPERETTE,MOORES SUPERETTE,18
SHERWOOD FOREST MINI MART,503789,SHERWOOD FOREST MINI MART,SHERWOOD FOREST MINI MART,18
SHIRLEY'S GENERAL STORE,275152,SHIRLEYS GENERAL STORE,SHIRLEYS GENERAL STORE,18
SMITHBURG QUICK MART,296080,SMITHBURG QUICK MART,SMITHBURG QUICK MART,18
SMITHTON GENERAL STORE,706347,SMITHTON GENERAL STORE,SMITHTON GENERAL STORE,18
SNOOKS STOP-N-GO,334120,SNOOKS STOPNGO,SNOOKS STOPNGO,18
SUPER QUICK MART,272166,SUPER QUICK MART,SUPER QUICK MART,18
TARKLIN ONE STOP,397126,TARKLIN ONE STOP,TARKLIN ONE STOP,18
THE SHEDD,567943,THE SHEDD,THE SHEDD,18
YEATER'S MINI MARKET,667880,YEATERS MINI MARKET,YEATERS MINI MARKET,18
YEATER'S MINI MKT,383999,YEATERS MINI MKT,YEATERS MINI MKT,18
7-ELEVEN  109,664669,SEVEN ELEVEN,ELEVEN,18
7-ELEVEN FOOD STORES  120,497901,SEVEN ELEVEN,ELEVEN FOOD STORES,18
7/11 FOOD STORES  125,403127,FOOD STORES,FOOD STORES,18
ADENA MARKET INC.,661122,ADENA MARKET,ADENA MARKET,18
ASHLAND EXPRESS,416391,ASHLAND EXPRESS,ASHLAND EXPRESS,18
BERRYS GROCERY,499830,BERRYS GROCERY,BERRYS GROCERY,18
BEST CUT MEAT CO,310586,BEST CUT MEAT CO,BEST CUT MEAT CO,18
BOB'S COUNTRY STORE,692105,BOBS COUNTRY STORE,BOBS COUNTRY STORE,18
BOND'S COUNTRY STORE,348277,BONDS COUNTRY STORE,BONDS COUNTRY STORE,18
BRANDY'S DISCOUNT,606149,BRANDYS DISCOUNT,BRANDYS DISCOUNT,18
BUTCH'S FAYETTEVILLE IGA,717020,BUTCHS FAYETTEVILLE IGA,BUTCHS FAYETTEVILLE IGA,18
BUTCH'S MT HOPE IGA,514405,BUTCHS MT HOPE IGA,BUTCHS MT HOPE IGA,18
