Record ID,Store Name,Store Type,addressfinal,lat,long,GEOID,ground_year,min_authyear,max_endyear,group
865108,Sam's Club 8264,Super Store,"3150 SW Military Dr, San Antonio, TX, 78224",29.35719,-98.54836,48029,2023,2008,2023,406
865109,Michael's Meats,Combination Grocery/Other,"224 Atlantic Ave, Thief River Falls, MN, 56701",48.11832,-96.17677,27113,2008,2008,2021,406
865109,Michael's Meats,Combination Grocery/Other,"224 Atlantic Ave, Thief River Falls, MN, 56701",48.11832,-96.17677,27113,2009,2008,2021,406
865109,Michael's Meats,Combination Grocery/Other,"224 Atlantic Ave, Thief River Falls, MN, 56701",48.11832,-96.17677,27113,2010,2008,2021,406
865109,Michael's Meats,Combination Grocery/Other,"224 Atlantic Ave, Thief River Falls, MN, 56701",48.11832,-96.17677,27113,2011,2008,2021,406
865109,Michael's Meats,Combination Grocery/Other,"224 Atlantic Ave, Thief River Falls, MN, 56701",48.11832,-96.17677,27113,2012,2008,2021,406
865109,Michael's Meats,Combination Grocery/Other,"224 Atlantic Ave, Thief River Falls, MN, 56701",48.11832,-96.17677,27113,2013,2008,2021,406
865109,Michael's Meats,Combination Grocery/Other,"224 Atlantic Ave, Thief River Falls, MN, 56701",48.11832,-96.17677,27113,2014,2008,2021,406
865109,Michael's Meats,Combination Grocery/Other,"224 Atlantic Ave, Thief River Falls, MN, 56701",48.11832,-96.17677,27113,2015,2008,2021,406
865109,Michael's Meats,Combination Grocery/Other,"224 Atlantic Ave, Thief River Falls, MN, 56701",48.11832,-96.17677,27113,2016,2008,2021,406
865109,Michael's Meats,Combination Grocery/Other,"224 Atlantic Ave, Thief River Falls, MN, 56701",48.11832,-96.17677,27113,2017,2008,2021,406
865109,Michael's Meats,Combination Grocery/Other,"224 Atlantic Ave, Thief River Falls, MN, 56701",48.11832,-96.17677,27113,2018,2008,2021,406
865109,Michael's Meats,Combination Grocery/Other,"224 Atlantic Ave, Thief River Falls, MN, 56701",48.11832,-96.17677,27113,2019,2008,2021,406
865109,Michael's Meats,Combination Grocery/Other,"224 Atlantic Ave, Thief River Falls, MN, 56701",48.11832,-96.17677,27113,2020,2008,2021,406
865109,Michael's Meats,Combination Grocery/Other,"224 Atlantic Ave, Thief River Falls, MN, 56701",48.11832,-96.17677,27113,2021,2008,2021,406
865110,Sam's Club 4798,Super Store,"284 Summit Square Blvd, Winston Salem, NC, 27105",36.18814,-80.27409,37067,2008,2008,2023,406
865110,Sam's Club 4798,Super Store,"284 Summit Square Blvd, Winston Salem, NC, 27105",36.18814,-80.27409,37067,2009,2008,2023,406
865110,Sam's Club 4798,Super Store,"284 Summit Square Blvd, Winston Salem, NC, 27105",36.18814,-80.27409,37067,2010,2008,2023,406
865110,Sam's Club 4798,Super Store,"284 Summit Square Blvd, Winston Salem, NC, 27105",36.18814,-80.27409,37067,2011,2008,2023,406
865110,Sam's Club 4798,Super Store,"284 Summit Square Blvd, Winston Salem, NC, 27105",36.18814,-80.27409,37067,2012,2008,2023,406
865110,Sam's Club 4798,Super Store,"284 Summit Square Blvd, Winston Salem, NC, 27105",36.18814,-80.27409,37067,2013,2008,2023,406
865110,Sam's Club 4798,Super Store,"284 Summit Square Blvd, Winston Salem, NC, 27105",36.18814,-80.27409,37067,2014,2008,2023,406
865110,Sam's Club 4798,Super Store,"284 Summit Square Blvd, Winston Salem, NC, 27105",36.18814,-80.27409,37067,2015,2008,2023,406
865110,Sam's Club 4798,Super Store,"284 Summit Square Blvd, Winston Salem, NC, 27105",36.18814,-80.27409,37067,2016,2008,2023,406
865110,Sam's Club 4798,Super Store,"284 Summit Square Blvd, Winston Salem, NC, 27105",36.18814,-80.27409,37067,2017,2008,2023,406
865110,Sam's Club 4798,Super Store,"284 Summit Square Blvd, Winston Salem, NC, 27105",36.18814,-80.27409,37067,2018,2008,2023,406
865110,Sam's Club 4798,Super Store,"284 Summit Square Blvd, Winston Salem, NC, 27105",36.18814,-80.27409,37067,2019,2008,2023,406
865110,Sam's Club 4798,Super Store,"284 Summit Square Blvd, Winston Salem, NC, 27105",36.18814,-80.27409,37067,2020,2008,2023,406
