Record ID,Store Name,Store Type,addressfinal,lat,long,GEOID,ground_year,min_authyear,max_endyear,group
632666,PETER FOOD MARKET,Small Grocery Store,"4634 Market St, Houston, TX 77020",29.77264,-95.32299,48201,1997,1996,2000,295
632666,PETER FOOD MARKET,Small Grocery Store,"4634 Market St, Houston, TX 77020",29.77264,-95.32299,48201,1998,1996,2000,295
632666,PETER FOOD MARKET,Small Grocery Store,"4634 Market St, Houston, TX 77020",29.77264,-95.32299,48201,1999,1996,2000,295
632666,PETER FOOD MARKET,Small Grocery Store,"4634 Market St, Houston, TX 77020",29.77264,-95.32299,48201,2000,1996,2000,295
632667,DOLLAR GENERAL  4827,Combination Grocery/Other,"407 E Washington St, La Grange, NC, 28551",35.30194,-77.78075,37107,2004,2004,2023,295
632667,DOLLAR GENERAL  4827,Combination Grocery/Other,"407 E Washington St, La Grange, NC, 28551",35.30194,-77.78075,37107,2005,2004,2023,295
632667,DOLLAR GENERAL  4827,Combination Grocery/Other,"407 E Washington St, La Grange, NC, 28551",35.30194,-77.78075,37107,2006,2004,2023,295
632667,DOLLAR GENERAL  4827,Combination Grocery/Other,"407 E Washington St, La Grange, NC, 28551",35.30194,-77.78075,37107,2007,2004,2023,295
632667,DOLLAR GENERAL  4827,Combination Grocery/Other,"407 E Washington St, La Grange, NC, 28551",35.30194,-77.78075,37107,2008,2004,2023,295
632667,DOLLAR GENERAL  4827,Combination Grocery/Other,"407 E Washington St, La Grange, NC, 28551",35.30194,-77.78075,37107,2009,2004,2023,295
632667,DOLLAR GENERAL  4827,Combination Grocery/Other,"407 E Washington St, La Grange, NC, 28551",35.30194,-77.78075,37107,2010,2004,2023,295
632667,DOLLAR GENERAL  4827,Combination Grocery/Other,"407 E Washington St, La Grange, NC, 28551",35.30194,-77.78075,37107,2011,2004,2023,295
632667,DOLLAR GENERAL  4827,Combination Grocery/Other,"407 E Washington St, La Grange, NC, 28551",35.30194,-77.78075,37107,2012,2004,2023,295
632667,DOLLAR GENERAL  4827,Combination Grocery/Other,"407 E Washington St, La Grange, NC, 28551",35.30194,-77.78075,37107,2013,2004,2023,295
632667,DOLLAR GENERAL  4827,Combination Grocery/Other,"407 E Washington St, La Grange, NC, 28551",35.30194,-77.78075,37107,2014,2004,2023,295
632667,DOLLAR GENERAL  4827,Combination Grocery/Other,"407 E Washington St, La Grange, NC, 28551",35.30194,-77.78075,37107,2015,2004,2023,295
632667,DOLLAR GENERAL  4827,Combination Grocery/Other,"407 E Washington St, La Grange, NC, 28551",35.30194,-77.78075,37107,2016,2004,2023,295
632667,DOLLAR GENERAL  4827,Combination Grocery/Other,"407 E Washington St, La Grange, NC, 28551",35.30194,-77.78075,37107,2017,2004,2023,295
632667,DOLLAR GENERAL  4827,Combination Grocery/Other,"407 E Washington St, La Grange, NC, 28551",35.30194,-77.78075,37107,2018,2004,2023,295
632667,DOLLAR GENERAL  4827,Combination Grocery/Other,"407 E Washington St, La Grange, NC, 28551",35.30194,-77.78075,37107,2019,2004,2023,295
632667,DOLLAR GENERAL  4827,Combination Grocery/Other,"407 E Washington St, La Grange, NC, 28551",35.30194,-77.78075,37107,2020,2004,2023,295
