Record ID,Store Name,Store Type,addressfinal,lat,long,GEOID,ground_year,min_authyear,max_endyear,group
518471,Eastside Choice Meats Inc,Large Grocery Store,"2050 Trawood Dr, El Paso, TX, 79935",31.7656,-106.3298,48141,2015,1930,2023,212
518471,Eastside Choice Meats Inc,Large Grocery Store,"2050 Trawood Dr, El Paso, TX, 79935",31.7656,-106.3298,48141,2016,1930,2023,212
518471,Eastside Choice Meats Inc,Large Grocery Store,"2050 Trawood Dr, El Paso, TX, 79935",31.7656,-106.3298,48141,2017,1930,2023,212
518471,Eastside Choice Meats Inc,Large Grocery Store,"2050 Trawood Dr, El Paso, TX, 79935",31.7656,-106.3298,48141,2018,1930,2023,212
518471,Eastside Choice Meats Inc,Large Grocery Store,"2050 Trawood Dr, El Paso, TX, 79935",31.7656,-106.3298,48141,2019,1930,2023,212
518471,Eastside Choice Meats Inc,Large Grocery Store,"2050 Trawood Dr, El Paso, TX, 79935",31.7656,-106.3298,48141,2020,1930,2023,212
518471,Eastside Choice Meats Inc,Large Grocery Store,"2050 Trawood Dr, El Paso, TX, 79935",31.7656,-106.3298,48141,2021,1930,2023,212
518471,Eastside Choice Meats Inc,Large Grocery Store,"2050 Trawood Dr, El Paso, TX, 79935",31.7656,-106.3298,48141,2022,1930,2023,212
518471,Eastside Choice Meats Inc,Large Grocery Store,"2050 Trawood Dr, El Paso, TX, 79935",31.7656,-106.3298,48141,2023,1930,2023,212
518472,KATHY'S NAT'L FOOD & CAFE,Super Store,"6720 W Sahara Ave, Las Vegas, NV 89146",36.14492,-115.2389,32003,1994,1994,1996,212
518472,KATHY'S NAT'L FOOD & CAFE,Super Store,"6720 W Sahara Ave, Las Vegas, NV 89146",36.14492,-115.2389,32003,1995,1994,1996,212
518472,KATHY'S NAT'L FOOD & CAFE,Super Store,"6720 W Sahara Ave, Las Vegas, NV 89146",36.14492,-115.2389,32003,1996,1994,1996,212
518473,"O'QUINN'S VARIETY STORE,  ",Convenience Store,"PO Box 1364, Goldsboro, NC 27533",35.38596,-77.99685,37191,1988,1988,1991,212
518473,"O'QUINN'S VARIETY STORE,  ",Convenience Store,"PO Box 1364, Goldsboro, NC 27533",35.38596,-77.99685,37191,1989,1988,1991,212
518473,"O'QUINN'S VARIETY STORE,  ",Convenience Store,"PO Box 1364, Goldsboro, NC 27533",35.38596,-77.99685,37191,1990,1988,1991,212
518473,"O'QUINN'S VARIETY STORE,  ",Convenience Store,"PO Box 1364, Goldsboro, NC 27533",35.38596,-77.99685,37191,1991,1988,1991,212
518474,VICTORIA'S LIQUOR,Medium Grocery Store,"125 E Jamestown St, Stockton, CA 95207",37.9947,-121.30302,06077,2000,2000,2002,212
518474,VICTORIA'S LIQUOR,Medium Grocery Store,"125 E Jamestown St, Stockton, CA 95207",37.9947,-121.30302,06077,2001,2000,2002,212
518474,VICTORIA'S LIQUOR,Medium Grocery Store,"125 E Jamestown St, Stockton, CA 95207",37.9947,-121.30302,06077,2002,2000,2002,212
518475,IRVING BLUE CANOE Holden 1427,Convenience Store,"87 MAIN RD, E HOLDEN, ME, 4429",44.76462,-68.70574,23019,1992,1992,2008,212
518475,IRVING BLUE CANOE Holden 1427,Convenience Store,"87 MAIN RD, E HOLDEN, ME, 4429",44.76462,-68.70574,23019,1993,1992,2008,212
