Store Name,Record ID,Likelyname,retailername,group
183 Bronx Deli Grocery Corp,921650,BRONX DELI GROCERY CORP,BRONX DELI GROCERY CORP,7
183 Deli Grocery Corp,1211891,DELI GROCERY CORP,DELI GROCERY CORP,7
183 Food Market Corp/Food Universe Marketplace,1299080,FOOD MARKET CORPFOOD UNIVERSE MARKETPLACE,FOOD MARKET CORPFOOD UNIVERSE MARKETPLACE,7
183 Gold Fish Market Corp,1111703,GOLD FISH MARKET CORP,GOLD FISH MARKET CORP,7
183 Meat Corp,1439108,MEAT CORP,MEAT CORP,7
183 Rd Mini Market Deli Corp,771358,RD MINI MARKET DELI CORP,RD MINI MARKET DELI CORP,7
183 ST. GROCERIES INC,806682,ST GROCERIES,ST GROCERIES,7
1836 Bright Star Corp,1291340,BRIGHT STAR CORP,BRIGHT STAR CORP,7
183rd Food Center Corp.,1312911,RD FOOD CENTER CORP,RD FOOD CENTER CORP,7
183rd St Paola Mini Market Corp,913430,RD ST PAOLA MINI MARKET CORP,RD ST PAOLA MINI MARKET CORP,7
183rd St Paola Mini Market Corp,1158370,RD ST PAOLA MINI MARKET CORP,RD ST PAOLA MINI MARKET CORP,7
183RD STREET FOOD CORP,366267,RD STREET FOOD CORP,RD STREET FOOD CORP,7
184 Food Corp/Bravo Supermarket,1312090,FOOD CORPBRAVO SUPERMARKET,FOOD CORPBRAVO SUPERMARKET,7
184 FOOD PLAZA INC.,593982,FOOD PLAZA,FOOD PLAZA,7
1849 A & C Deli Grocery Corp,1100995,A C DELI GROCERY CORP,A C DELI GROCERY CORP,7
184TH STREET MEAT MARKET INC,517166,TH STREET MEAT MARKET,TH STREET MEAT MARKET,7
185 Washington Deli Grocery,1007606,WASHINGTON DELI GROCERY,WASHINGTON DELI GROCERY,7
187 PARK AVE DELI GROCERY,595322,PARK AVE DELI GROCERY,PARK AVE DELI GROCERY,7
187 Santana Deli Grocery Corp,908320,SANTANA DELI GROCERY CORP,SANTANA DELI GROCERY CORP,7
1879 Deli Grocery Corp,1174482,DELI GROCERY CORP,DELI GROCERY CORP,7
187st Fish Market And Seafood,1019018,ST FISH MARKET AND SEAFOOD,ST FISH MARKET AND SEAFOOD,7
187th Street Grocery Corp,777713,TH STREET GROCERY CORP,TH STREET GROCERY CORP,7
188 Finest Deli Corp,1344930,FINEST DELI CORP,FINEST DELI CORP,7
188 Grocery Corp,1393079,GROCERY CORP,GROCERY CORP,7
188 Park Deli Grocery Corp,1154277,PARK DELI GROCERY CORP,PARK DELI GROCERY CORP,7
188 Valentine Deli Corp,1252300,VALENTINE DELI CORP,VALENTINE DELI CORP,7
1881 Deli Grocery Inc,778366,DELI GROCERY,DELI GROCERY,7
1888-98 Gourmet Deli Inc,1243061,GOURMET DELI,GOURMET DELI,7
188th  Gourmet & Convenience Corp,748797,TH GOURMET CONVENIENCE CORP,TH GOURMET CONVENIENCE CORP,7
188th St Deli & Grocery Inc,878117,TH ST DELI GROCERY,TH ST DELI GROCERY,7
188th St. Gourmet Deli Corp,1192130,TH ST GOURMET DELI CORP,TH ST GOURMET DELI CORP,7
1890 Deli Grocery Corp,1159471,DELI GROCERY CORP,DELI GROCERY CORP,7
1899 Deli Grocery Inc,758439,DELI GROCERY,DELI GROCERY,7
1899 Stop & Go Inc,842152,STOP GO,STOP GO,7
18W Food Inc DBA Dollar Fare,946465,W FOOD DBA DOLLAR FARE,W FOOD DBA DOLLAR FARE,7
19 Star Finest Deli Corp.,1364308,STAR FINEST DELI CORP,STAR FINEST DELI CORP,7
1905 Deli Grocery Corp,779171,DELI GROCERY CORP,DELI GROCERY CORP,7
1915 Deli Grocery Corp,836613,DELI GROCERY CORP,DELI GROCERY CORP,7
1917 Family Grocery Inc,826389,FAMILY GROCERY,FAMILY GROCERY,7
1918 Grocery Corp,1313156,GROCERY CORP,GROCERY CORP,7
1930 Bartow Ave Petroleum Llc,1367664,BARTOW AVE PETROLEUM,BARTOW AVE PETROLEUM,7
1930 Gourmet Deli Grocery Corp,1080633,GOURMET DELI GROCERY CORP,GOURMET DELI GROCERY CORP,7
"194 FOOD PLAZA, INC  ",373121,FOOD PLAZA,FOOD PLAZA,7
194 Neighborhood Deli Grocery Corp,1418107,NEIGHBORHOOD DELI GROCERY CORP,NEIGHBORHOOD DELI GROCERY CORP,7
194 Stop Grocery Corp,1007292,STOP GROCERY CORP,STOP GROCERY CORP,7
194 Street Grocery Store Inc.,1199297,STREET GROCERY STORE,STREET GROCERY STORE,7
194 Yahya Corp #4,873452,YAHYA CORP,YAHYA CORP,7
195 Deli Grocery Corp,862567,DELI GROCERY CORP,DELI GROCERY CORP,7
195 Webster Meat & Produce Corp/Fine Fare,1323864,WEBSTER MEAT PRODUCE CORPFINE FARE,WEBSTER MEAT PRODUCE CORPFINE FARE,7
1950 DELI GROCERY CORP,434332,DELI GROCERY CORP,DELI GROCERY CORP,7
1964 Grand Food Corp,756548,GRAND FOOD CORP,GRAND FOOD CORP,7
1969 GROCERY INC,634256,GROCERY,GROCERY,7
1973 Walton Food Corp,812300,WALTON FOOD CORP,WALTON FOOD CORP,7
1973 Walton Food Corp,862328,WALTON FOOD CORP,WALTON FOOD CORP,7
1976 J J DELI GROCERY CORP,729899,J J DELI GROCERY CORP,J J DELI GROCERY CORP,7
1979 MEAT MARKET INC,321713,MEAT MARKET,MEAT MARKET,7
198 Bainbridge Deli & Grocery Corp,1253151,BAINBRIDGE DELI GROCERY CORP,BAINBRIDGE DELI GROCERY CORP,7
198 St Deli Grocery Corp.,1450239,ST DELI GROCERY CORP,ST DELI GROCERY CORP,7
198 Street Candy Store Corp,1044284,STREET CANDY STORE CORP,STREET CANDY STORE CORP,7
"198 STREET MEAT MARKET, INC  ",292170,STREET MEAT MARKET,STREET MEAT MARKET,7
1999 UNIVERSITY AVE FD CENTER INC,275381,UNIVERSITY AVE FD CENTER,UNIVERSITY AVE FD CENTER,7
1delibronx Llc,1386636,DELIBRONX,DELIBRONX,7
2 Brothers Deli LLC,951173,BROTHERS DELI,BROTHERS DELI,7
2 Brothers Famous Deli Inc,1343445,BROTHERS FAMOUS DELI,BROTHERS FAMOUS DELI,7
2 East 181st St 24 Hours Deli,1108708,EAST ST ST HOURS DELI,EAST ST ST HOURS DELI,7
20-20 DELI INC,461389,DELI,DELI,7
20/20 As Deli And Grocery,1111153,AS DELI AND GROCERY,AS DELI AND GROCERY,7
20/20 Convenience Store Inc,853178,CONVENIENCE STORE,CONVENIENCE STORE,7
20/20 Deli,808527,DELI,DELI,7
20/20 DELI GROCERY,393187,DELI GROCERY,DELI GROCERY,7
20/20 Deli Grocery II Inc,866797,DELI GROCERY II,DELI GROCERY II,7
20/20 Gourmet Deli Inc,1132984,GOURMET DELI,GOURMET DELI,7
200 East Deli Grocery Corp,732465,EAST DELI GROCERY CORP,EAST DELI GROCERY CORP,7
2001 CLINTON FOOD CORP,626349,CLINTON FOOD CORP,CLINTON FOOD CORP,7
2001 Clinton Food Corp,832177,CLINTON FOOD CORP,CLINTON FOOD CORP,7
2001 SANTANA DELI GROCERY CORP.,299903,SANTANA DELI GROCERY CORP,SANTANA DELI GROCERY CORP,7
2005 Express Deli Grocery Inc,766616,EXPRESS DELI GROCERY,EXPRESS DELI GROCERY,7
2008 Fausto Deli Grocery Corp,851567,FAUSTO DELI GROCERY CORP,FAUSTO DELI GROCERY CORP,7
2008 Fausto Deli Grocery Corp,891593,FAUSTO DELI GROCERY CORP,FAUSTO DELI GROCERY CORP,7
2008 Willy Grocery Corp,856004,WILLY GROCERY CORP,WILLY GROCERY CORP,7
"2009 CRYSTAL GROCERY, CORP  ",894820,CRYSTAL GROCERY CORP,CRYSTAL GROCERY CORP,7
2009 Melissa Deli Corp,898115,MELISSA DELI CORP,MELISSA DELI CORP,7
"2010 A&M Varieties, Corp D/B/A 99 Cents Plus  ",958505,AM VARIETIES CORP DBA CENTS PLUS,AM VARIETIES CORP DBA CENTS PLUS,7
2011 Los Hermanos Hidalgos Corp,1041203,LOS HERMANOS HIDALGOS CORP,LOS HERMANOS HIDALGOS CORP,7
2013 Abigail Dei Grocery Corp,1121536,ABIGAIL DEI GROCERY CORP,ABIGAIL DEI GROCERY CORP,7
2016 West Farms Convenience Inc,1328373,WEST FARMS CONVENIENCE,WEST FARMS CONVENIENCE,7
2020 Coffee & Deli Corp,1230810,COFFEE DELI CORP,COFFEE DELI CORP,7
2020 Deli Corp,1223695,DELI CORP,DELI CORP,7
2020 Healthy Deli Corp,1286255,HEALTHY DELI CORP,HEALTHY DELI CORP,7
2026 A & A Deli Grocery Corp,1134149,A A DELI GROCERY CORP,A A DELI GROCERY CORP,7
2031 Webster Food Corp,820151,WEBSTER FOOD CORP,WEBSTER FOOD CORP,7
2034 Apple Grocery & Produce Inc,1252205,APPLE GROCERY PRODUCE,APPLE GROCERY PRODUCE,7
2037 Grocery Corp,558063,GROCERY CORP,GROCERY CORP,7
2039 3RD AVENUE INC/GROCERY DISC,350379,RD AVENUEGROCERY DISC,RD AVENUEGROCERY DISC,7
2039 Deli Inc,860318,DELI,DELI,7
204 FAMOUS DELI GROCERY INC,584232,FAMOUS DELI GROCERY,FAMOUS DELI GROCERY,7
205 E.D. FOOD CORP,479582,ED FOOD CORP,ED FOOD CORP,7
205 Gourmet Deli Corp,965908,GOURMET DELI CORP,GOURMET DELI CORP,7
2056 Deli Grocery Corp,1256268,DELI GROCERY CORP,DELI GROCERY CORP,7
206 E 167 ST FD CTR INC,516084,E ST FD CTR,E ST FD CTR,7
206 Samy Gourmet Deli Corp,1257575,SAMY GOURMET DELI CORP,SAMY GOURMET DELI CORP,7
206 Willis Deli Inc,948121,WILLIS DELI,WILLIS DELI,7
206 Willis Deli Inc.,823564,WILLIS DELI,WILLIS DELI,7
2061 A BARTOW FOOD CORP/COMPARE FOODS,298255,A BARTOW FOOD CORPCOMPARE FOODS,A BARTOW FOOD CORPCOMPARE FOODS,7
2061 Meat & Produce Inc /Food Universe,982543,MEAT PRODUCE FOOD UNIVERSE,MEAT PRODUCE FOOD UNIVERSE,7
2062 Christian Food Market Corp,822658,CHRISTIAN FOOD MARKET CORP,CHRISTIAN FOOD MARKET CORP,7
2062 Chrstian Food Market Corp,965927,CHRSTIAN FOOD MARKET CORP,CHRSTIAN FOOD MARKET CORP,7
207 Alante Alante Deli Grocery Corp.,855489,ALANTE ALANTE DELI GROCERY CORP,ALANTE ALANTE DELI GROCERY CORP,7
2075 CRESTON AVE DELI GROCERY,637016,CRESTON AVE DELI GROCERY,CRESTON AVE DELI GROCERY,7
2075 SALCEDO DELI GROCERY CORP,804872,SALCEDO DELI GROCERY CORP,SALCEDO DELI GROCERY CORP,7
2080 Market Corp/Food Universe,1418156,MARKET CORPFOOD UNIVERSE,MARKET CORPFOOD UNIVERSE,7
2080 Meat & Produce Corp/Compare Foods,991319,MEAT PRODUCE CORPCOMPARE FOODS,MEAT PRODUCE CORPCOMPARE FOODS,7
2089 STARLING AVE GROCERY,336438,STARLING AVE GROCERY,STARLING AVE GROCERY,7
2090 Gas Corp,1374148,GAS CORP,GAS CORP,7
2096 CONCOURSE FOOD CORP,364857,CONCOURSE FOOD CORP,CONCOURSE FOOD CORP,7
21 D Corp,1075659,D CORP,D CORP,7
21 W Linda Deli Grocery Inc,1086642,W LINDA DELI GROCERY,W LINDA DELI GROCERY,7
210 Food Inc,1435068,FOOD,FOOD,7
210 Supermarket Corp/210 Supermarket,1168934,SUPERMARKET CORP SUPERMARKET,SUPERMARKET CORP SUPERMARKET,7
2102 FOOD CORP,716720,FOOD CORP,FOOD CORP,7
2109 DELI GROCERY CORP,688705,DELI GROCERY CORP,DELI GROCERY CORP,7
2111 Deli Grocery Corp,969353,DELI GROCERY CORP,DELI GROCERY CORP,7
2118 Deli & Grocery Inc,1021338,DELI GROCERY,DELI GROCERY,7
2118 S & R Grocery Deli Corp,926806,S R GROCERY DELI CORP,S R GROCERY DELI CORP,7
212 Bronx Deli Corp,858326,BRONX DELI CORP,BRONX DELI CORP,7
212 W 233RD ST PALOMA FOOD CORP,683204,W RD ST PALOMA FOOD CORP,W RD ST PALOMA FOOD CORP,7
2129 DE LEON GROCERY INC,704939,DE LEON GROCERY,DE LEON GROCERY,7
213 White Plains Deli Corp,1189814,WHITE PLAINS DELI CORP,WHITE PLAINS DELI CORP,7
2131 NOEL GROCERY CORP,797662,NOEL GROCERY CORP,NOEL GROCERY CORP,7
2143 Barnes Deli Grocery,1456462,BARNES DELI GROCERY,BARNES DELI GROCERY,7
2143 Barnes Deli Grocery Corp,1463749,BARNES DELI GROCERY CORP,BARNES DELI GROCERY CORP,7
2152 D CORP,622620,D CORP,D CORP,7
2152 Ray's Corner Deli & Grocery Corp,1153528,RAYS CORNER DELI GROCERY CORP,RAYS CORNER DELI GROCERY CORP,7
2166 Deli Corp,1233165,DELI CORP,DELI CORP,7
217 A & D Grocery Inc.,778056,A D GROCERY,A D GROCERY,7
217 Baitoa Deli Grocery Corp,1163205,BAITOA DELI GROCERY CORP,BAITOA DELI GROCERY CORP,7
217 Daniela Deli Grocery Corp,954147,DANIELA DELI GROCERY CORP,DANIELA DELI GROCERY CORP,7
217 E 198th Street Corp,733868,E TH STREET CORP,E TH STREET CORP,7
217 Four Star Deli Grocery Corp,1020192,FOUR STAR DELI GROCERY CORP,FOUR STAR DELI GROCERY CORP,7
217 ST ANNS FOOD CORP,397633,ST ANNS FOOD CORP,ST ANNS FOOD CORP,7
217 ST. ANNS GROCERY CORP,261839,ST ANNS GROCERY CORP,ST ANNS GROCERY CORP,7
2172 Crotona Deli Market Corp,846813,CROTONA DELI MARKET CORP,CROTONA DELI MARKET CORP,7
2175 Jerome Poultry Inc,893264,JEROME POULTRY,JEROME POULTRY,7
2178 JUNIOR DELI GROCERY CORP.,791991,JUNIOR DELI GROCERY CORP,JUNIOR DELI GROCERY CORP,7
2179 WASHINGTON AVE. FOOD INC,614001,WASHINGTON AVE FOOD,WASHINGTON AVE FOOD,7
2183 Morris Deli & Grocery Corp,1322090,MORRIS DELI GROCERY CORP,MORRIS DELI GROCERY CORP,7
2185 Antillana Meat &Food Corp/Antillana Superfood,1399654,ANTILLANA MEAT FOOD CORPANTILLANA SUPERFOOD,ANTILLANA MEAT FOOD CORPANTILLANA SUPERFOOD,7
2185 Los Compadres Inc.,1044101,LOS COMPADRES,LOS COMPADRES,7
219 Deli Diary Corp,808525,DELI DIARY CORP,DELI DIARY CORP,7
219 Fish Market Inc,920576,FISH MARKET,FISH MARKET,7
2193 Deli Grocery Market Inc,1364453,DELI GROCERY MARKET,DELI GROCERY MARKET,7
2193 Tejada Grocery,759672,TEJADA GROCERY,TEJADA GROCERY,7
221 St Deli Grocery Inc,1207534,ST DELI GROCERY,ST DELI GROCERY,7
2214 National Bakery Inc,269334,NATIONAL BAKERY,NATIONAL BAKERY,7
2220 One Way Deli Grocery Corp,1249560,ONE WAY DELI GROCERY CORP,ONE WAY DELI GROCERY CORP,7
2225 Grocery Deli Corp,1002816,GROCERY DELI CORP,GROCERY DELI CORP,7
2225 La Bodega Deli Grocery Store Corp,775076,LA BODEGA DELI GROCERY STORE CORP,LA BODEGA DELI GROCERY STORE CORP,7
2228 Greenfarm Corp,1040015,GREENFARM CORP,GREENFARM CORP,7
"224 DELI-GROCERY, INC.  ",389992,DELIGROCERY,DELIGROCERY,7
224 Grocery Store Corp,1237260,GROCERY STORE CORP,GROCERY STORE CORP,7
224 Rami Deli Corp,1175138,RAMI DELI CORP,RAMI DELI CORP,7
2241 Grand Grocery Corp.,1002211,GRAND GROCERY CORP,GRAND GROCERY CORP,7
2255 Hope Deli Inc,1113758,HOPE DELI,HOPE DELI,7
2258 Mi Pueblo Grocery Inc,1174993,MI PUEBLO GROCERY,MI PUEBLO GROCERY,7
226 Street Corner Deli Grocery Inc,1034201,STREET CORNER DELI GROCERY,STREET CORNER DELI GROCERY,7
2260 Washington Deli Grocery Inc,961944,WASHINGTON DELI GROCERY,WASHINGTON DELI GROCERY,7
2262 NEGRON MEAT CORP,412927,NEGRON MEAT CORP,NEGRON MEAT CORP,7
2264 GRAND CONCOURSE MEAT CORP,397347,GRAND CONCOURSE MEAT CORP,GRAND CONCOURSE MEAT CORP,7
2272 Webster Deli Grocery Corp,1268499,WEBSTER DELI GROCERY CORP,WEBSTER DELI GROCERY CORP,7
227st. Mart Corp.,1126838,ST MART CORP,ST MART CORP,7
"228 Meat & Vegetable, Corp  ",1283463,MEAT VEGETABLE CORP,MEAT VEGETABLE CORP,7
2285 Grocery And Food Corp/Antillana Superfood,1384296,GROCERY AND FOOD CORPANTILLANA SUPERFOOD,GROCERY AND FOOD CORPANTILLANA SUPERFOOD,7
228TH MEAT MARKET,326917,TH MEAT MARKET,TH MEAT MARKET,7
229 East Candy Corp,747750,EAST CANDY CORP,EAST CANDY CORP,7
229 Mott Haven Inc.,1440067,MOTT HAVEN,MOTT HAVEN,7
230 A & M Deli-Grocery Inc,883103,A M DELIGROCERY,A M DELIGROCERY,7
230 A & M Deli-grocery Inc,1343622,A M DELIGROCERY,A M DELIGROCERY,7
230 Deli  & Grocery Corp,1195564,DELI GROCERY CORP,DELI GROCERY CORP,7
230 Kelvin Deli & Grocery Corp.,845411,KELVIN DELI GROCERY CORP,KELVIN DELI GROCERY CORP,7
230 ST DELI INC,515706,ST DELI,ST DELI,7
2300 CROTONA DELI & GROCERY CORP,593302,CROTONA DELI GROCERY CORP,CROTONA DELI GROCERY CORP,7
2300 Deli Corp,1053024,DELI CORP,DELI CORP,7
2304 Fordham Hill Food Corp,1171025,FORDHAM HILL FOOD CORP,FORDHAM HILL FOOD CORP,7
2304 Sedgwick Food Corp,824240,SEDGWICK FOOD CORP,SEDGWICK FOOD CORP,7
2306 DISCOUNT CORP,652646,DISCOUNT CORP,DISCOUNT CORP,7
231 Food Corp/Pioneer Supermarket,1038253,FOOD CORPPIONEER SUPERMARKET,FOOD CORPPIONEER SUPERMARKET,7
231 Star Deli Grocery Corp,856254,STAR DELI GROCERY CORP,STAR DELI GROCERY CORP,7
231st St. Deli Grocery Inc,785335,ST ST DELI GROCERY,ST ST DELI GROCERY,7
2326 Deli Grocery LLC,1318907,DELI GROCERY,DELI GROCERY,7
233 Castillo Meat Corp,1112670,CASTILLO MEAT CORP,CASTILLO MEAT CORP,7
"233 N.V. MEAT MARKET, CORP.  ",869948,NV MEAT MARKET CORP,NV MEAT MARKET CORP,7
233 Rd Deli & Grocery Inc.,1218378,RD DELI GROCERY,RD DELI GROCERY,7
233 Villa Corporation,961397,VILLA CORPORATION,VILLA CORPORATION,7
233rd Meat Market Inc,733318,RD MEAT MARKET,RD MEAT MARKET,7
234 GINGER SUPERMARKET CORP,633839,GINGER SUPERMARKET CORP,GINGER SUPERMARKET CORP,7
234 Gun Hill Deli Corp,1309361,GUN HILL DELI CORP,GUN HILL DELI CORP,7
2341 Bathgate Food Inc,1006989,BATHGATE FOOD,BATHGATE FOOD,7
2343 Jerome Food Corp/Food Dynasty Supermarket,1380592,JEROME FOOD CORPFOOD DYNASTY SUPERMARKET,JEROME FOOD CORPFOOD DYNASTY SUPERMARKET,7
2344 Lorillard Place Deli Grocery Corp.,1186634,LORILLARD PLACE DELI GROCERY CORP,LORILLARD PLACE DELI GROCERY CORP,7
2345  Deli Grocery Corp.,825188,DELI GROCERY CORP,DELI GROCERY CORP,7
2350 Deli Grocery Corp.,1146017,DELI GROCERY CORP,DELI GROCERY CORP,7
2355 Deli & Grocery Corp,1052409,DELI GROCERY CORP,DELI GROCERY CORP,7
2358 Food Corp/ Food Universe Marketplace,1299063,FOOD CORP FOOD UNIVERSE MARKETPLACE,FOOD CORP FOOD UNIVERSE MARKETPLACE,7
2358 Meat Corp,1433251,MEAT CORP,MEAT CORP,7
236 Deli and Grocery,734437,DELI AND GROCERY,DELI AND GROCERY,7
2363 Rosewood Grocery Inc,1103396,ROSEWOOD GROCERY,ROSEWOOD GROCERY,7
2373 GROCERY CORP,608001,GROCERY CORP,GROCERY CORP,7
2374 King Deli & Grocery LLC,1205491,KING DELI GROCERY,KING DELI GROCERY,7
2374 NDeem Deli Grocery,868043,NDEEM DELI GROCERY,NDEEM DELI GROCERY,7
238 Corner Store,1464624,CORNER STORE,CORNER STORE,7
239 International Deli Discount Corp.,1142839,INTERNATIONAL DELI DISCOUNT CORP,INTERNATIONAL DELI DISCOUNT CORP,7
24 Concourse Gourmet Deli Corp,989197,CONCOURSE GOURMET DELI CORP,CONCOURSE GOURMET DELI CORP,7
24 CONVENIENCE CORP,802620,CONVENIENCE CORP,CONVENIENCE CORP,7
24 Deli Grocery Inc,1053526,DELI GROCERY,DELI GROCERY,7
24 Hour Deli Grocery,971739,HOUR DELI GROCERY,HOUR DELI GROCERY,7
24 Hour Food Mart Inc.,1278806,HOUR FOOD MART,HOUR FOOD MART,7
"24 SEVEN FOOD MART, INC.  ",410330,SEVEN FOOD MART,SEVEN FOOD MART,7
24 Star Deli & Grocery Corp,1029707,STAR DELI GROCERY CORP,STAR DELI GROCERY CORP,7
24 W Grocery,1071236,W GROCERY,W GROCERY,7
24 West Food Corp/dba Food Dynasty,1069513,WEST FOOD CORPDBA FOOD DYNASTY,WEST FOOD CORPDBA FOOD DYNASTY,7
24/7 King Deli Corp,1159977,KING DELI CORP,KING DELI CORP,7
240 Valentine Discount Inc,884013,VALENTINE DISCOUNT,VALENTINE DISCOUNT,7
2400 C & F Food Corp/Pioneer,1182662,C F FOOD CORPPIONEER,C F FOOD CORPPIONEER,7
2400 Randall Corp,1283580,RANDALL CORP,RANDALL CORP,7
2400 Ryer Avenue Food Corp,778816,RYER AVENUE FOOD CORP,RYER AVENUE FOOD CORP,7
2409 M J Food Center Inc,730344,M J FOOD CENTER,M J FOOD CENTER,7
241 Food Market Inc,1031310,FOOD MARKET,FOOD MARKET,7
241 GROCERY INC,451488,GROCERY,GROCERY,7
241 Grocery Inc,1285872,GROCERY,GROCERY,7
242 DELI FOOD LLC,917113,DELI FOOD,DELI FOOD,7
2420 Cepeda Grocery,872592,CEPEDA GROCERY,CEPEDA GROCERY,7
2421 J. R. FOOD CORP,399321,J R FOOD CORP,J R FOOD CORP,7
2428 Deli Grocery Corp,996628,DELI GROCERY CORP,DELI GROCERY CORP,7
242ND DELI & GROCERY CORP,806506,ND DELI GROCERY CORP,ND DELI GROCERY CORP,7
243 Valentine Discount Inc,883099,VALENTINE DISCOUNT,VALENTINE DISCOUNT,7
243 Valentine Discount Inc.,1289743,VALENTINE DISCOUNT,VALENTINE DISCOUNT,7
2430 Columbus Discount,995898,COLUMBUS DISCOUNT,COLUMBUS DISCOUNT,7
2434  GROCERY CORP,796807,GROCERY CORP,GROCERY CORP,7
2442 FOOD CORP,792629,FOOD CORP,FOOD CORP,7
2444 DELI GROCERY CORP,430523,DELI GROCERY CORP,DELI GROCERY CORP,7
2444 Gourmet Deli & Grocery Corp,1271963,GOURMET DELI GROCERY CORP,GOURMET DELI GROCERY CORP,7
2444 Steak & Deli Corp,1113915,STEAK DELI CORP,STEAK DELI CORP,7
245 Broadway Market Corp,1244272,BROADWAY MARKET CORP,BROADWAY MARKET CORP,7
245 Platinum Deli & Grocery Store,847385,PLATINUM DELI GROCERY STORE,PLATINUM DELI GROCERY STORE,7
2454 Williams Bridge Deli Inc,1016769,WILLIAMS BRIDGE DELI,WILLIAMS BRIDGE DELI,7
2454 Williamsbridge Deli Inc,1079523,WILLIAMSBRIDGE DELI,WILLIAMSBRIDGE DELI,7
2456 EASTCHESTER ROAD CORP.,909412,EASTCHESTER ROAD CORP,EASTCHESTER ROAD CORP,7
2457 Jf Deli Grocery Corp,1043989,JF DELI GROCERY CORP,JF DELI GROCERY CORP,7
2457 UNIVERSITY GROCERY INC,601396,UNIVERSITY GROCERY,UNIVERSITY GROCERY,7
