Store Name,Record ID,Likelyname,retailername,group
HOME TOWNE MARKETS,644512,HOME TOWNE MARKETS,HOME TOWNE MARKETS,15
HOOKSETT EXXON SHOP,275440,HOOKSETT EXXON SHOP,HOOKSETT EXXON SHOP,15
HOOKSETT MINI MARKET,323444,HOOKSETT MINI MARKET,HOOKSETT MINI MARKET,15
IGA BRADFORD,255154,IGA BRADFORD,IGA BRADFORD,15
IGA MCKEE SQUARE,590816,IGA MCKEE SQUARE,IGA MCKEE SQUARE,15
IRVING MAINWAY  1502,327161,IRVING MAINWAY,IRVING MAINWAY,15
IRVING MAINWAY 1505,443795,IRVING MAINWAY,IRVING MAINWAY,15
IRVING MAINWAY  1521,280028,IRVING MAINWAY,IRVING MAINWAY,15
IRVING MAINWAY  1520,267311,IRVING MAINWAY,IRVING MAINWAY,15
IRVING MAINWAY  1515,400359,IRVING MAINWAY,IRVING MAINWAY,15
IRVING MAINWAY  1511,636586,IRVING MAINWAY,IRVING MAINWAY,15
J T GENERAL STORE,332765,J T GENERAL STORE,J T GENERAL STORE,15
JIFFY MART,596606,JIFFY MART,JIFFY MART,15
JIFFY MART 2,409583,JIFFY MART,JIFFY MART,15
KIMBALL'S MARKET,679386,KIMBALLS MARKET,KIMBALLS MARKET,15
LAKE SUNAPEE TRADING POST,590275,LAKE SUNAPEE TRADING POST,LAKE SUNAPEE TRADING POST,15
LAROSAS FAMILY MARKET,499474,LAROSAS FAMILY MARKET,LAROSAS FAMILY MARKET,15
MAIN STREET STORE,512691,MAIN STREET STORE,MAIN STREET STORE,15
MEADOW LEDGE FARM,227183,MEADOW LEDGE FARM,MEADOW LEDGE FARM,15
MEADOW LEDGE FARMS,664365,MEADOW LEDGE FARMS,MEADOW LEDGE FARMS,15
MILL STREAM MARKET,627727,MILL STREAM MARKET,MILL STREAM MARKET,15
MONTMINY'S STORE,617455,MONTMINYS STORE,MONTMINYS STORE,15
MR MIKE'S #19,639991,MR MIKES,MR MIKES,15
NISSEN THRIFT STORE 77S023,577793,NISSEN THRIFT STORE S,NISSEN THRIFT STORE S,15
NORMAND & WILLEYS,706910,NORMAND WILLEYS,NORMAND WILLEYS,15
OCEAN TIDE SEAFOOD,271613,OCEAN TIDE SEAFOOD,OCEAN TIDE SEAFOOD,15
ORDWAY BROTHERS MARKET,328880,ORDWAY BROTHERS MARKET,ORDWAY BROTHERS MARKET,15
PACKERS OUTLET,230262,PACKERS OUTLET,PACKERS OUTLET,15
PARK N GO MARKET INC,689084,PARK N GO MARKET,PARK N GO MARKET,15
PIC-N-SAVE MARKET,444140,PICNSAVE MARKET,PICNSAVE MARKET,15
PIK QUIK,278016,PIK QUIK,PIK QUIK,15
PIK QUIK,473675,PIK QUIK,PIK QUIK,15
PIK QUIK,704484,PIK QUIK,PIK QUIK,15
PIK QUIK,478740,PIK QUIK,PIK QUIK,15
PLEASANT ST MARKET,473340,PLEASANT ST MARKET,PLEASANT ST MARKET,15
PLEASANT STREET MARKET,419744,PLEASANT STREET MARKET,PLEASANT STREET MARKET,15
POP SCHULTZ MARKET,506353,POP SCHULTZ MARKET,POP SCHULTZ MARKET,15
PORKSIDE FARM,414186,PORKSIDE FARM,PORKSIDE FARM,15
RANCH HOUSE FARM,695520,RANCH HOUSE FARM,RANCH HOUSE FARM,15
RAY ROAD FARM,245064,RAY ROAD FARM,RAY ROAD FARM,15
RAYAL DISCOUNT FOOD,234839,RAYAL DISCOUNT FOOD,RAYAL DISCOUNT FOOD,15
REGANS COUNTRY STORE,519051,REGANS COUNTRY STORE,REGANS COUNTRY STORE,15
RITE AID - CONCORD 1378,433792,RITE AID,RITE AID CONCORD,15
RIVER HILL MARKET,637581,RIVER HILL MARKET,RIVER HILL MARKET,15
ROBERTS MARKET,698574,ROBERTS MARKET,ROBERTS MARKET,15
ROBIES COUNTRY STORE,676625,ROBIES COUNTRY STORE,ROBIES COUNTRY STORE,15
RUMFORD MARKET INC,276254,RUMFORD MARKET,RUMFORD MARKET,15
SAMS FOOD STORE 1037,414502,SAMS FOOD STORE,SAMS FOOD STORE,15
SCHWANS SOUTH 111220,450716,SCHWANS SOUTH,SCHWANS SOUTH,15
SHOP EXPRESS,721666,SHOP EXPRESS,SHOP EXPRESS,15
SHOP THE BEST,651279,SHOP THE BEST,SHOP THE BEST,15
SOUTHERS MARKET,525449,SOUTHERS MARKET,SOUTHERS MARKET,15
SPRING LEDGE FARM,416844,SPRING LEDGE FARM,SPRING LEDGE FARM,15
STAN'S CONVENIENT MART,414766,STANS CONVENIENT MART,STANS CONVENIENT MART,15
STETSONS VILLAGE STORE,427452,STETSONS VILLAGE STORE,STETSONS VILLAGE STORE,15
SUNCOOK RIVER CONVENIENCE,287761,SUNCOOK RIVER CONVENIENCE,SUNCOOK RIVER CONVENIENCE,15
SUNCOOK RIVER CONVENIENCE STORE,304790,SUNCOOK RIVER CONVENIENCE STORE,SUNCOOK RIVER CONVENIENCE STORE,15
SUTTON GENERAL STORE,419356,SUTTON GENERAL STORE,SUTTON GENERAL STORE,15
THIRTY PINES CONVENIENCE STORE,307616,THIRTY PINES CONVENIENCE STORE,THIRTY PINES CONVENIENCE STORE,15
TOM COLLINS MARKET,354123,TOM COLLINS MARKET,TOM COLLINS MARKET,15
TWIN M SUPERMARKET,358609,TWIN M SUPERMARKET,TWIN M SUPERMARKET,15
VEANOS,667470,VEANOS,VEANOS,15
VERNONDALE STORE,514500,VERNONDALE STORE,VERNONDALE STORE,15
VILLAGE STORE,630904,VILLAGE STORE,VILLAGE STORE,15
VILLAGER SUPERMARKET,470120,VILLAGER SUPERMARKET,VILLAGER SUPERMARKET,15
WALKER STREET MARKET,464467,WALKER STREET MARKET,WALKER STREET MARKET,15
WILLOW HILL DELI MART,292371,WILLOW HILL DELI MART,WILLOW HILL DELI MART,15
XTRA MART 7335,262607,XTRA MART,XTRA MART,15
XTRA MART - CONCORD 7265,589682,XTRA MART CONCORD,XTRA MART CONCORD,15
XTRA MART FRANKLIN 7320,635317,XTRA MART FRANKLIN,XTRA MART FRANKLIN,15
YUM YUM SHOPS #12,404117,YUM YUM SHOPS,YUM YUM SHOPS,15
6 10 CONVENIENCE STORE & IMPORTS,297479,CONVENIENCE STORE IMPORTS,CONVENIENCE STORE IMPORTS,15
7-ELEVEN  16157B,708120,SEVEN ELEVEN,ELEVEN B,15
7-ELEVEN  32498,239753,SEVEN ELEVEN,ELEVEN,15
7-ELEVEN #16152J 16152,356559,SEVEN ELEVEN,ELEVEN J,15
7-ELEVEN #32500A,571524,SEVEN ELEVEN,ELEVEN A,15
A & P FOOD STORES 589,686082,A P FOOD STORES,A P FOOD STORES,15
ARLINGTON COUNTRY STORE,478533,ARLINGTON COUNTRY STORE,ARLINGTON COUNTRY STORE,15
ARNOLD BAKERY OUTL-RAYMD,673194,ARNOLD BAKERY OUTLRAYMD,ARNOLD BAKERY OUTLRAYMD,15
ARNOLD BAKERY THRIFT STORE,615870,ARNOLD BAKERY THRIFT STORE,ARNOLD BAKERY THRIFT STORE,15
ARNOLDS BAKERY OUTLET OF RAYMOND,644542,ARNOLDS BAKERY OUTLET OF RAYMOND,ARNOLDS BAKERY OUTLET OF RAYMOND,15
ARNOLDS BAKERY OUTLET-RAYMOND,532368,ARNOLDS BAKERY OUTLETRAYMOND,ARNOLDS BAKERY OUTLETRAYMOND,15
ASIA FOOD BASKET,592339,ASIA FOOD BASKET,ASIA FOOD BASKET,15
AUBURN II SUPERMARKET,483098,AUBURN II SUPERMARKET,AUBURN II SUPERMARKET,15
AUBURN SUPERMARKET,328308,AUBURN SUPERMARKET,AUBURN SUPERMARKET,15
B & E VARIETY,608945,B E VARIETY,B E VARIETY,15
BAYBERRY VARIETY,437124,BAYBERRY VARIETY,BAYBERRY VARIETY,15
BEVERAGES UNLIMITED,527982,BEVERAGES UNLIMITED,BEVERAGES UNLIMITED,15
BILLS BUY RITE,280706,BILLS BUY RITE,BILLS BUY RITE,15
BOSWORTHS MARKET,653296,BOSWORTHS MARKET,BOSWORTHS MARKET,15
BOUYEA FASSETTS BAKERY 340,633560,BOUYEA FASSETTS BAKERY,BOUYEA FASSETTS BAKERY,15
BREAD N BUTTER MARKET,351653,BREAD N BUTTER MARKET,BREAD N BUTTER MARKET,15
BROADWAY FAMILY VARIETY,436401,BROADWAY FAMILY VARIETY,BROADWAY FAMILY VARIETY,15
BUTCHER BOY MARKET,462988,BUTCHER BOY MARKET,BUTCHER BOY MARKET,15
CABOT ST MARKET,238388,CABOT ST MARKET,CABOT ST MARKET,15
CANDIA GENERAL STORE,227273,CANDIA GENERAL STORE,CANDIA GENERAL STORE,15
CANDIA GETTYMART,552493,CANDIA GETTYMART,CANDIA GETTYMART,15
CANOBIE MARKET,391551,CANOBIE MARKET,CANOBIE MARKET,15
CHARTER FOOD STORE 02604,295137,CHARTER FOOD STORE,CHARTER FOOD STORE,15
CHARTER FOOD STORE 02602,513986,CHARTER FOOD STORE,CHARTER FOOD STORE,15
CHARTER FOOD STORE 02521,509759,CHARTER FOOD STORE,CHARTER FOOD STORE,15
CHARTER FOOD STORE 02519,704727,CHARTER FOOD STORE,CHARTER FOOD STORE,15
CHASSES VARIETY STORE,388120,CHASSES VARIETY STORE,CHASSES VARIETY STORE,15
CHRIS' OCEAN POINT MARKET,270560,CHRIS OCEAN POINT MARKET,CHRIS OCEAN POINT MARKET,15
CHRISTY'S MARKET INC 164,600512,CHRISTYS MARKET,CHRISTYS MARKET,15
CHRISTY'S MARKET INC 162,345392,CHRISTYS MARKET,CHRISTYS MARKET,15
CHRISTYS MARKET 165,686524,CHRISTYS MARKET,CHRISTYS MARKET,15
CHRISTYS MARKET 179,655462,CHRISTYS MARKET,CHRISTYS MARKET,15
CONVENIENT GROCER II,481145,CONVENIENT GROCER II,CONVENIENT GROCER II,15
CORNER VARIETY,286732,CORNER VARIETY,CORNER VARIETY,15
CORNER VARIETY,450276,CORNER VARIETY,CORNER VARIETY,15
CORNER VARIETY OF PLAISTOW,351816,CORNER VARIETY OF PLAISTOW,CORNER VARIETY OF PLAISTOW,15
COUNTRY KITCHEN THRIFT STORE 39,711321,COUNTRY KITCHEN THRIFT STORE,COUNTRY KITCHEN THRIFT STORE,15
CUMBERLAND FARMS 5518,352403,CUMBERLAND FARMS,CUMBERLAND FARMS,15
CUMBERLAND FARMS 5521,610979,CUMBERLAND FARMS,CUMBERLAND FARMS,15
CUMBERLAND FARMS 5522,571414,CUMBERLAND FARMS,CUMBERLAND FARMS,15
CUMBERLAND FARMS 5530,315476,CUMBERLAND FARMS,CUMBERLAND FARMS,15
CUMBERLAND FARMS 5545,277033,CUMBERLAND FARMS,CUMBERLAND FARMS,15
CUMBERLAND FARMS 5544,569018,CUMBERLAND FARMS,CUMBERLAND FARMS,15
CUMBERLAND FARMS #5409,698621,CUMBERLAND FARMS,CUMBERLAND FARMS,15
CUSTEAUS SPRMKT,662260,CUSTEAUS SPRMKT,CUSTEAUS SPRMKT,15
D L MELCHER-IND DIST-HOOD PRODUCT,611149,D L MELCHERIND DISTHOOD PRODUCT,D L MELCHERIND DISTHOOD PRODUCT,15
DANVILLE VILLAGE MARKET,463162,DANVILLE VILLAGE MARKET,DANVILLE VILLAGE MARKET,15
DEMMONS STORE,429585,DEMMONS STORE,DEMMONS STORE,15
DENVER BEEF AND POULTRY,713095,DENVER BEEF AND POULTRY,DENVER BEEF AND POULTRY,15
DI BURROS MARKET,439288,DI BURROS MARKET,DI BURROS MARKET,15
DIAL MARKET,567476,DIAL MARKET,DIAL MARKET,15
DILLY DALLY DELI & CONVENIENCE,628647,DILLY DALLY DELI CONVENIENCE,DILLY DALLY DELI CONVENIENCE,15
DONS MARKET,492304,DONS MARKET,DONS MARKET,15
E & D VARIETY,551925,E D VARIETY,E D VARIETY,15
ENTENMANN & THOMAS BAKERY OUTLET 01,676856,ENTENMANN THOMAS BAKERY OUTLET,ENTENMANN THOMAS BAKERY OUTLET,15
EPPING TRADING CENTER,338080,EPPING TRADING CENTER,EPPING TRADING CENTER,15
FECTEAUS COUNTRY STORE,329503,FECTEAUS COUNTRY STORE,FECTEAUS COUNTRY STORE,15
FOOD FAIR STORES INC,621965,FOOD FAIR STORES,FOOD FAIR STORES,15
FOYE'S CORNER MARKET,517571,FOYES CORNER MARKET,FOYES CORNER MARKET,15
FREETOWN COUNTRY STORE,587866,FREETOWN COUNTRY STORE,FREETOWN COUNTRY STORE,15
GATEWAY COUNTRY STORE,468003,GATEWAY COUNTRY STORE,GATEWAY COUNTRY STORE,15
HAN HO ASIAN GROCERIES,720618,HAN HO ASIAN GROCERIES,HAN HO ASIAN GROCERIES,15
HAN HO ORIENTAL GROCERIE,256568,HAN HO ORIENTAL GROCERIE,HAN HO ORIENTAL GROCERIE,15
HARVEY'S BAKERY,679908,HARVEYS BAKERY,HARVEYS BAKERY,15
HARVEYS,386553,HARVEYS,HARVEYS,15
HIGH STREET GROCERY,332968,HIGH STREET GROCERY,HIGH STREET GROCERY,15
IRVING MAINWAY 1532,295705,IRVING MAINWAY,IRVING MAINWAY,15
IRVING MAINWAY 1535,411884,IRVING MAINWAY,IRVING MAINWAY,15
IRVING MAINWAY 1518,372729,IRVING MAINWAY,IRVING MAINWAY,15
IRVING MAINWAY 1540,278780,IRVING MAINWAY,IRVING MAINWAY,15
IRVING MAINWAY  1513,712290,IRVING MAINWAY,IRVING MAINWAY,15
IZZY'S MARKET,551077,IZZYS MARKET,IZZYS MARKET,15
IZZYS MARKET,314522,IZZYS MARKET,IZZYS MARKET,15
J.R.'S CORNER STORE,354526,JRS CORNER STORE,JRS CORNER STORE,15
JR'S PLACE,639476,JRS PLACE,JRS PLACE,15
JRS CONVENIENCE,562076,JRS CONVENIENCE,JRS CONVENIENCE,15
JRS CONVENIENT STORE,487107,JRS CONVENIENT STORE,JRS CONVENIENT STORE,15
KC BAKERY OUTLET,722395,KC BAKERY OUTLET,KC BAKERY OUTLET,15
KCS BAKERY OUTLET,670182,KCS BAKERY OUTLET,KCS BAKERY OUTLET,15
KELLIE BROOK FARM,695012,KELLIE BROOK FARM,KELLIE BROOK FARM,15
KEVS COUNTRY STORE,338232,KEVS COUNTRY STORE,KEVS COUNTRY STORE,15
KINGSTON VILLAGE MARKET,325627,KINGSTON VILLAGE MARKET,KINGSTON VILLAGE MARKET,15
KITTREDGE FARMS,681809,KITTREDGE FARMS,KITTREDGE FARMS,15
LAKESIDE FRUIT MARKET,609536,LAKESIDE FRUIT MARKET,LAKESIDE FRUIT MARKET,15
LAUREL FARMS DAIRY INC,569148,LAUREL FARMS DAIRY,LAUREL FARMS DAIRY,15
LET'S EAT RIGHT FOODCOOP,715620,LETS EAT RIGHT FOODCOOP,LETS EAT RIGHT FOODCOOP,15
LINDYS COUNTRY STORE,665280,LINDYS COUNTRY STORE,LINDYS COUNTRY STORE,15
LITTLE GOOSE,503619,LITTLE GOOSE,LITTLE GOOSE,15
"LONDONDERRY QUICK STOP, INC  ",365723,LONDONDERRY QUICK STOP,LONDONDERRY QUICK STOP,15
MAC'S VARIETY,307023,MACS VARIETY,MACS VARIETY,15
MACDONALDS MEAT MARKET,617101,MACDONALDS MEAT MARKET,MACDONALDS MEAT MARKET,15
MACK'S APPLES,235152,MACKS APPLES,MACKS APPLES,15
MAPLE HAVEN BEVERAGE,341388,MAPLE HAVEN BEVERAGE,MAPLE HAVEN BEVERAGE,15
MARCOTTE'S MARKET,347488,MARCOTTES MARKET,MARCOTTES MARKET,15
MARELLI'S MARKET,317863,MARELLIS MARKET,MARELLIS MARKET,15
MEATMAN,529909,MEATMAN,MEATMAN,15
MIKES GROCERY & DELI,641245,MIKES GROCERY DELI,MIKES GROCERY DELI,15
MIKES RED BARN,228553,MIKES RED BARN,MIKES RED BARN,15
MR MIKE'S #13,251017,MR MIKES,MR MIKES,15
NATURAL MARKETPLACE,359853,NATURAL MARKETPLACE,NATURAL MARKETPLACE,15
NEW MARKET GETTY STATION,658816,NEW MARKET GETTY STATION,NEW MARKET GETTY STATION,15
NEWMARKET GETTY,697038,NEWMARKET GETTY,NEWMARKET GETTY,15
NEWSTAND #33,562321,NEWSTAND,NEWSTAND,15
NH FARMERS OPEN AIR MARKET,267210,NH FARMERS OPEN AIR MARKET,NH FARMERS OPEN AIR MARKET,15
NITTY GRITTY CONVENIENCE STORE,615916,NITTY GRITTY CONVENIENCE STORE,NITTY GRITTY CONVENIENCE STORE,15
NORTH RIVER MARKET,414691,NORTH RIVER MARKET,NORTH RIVER MARKET,15
NORTHWOOD COUNTRY MARKET,469390,NORTHWOOD COUNTRY MARKET,NORTHWOOD COUNTRY MARKET,15
NOTTINGHAM FOOD CO-OP,353315,NOTTINGHAM FOOD COOP,NOTTINGHAM FOOD COOP,15
NUTFIELD COUNTRY STORE INC,396589,NUTFIELD COUNTRY STORE,NUTFIELD COUNTRY STORE,15
OBRIENS GENERAL STORE INC,694191,OBRIENS GENERAL STORE,OBRIENS GENERAL STORE,15
OKEEFE'S GENERAL STORE,290162,OKEEFES GENERAL STORE,OKEEFES GENERAL STORE,15
PA-PA'S COUNTRY STORE,254543,PAPAS COUNTRY STORE,PAPAS COUNTRY STORE,15
PARES VARIETY,340295,PARES VARIETY,PARES VARIETY,15
PATRIOT'S CORNER GROCERY,249329,PATRIOTS CORNER GROCERY,PATRIOTS CORNER GROCERY,15
PAUL'S PRODUCE,248886,PAULS PRODUCE,PAULS PRODUCE,15
PERRINOS MARKET,306574,PERRINOS MARKET,PERRINOS MARKET,15
PETERS FARM STAND,692285,PETERS FARM STAND,PETERS FARM STAND,15
PIC N PAY SHOP N SAVE,453394,PIC N PAY SHOP N SAVE,PIC N PAY SHOP N SAVE,15
PIC-N-CARRY,317928,PICNCARRY,PICNCARRY,15
PLAZA 28 VARIETY,338658,PLAZA VARIETY,PLAZA VARIETY,15
POP-IN MARKET,484456,POPIN MARKET,POPIN MARKET,15
PRIME BUTCHER INC,407363,PRIME BUTCHER,PRIME BUTCHER,15
PURITY 14,673459,PURITY,PURITY,15
PURITY 58,413132,PURITY,PURITY,15
RICHARDSONS MARKET,423223,RICHARDSONS MARKET,RICHARDSONS MARKET,15
RICHDALE DAIRY 90,511940,RICHDALE DAIRY,RICHDALE DAIRY,15
RICHDALE DAIRY STORE 90,351738,RICHDALE DAIRY STORE,RICHDALE DAIRY STORE,15
RIDGE GENERAL STORE,237102,RIDGE GENERAL STORE,RIDGE GENERAL STORE,15
RISING TIDE,278039,RISING TIDE,RISING TIDE,15
RITE AID-RAYMOND 3288,351470,RITE AIDRAYMOND,RITE AIDRAYMOND,15
ROSE COUNTRY VARIETY,430352,ROSE COUNTRY VARIETY,ROSE COUNTRY VARIETY,15
ROUTE #108 GENERAL STORE,345174,ROUTE GENERAL STORE,ROUTE GENERAL STORE,15
ROUTE 1 DISCOUNT FOODS,252756,ROUTE DISCOUNT FOODS,ROUTE DISCOUNT FOODS,15
ROWES CORNER MARKET,458694,ROWES CORNER MARKET,ROWES CORNER MARKET,15
ROYAL GROCERY II,379434,ROYAL GROCERY II,ROYAL GROCERY II,15
RT  286 VARIETY,374795,RT VARIETY,RT VARIETY,15
SCHWANS WINDHAM DEPOT 11220,604416,SCHWANS WINDHAM DEPOT,SCHWANS WINDHAM DEPOT,15
SEACOAST GROWERS ASSOC,404540,SEACOAST GROWERS ASSOC,SEACOAST GROWERS ASSOC,15
SEACOAST SUBS & SODA INC,456870,SEACOAST SUBS SODA,SEACOAST SUBS SODA,15
SEACOST SUBS N SODA,314210,SEACOST SUBS N SODA,SEACOST SUBS N SODA,15
SEVEN ELEVEN 16157,664904,SEVEN ELEVEN,SEVEN ELEVEN,15
SHERBURNE STORE,551579,SHERBURNE STORE,SHERBURNE STORE,15
SHUTE'S CORNER COUNTRY STORE,398131,SHUTES CORNER COUNTRY STORE,SHUTES CORNER COUNTRY STORE,15
SHYER'S LOBSTER POUNDS,657960,SHYERS LOBSTER POUNDS,SHYERS LOBSTER POUNDS,15
SODA POP STOP,601482,SODA POP STOP,SODA POP STOP,15
SPOLLETTS GENERAL STORE,612287,SPOLLETTS GENERAL STORE,SPOLLETTS GENERAL STORE,15
STEVES NEWS & VARIETY,492074,STEVES NEWS VARIETY,STEVES NEWS VARIETY,15
STOP & SHOP 201,372192,STOP SHOP,STOP SHOP,15
STOP & SHOP 205,588892,STOP SHOP,STOP SHOP,15
STORE 24 201,717654,STORE,STORE,15
STRATHAM VILLAGE MARKET INC,700168,STRATHAM VILLAGE MARKET,STRATHAM VILLAGE MARKET,15
STUDIO GROCERY,692532,STUDIO GROCERY,STUDIO GROCERY,15
TEXACO FOOD MART,413158,TEXACO FOOD MART,TEXACO FOOD MART,15
THE DERRY VILLAGE STORE,533852,THE DERRY VILLAGE STORE,THE DERRY VILLAGE STORE,15
TRI-SERVICE 800,408324,TRISERVICE,TRISERVICE,15
TURNERS VARIETY STORE,694426,TURNERS VARIETY STORE,TURNERS VARIETY STORE,15
VALS VARIETY,670118,VALS VARIETY,VALS VARIETY,15
VEGGIES N MORE,590496,VEGGIES N MORE,VEGGIES N MORE,15
VILLAGE MARKET,593781,VILLAGE MARKET,VILLAGE MARKET,15
VILLAGE STORE - ATKINSON,306520,VILLAGE STORE ATKINSON,VILLAGE STORE ATKINSON,15
VINING'S COUNTRY STOE,612307,VININGS COUNTRY STOE,VININGS COUNTRY STOE,15
VINING'S COUNTRY STORE,436368,VININGS COUNTRY STORE,VININGS COUNTRY STORE,15
VININGS COUNTRY STORE,322873,VININGS COUNTRY STORE,VININGS COUNTRY STORE,15
WAKE ROBIN FARM,414935,WAKE ROBIN FARM,WAKE ROBIN FARM,15
WEST EPPING VILLAGE MKT,241761,WEST EPPING VILLAGE MKT,WEST EPPING VILLAGE MKT,15
WEST EPPING VILLAGE MKT,482748,WEST EPPING VILLAGE MKT,WEST EPPING VILLAGE MKT,15
WILDFLOUR NATURAL FOODS,695086,WILDFLOUR NATURAL FOODS,WILDFLOUR NATURAL FOODS,15
WOLCOTT GROCERY,565412,WOLCOTT GROCERY,WOLCOTT GROCERY,15
WOODBURY STOP N GO,417215,WOODBURY STOP N GO,WOODBURY STOP N GO,15
XTRA MART 7142,238342,XTRA MART,XTRA MART,15
XTRA MART 7290.,310140,XTRA MART,XTRA MART,15
XTRA MART 7315,477295,XTRA MART,XTRA MART,15
XTRA MART 7430,633345,XTRA MART,XTRA MART,15
YANKEE FOOD MARKET,609376,YANKEE FOOD MARKET,YANKEE FOOD MARKET,15
YANKEE SPIRIT MARKET,276183,YANKEE SPIRIT MARKET,YANKEE SPIRIT MARKET,15
125 QUICKIE,456056,QUICKIE,QUICKIE,15
1860 MARKET,399927,MARKET,MARKET,15
A & P FOOD STORES 642,321128,A P FOOD STORES,A P FOOD STORES,15
B & L VARIETY,377848,B L VARIETY,B L VARIETY,15
BARGAIN BASKET,642649,BARGAIN BASKET,BARGAIN BASKET,15
BIG APPLE FOOD STORE 145,292031,BIG APPLE FOOD STORE,BIG APPLE FOOD STORE,15
BLUE LOON GENERAL STORE,405082,BLUE LOON GENERAL STORE,BLUE LOON GENERAL STORE,15
BOUCHERS CORNER STORE,390081,BOUCHERS CORNER STORE,BOUCHERS CORNER STORE,15
BREAD N BUTTER MARKET,686501,BREAD N BUTTER MARKET,BREAD N BUTTER MARKET,15
BROADVIEW FARM VILLAGE STORE,491903,BROADVIEW FARM VILLAGE STORE,BROADVIEW FARM VILLAGE STORE,15
BROADVIEW FARM VILLAGE STORE INC,284447,BROADVIEW FARM VILLAGE STORE,BROADVIEW FARM VILLAGE STORE,15
BROCKS COUNTRY STORE,628065,BROCKS COUNTRY STORE,BROCKS COUNTRY STORE,15
BUSY HILL MARKET,392856,BUSY HILL MARKET,BUSY HILL MARKET,15
BUSY HILL MARKET,444827,BUSY HILL MARKET,BUSY HILL MARKET,15
BUTTERNUT FARM,376404,BUTTERNUT FARM,BUTTERNUT FARM,15
C&B MINI MART,416329,CB MINI MART,CB MINI MART,15
C&B MINI MART-GETTY,367741,CB MINI MARTGETTY,CB MINI MARTGETTY,15
CALEF'S COUNTRY STORE,647909,CALEFS COUNTRY STORE,CALEFS COUNTRY STORE,15
CALEFS COUNTRY STORE,417348,CALEFS COUNTRY STORE,CALEFS COUNTRY STORE,15
CHARTER FOOD STORE 02605,445756,CHARTER FOOD STORE,CHARTER FOOD STORE,15
CHESTNUT ST  DELI & MARK,705766,CHESTNUT ST DELI MARK,CHESTNUT ST DELI MARK,15
CHUCKLE BS DELI,426341,CHUCKLE BS DELI,CHUCKLE BS DELI,15
CIRCLE-LEE-GROCERY-INC,317253,CIRCLELEEGROCERYINC,CIRCLELEEGROCERYINC,15
COLONIAL GROCERY,435538,COLONIAL GROCERY,COLONIAL GROCERY,15
CONVENIENT FOODS INC,437590,CONVENIENT FOODS,CONVENIENT FOODS,15
CORN PATCH MARKET,492966,CORN PATCH MARKET,CORN PATCH MARKET,15
CRANBERRIES BUTCHER SHOP,549961,CRANBERRIES BUTCHER SHOP,CRANBERRIES BUTCHER SHOP,15
CUMBERLAND FARMS 5523,643948,CUMBERLAND FARMS,CUMBERLAND FARMS,15
CUMBERLAND FARMS 5434,390125,CUMBERLAND FARMS,CUMBERLAND FARMS,15
D & C GROCERY,354503,D C GROCERY,D C GROCERY,15
DEMERITT HILL FARM,702078,DEMERITT HILL FARM,DEMERITT HILL FARM,15
DOVER NATURAL FOODS,667963,DOVER NATURAL FOODS,DOVER NATURAL FOODS,15
DOVER POINT VARIETY,563944,DOVER POINT VARIETY,DOVER POINT VARIETY,15
DUGALS MKT,548060,DUGALS MKT,DUGALS MKT,15
DUSTONS MARKET,568335,DUSTONS MARKET,DUSTONS MARKET,15
FRANKIES BARN,697325,FRANKIES BARN,FRANKIES BARN,15
FRANKS SUPERMARKET,660316,FRANKS SUPERMARKET,FRANKS SUPERMARKET,15
FRIENDLY MARKET,260473,FRIENDLY MARKET,FRIENDLY MARKET,15
GEORGE CALEF FINE FOODS,347981,GEORGE CALEF FINE FOODS,GEORGE CALEF FINE FOODS,15
GIROUX MARKET,516376,GIROUX MARKET,GIROUX MARKET,15
HANDY RONS EAST,500375,HANDY RONS EAST,HANDY RONS EAST,15
HARDEES MARKET & DELI,552945,HARDEES MARKET DELI,HARDEES MARKET DELI,15
HARVEY'S BAKERY,278193,HARVEYS BAKERY,HARVEYS BAKERY,15
HARVEYS BAKERY,716588,HARVEYS BAKERY,HARVEYS BAKERY,15
IGA BARRINGTON,389255,IGA BARRINGTON,IGA BARRINGTON,15
IRA MILLERS GENERAL STORE,310902,IRA MILLERS GENERAL STORE,IRA MILLERS GENERAL STORE,15
IRVING MAINWAY 1537,595459,IRVING MAINWAY,IRVING MAINWAY,15
IRVING MAINWAY 1538,296977,IRVING MAINWAY,IRVING MAINWAY,15
IRVING MAINWAY 1523,648725,IRVING MAINWAY,IRVING MAINWAY,15
IRVING MAINWAY  1539,375968,IRVING MAINWAY,IRVING MAINWAY,15
ISINGLASS COUNTRY STORE,599645,ISINGLASS COUNTRY STORE,ISINGLASS COUNTRY STORE,15
ISINGLASS COUNTRY STORE,621770,ISINGLASS COUNTRY STORE,ISINGLASS COUNTRY STORE,15
JJ'S MINI MART,484827,JJS MINI MART,JJS MINI MART,15
"JUST FOR THE """"""""HALIBUT""""""""  ",308674,JUST FOR THE HALIBUT,JUST FOR THE HALIBUT,15
KENS MARKET & DELI,590089,KENS MARKET DELI,KENS MARKET DELI,15
LEE CIRCLE GROCERY,581875,LEE CIRCLE GROCERY,LEE CIRCLE GROCERY,15
MCGRATH FOOD CENTER #2,477297,MCGRATH FOOD CENTER,MCGRATH FOOD CENTER,15
MCKAYS VARIETY,684021,MCKAYS VARIETY,MCKAYS VARIETY,15
