Store Name,Record ID,Likelyname,retailername,group
26th & Clearfield Mini Market,1024579,TH CLEARFIELD MINI MARKET,TH CLEARFIELD MINI MARKET,9
27 Mini Market,983462,MINI MARKET,MINI MARKET,9
2728 INTEGRITY MARKET INC,278196,INTEGRITY MARKET,INTEGRITY MARKET,9
2729 INC,337322,,"",9
2764 KENSINGTON INC,285550,KENSINGTON,KENSINGTON,9
2769 Ly Inc,903254,LY,LY,9
27th Allegheny Food Market,1008651,TH ALLEGHENY FOOD MARKET,TH ALLEGHENY FOOD MARKET,9
27th Allegheny Food Market II,1149659,TH ALLEGHENY FOOD MARKET II,TH ALLEGHENY FOOD MARKET II,9
27TH FOOD MARKET,809959,TH FOOD MARKET,TH FOOD MARKET,9
28th St Mini Market,1003417,TH ST MINI MARKET,TH ST MINI MARKET,9
28th Supermarket Inc,1129554,TH SUPERMARKET,TH SUPERMARKET,9
2k & C Inc,1156508,K C,K C,9
2nd & Lehigh Produce,1131543,ND LEHIGH PRODUCE,ND LEHIGH PRODUCE,9
2nd And Durfor Mini Market Llc,1307835,ND AND DURFOR MINI MARKET,ND AND DURFOR MINI MARKET,9
3 Brother Food Market 1,1077769,BROTHER FOOD MARKET,BROTHER FOOD MARKET,9
3 Espigas Bakery And Grocery,1114251,ESPIGAS BAKERY AND GROCERY,ESPIGAS BAKERY AND GROCERY,9
3 Stars Deli Mini Market,1116494,STARS DELI MINI MARKET,STARS DELI MINI MARKET,9
3 Torres Grocery,1057559,TORRES GROCERY,TORRES GROCERY,9
30 Street Mini Market Inc,1332167,STREET MINI MARKET,STREET MINI MARKET,9
309 DOLLAR DAYS INC,485988,DOLLAR DAYS,DOLLAR DAYS,9
38 Girard Ave ( Sunoco Food Mkt),1023940,GIRARD AVE SUNOCO FOOD MKT,GIRARD AVE SUNOCO FOOD MKT,9
38th Food Market 7 Inc,1439367,TH FOOD MARKET,TH FOOD MARKET,9
3rd Jackson Grocery,1088842,RD JACKSON GROCERY,RD JACKSON GROCERY,9
3y Food Market,1187667,Y FOOD MARKET,Y FOOD MARKET,9
4 Brothers Mini Market,1081319,BROTHERS MINI MARKET,BROTHERS MINI MARKET,9
4 Every Occasion Cupcakes,1142162,EVERY OCCASION CUPCAKES,EVERY OCCASION CUPCAKES,9
4 Jays Deli,1184841,JAYS DELI,JAYS DELI,9
40 Acres Produce,1045498,ACRES PRODUCE,ACRES PRODUCE,9
"40 STOP MINI MARKET, INC.  ",567763,STOP MINI MARKET,STOP MINI MARKET,9
40th St Grocery,910037,TH ST GROCERY,TH ST GROCERY,9
40TH ST MARKET,638455,TH ST MARKET,TH ST MARKET,9
40TH STREET MARKET,770711,TH STREET MARKET,TH STREET MARKET,9
42nd Street Food Market,1194590,ND STREET FOOD MARKET,ND STREET FOOD MARKET,9
44 Food Market Inc,1220340,FOOD MARKET,FOOD MARKET,9
447 S 55 Inc,817848,S,S,9
48TH STREET SHOP N BAG,239295,TH STREET SHOP N BAG,TH STREET SHOP N BAG,9
49 STOP SUPERMARKET,401058,STOP SUPERMARKET,STOP SUPERMARKET,9
"5087 CHO'S MARKET, INC  ",531738,CHOS MARKET,CHOS MARKET,9
51 & Brown Supermarket,956052,BROWN SUPERMARKET,BROWN SUPERMARKET,9
51 & Brown Supermarket inc,871480,BROWN SUPERMARKET,BROWN SUPERMARKET,9
51 Race Food Market Inc,925654,RACE FOOD MARKET,RACE FOOD MARKET,9
51 STREET MINI MARKET 1,901788,STREET MINI MARKET,STREET MINI MARKET,9
52 Food Market Llc 1,1442371,FOOD MARKET,FOOD MARKET,9
52ND FOOD PLUS,256918,ND FOOD PLUS,ND FOOD PLUS,9
52nd St Caribbean Market Llc,1460053,ND ST CARIBBEAN MARKET,ND ST CARIBBEAN MARKET,9
52ND ST MINI MARKET,487437,ND ST MINI MARKET,ND ST MINI MARKET,9
52nd St Supermarket,977863,ND ST SUPERMARKET,ND ST SUPERMARKET,9
52nd Street Food Market,1296254,ND STREET FOOD MARKET,ND STREET FOOD MARKET,9
53rd Street Food Market Inc,835819,RD STREET FOOD MARKET,RD STREET FOOD MARKET,9
54 & Wyalusing Food Market,883593,WYALUSING FOOD MARKET,WYALUSING FOOD MARKET,9
54 Food Market,983416,FOOD MARKET,FOOD MARKET,9
54 Grocery Food Market LLC 1,890262,GROCERY FOOD MARKET,GROCERY FOOD MARKET,9
5414 Wyalusing Food Market Llc,975001,WYALUSING FOOD MARKET,WYALUSING FOOD MARKET,9
54th Food Market LLC,1112013,TH FOOD MARKET,TH FOOD MARKET,9
54th Street Corner Store,946327,TH STREET CORNER STORE,TH STREET CORNER STORE,9
"54th Street Seafood,seafood Market  ",1275107,TH STREET SEAFOODSEAFOOD MARKET,TH STREET SEAFOODSEAFOOD MARKET,9
55 Food Market III 1,1233490,FOOD MARKET III,FOOD MARKET III,9
55 FOOD MARKET INC,781104,FOOD MARKET,FOOD MARKET,9
55 Food Market Inc,999417,FOOD MARKET,FOOD MARKET,9
55th Deli Market Inc,1221805,TH DELI MARKET,TH DELI MARKET,9
55th Deli Market Inc,1305379,TH DELI MARKET,TH DELI MARKET,9
55th Mini  Market 2 Inc 1,1158635,TH MINI MARKET,TH MINI MARKET,9
56 Food Market,931781,FOOD MARKET,FOOD MARKET,9
5610 PSJ LTD,824623,PSJ,PSJ,9
56th Food Market,1108106,TH FOOD MARKET,TH FOOD MARKET,9
56TH MINI MARKET,493905,TH MINI MARKET,TH MINI MARKET,9
56th Mini Market,823338,TH MINI MARKET,TH MINI MARKET,9
57 & Cedar Your Convenient Store Inc,1355553,CEDAR YOUR CONVENIENT STORE,CEDAR YOUR CONVENIENT STORE,9
57 Food Market LLC,1121574,FOOD MARKET,FOOD MARKET,9
58 DELANCEY FOOD MARKET,779673,DELANCEY FOOD MARKET,DELANCEY FOOD MARKET,9
58 Street Food Market Inc,1096084,STREET FOOD MARKET,STREET FOOD MARKET,9
58 Street Food Market Inc 2 1,1223215,STREET FOOD MARKET,STREET FOOD MARKET,9
58th & Master Food Market Inc,1317643,TH MASTER FOOD MARKET,TH MASTER FOOD MARKET,9
58th St. Food Market,1048686,TH ST FOOD MARKET,TH ST FOOD MARKET,9
58th Street Food Market Inc,1170783,TH STREET FOOD MARKET,TH STREET FOOD MARKET,9
58th Street Mini Market,1001207,TH STREET MINI MARKET,TH STREET MINI MARKET,9
59 & Master Food Market,1114222,MASTER FOOD MARKET,MASTER FOOD MARKET,9
59 & Master Food Market Llc,1352107,MASTER FOOD MARKET,MASTER FOOD MARKET,9
59th Food Market Inc,1059635,TH FOOD MARKET,TH FOOD MARKET,9
59th Minimarket Inc,1112421,TH MINIMARKET,TH MINIMARKET,9
59TH STREET FISH MARKET,753236,TH STREET FISH MARKET,TH STREET FISH MARKET,9
59TH STREET FISH MARKET,796190,TH STREET FISH MARKET,TH STREET FISH MARKET,9
5th  Street Dollar  Plus,985363,TH STREET DOLLAR PLUS,TH STREET DOLLAR PLUS,9
5th Mini Market Inc,1381630,TH MINI MARKET,TH MINI MARKET,9
5th Street Deli Grocery,1002113,TH STREET DELI GROCERY,TH STREET DELI GROCERY,9
5th Street Live Poultry,1221883,TH STREET LIVE POULTRY,TH STREET LIVE POULTRY,9
"5th Street Meat Market, Inc.  ",1237118,TH STREET MEAT MARKET,TH STREET MEAT MARKET,9
5th Street Supermarket LLC,1104025,TH STREET SUPERMARKET,TH STREET SUPERMARKET,9
6033 CASTOR INC,266986,CASTOR,CASTOR,9
60th Food Market Inc,1193716,TH FOOD MARKET,TH FOOD MARKET,9
60th Mini Market,990195,TH MINI MARKET,TH MINI MARKET,9
60th Street Mini Market Inc,1331378,TH STREET MINI MARKET,TH STREET MINI MARKET,9
61 & Buist Food Market Inc,1027080,BUIST FOOD MARKET,BUIST FOOD MARKET,9
"6201 Kim's Market, Inc  ",1453767,KIMS MARKET,KIMS MARKET,9
62nd & Master Supermarket Inc,1023614,ND MASTER SUPERMARKET,ND MASTER SUPERMARKET,9
62ND KIMS MARKET INC,773297,ND KIMS MARKET,ND KIMS MARKET,9
63 N DELI & GROCERY,797361,N DELI GROCERY,N DELI GROCERY,9
63rd Street Cafe LLC T/A Md Crab House,1091725,RD STREET CAFE TA MD CRAB HOUSE,RD STREET CAFE TA MD CRAB HOUSE,9
64 St Mini Market,962986,ST MINI MARKET,ST MINI MARKET,9
64 street supermarket,897074,STREET SUPERMARKET,STREET SUPERMARKET,9
648 SOUTHWEST MARKET INC,747700,SOUTHWEST MARKET,SOUTHWEST MARKET,9
65 & Lebanon Deli,1062825,LEBANON DELI,LEBANON DELI,9
65 & Lebanon Deli,1205823,LEBANON DELI,LEBANON DELI,9
65TH DELI FOOD MARKET,746285,TH DELI FOOD MARKET,TH DELI FOOD MARKET,9
65th Deli Food Market,925676,TH DELI FOOD MARKET,TH DELI FOOD MARKET,9
65th St Food Market Deli Inc.,1294452,TH ST FOOD MARKET DELI,TH ST FOOD MARKET DELI,9
66th Super Market,1443338,TH SUPER MARKET,TH SUPER MARKET,9
67TH STREET SHOP RITE,396993,TH STREET SHOP RITE,TH STREET SHOP RITE,9
6th Street Supermarket Inc,1363475,TH STREET SUPERMARKET,TH STREET SUPERMARKET,9
7 Brothers Food Market,1105752,BROTHERS FOOD MARKET,BROTHERS FOOD MARKET,9
7 Brothers Food Market Inc,994102,BROTHERS FOOD MARKET,BROTHERS FOOD MARKET,9
7 Brothers Minimarket Inc,1231783,BROTHERS MINIMARKET,BROTHERS MINIMARKET,9
7 DAYS FOOD MARKET,249832,DAYS FOOD MARKET,DAYS FOOD MARKET,9
7 Days Food Market,1119399,DAYS FOOD MARKET,DAYS FOOD MARKET,9
7 Eleven 35980K,1302810,SEVEN ELEVEN,ELEVEN K,9
7 Eleven 11336K,1321700,SEVEN ELEVEN,ELEVEN K,9
7 Eleven 33380H,1321701,SEVEN ELEVEN,ELEVEN H,9
7 Eleven 35888J,1344856,SEVEN ELEVEN,ELEVEN J,9
7 Eleven 20563H,1344858,SEVEN ELEVEN,ELEVEN H,9
7 Eleven 20243J 20243J,1331329,SEVEN ELEVEN,ELEVEN J J,9
7 Eleven Inc 24569C,628347,SEVEN ELEVEN,ELEVEN C,9
7 Eleven Inc 29320A,650610,SEVEN ELEVEN,ELEVEN A,9
7 Eleven Inc 33285 T,897404,SEVEN ELEVEN,ELEVEN T,9
7 Eleven Store 11357D,589138,SEVEN ELEVEN,ELEVEN STORE D,9
7 Eleven Store 20980,230125,SEVEN ELEVEN,ELEVEN STORE,9
7 Eleven Store 23287C,350551,SEVEN ELEVEN,ELEVEN STORE C,9
7 Eleven Store 26291D,543243,SEVEN ELEVEN,ELEVEN STORE D,9
7 Eleven Store 23787E,545338,SEVEN ELEVEN,ELEVEN STORE E,9
7 Eleven Store 20243D,724250,SEVEN ELEVEN,ELEVEN STORE D,9
7 Eleven Store 24839C,315118,SEVEN ELEVEN,ELEVEN STORE C,9
7 Eleven Store 21048E,229107,SEVEN ELEVEN,ELEVEN STORE E,9
7 Eleven Store 11348D,489672,SEVEN ELEVEN,ELEVEN STORE D,9
7 Eleven Store 32363B,458677,SEVEN ELEVEN,ELEVEN STORE B,9
7 Eleven Store 19624F,626117,SEVEN ELEVEN,ELEVEN STORE F,9
7 Eleven Store 26179,492057,SEVEN ELEVEN,ELEVEN STORE,9
7 Eleven Store 20452C,671128,SEVEN ELEVEN,ELEVEN STORE C,9
7 Eleven Store 29153F,639251,SEVEN ELEVEN,ELEVEN STORE F,9
7 Eleven Store 15706F,421956,SEVEN ELEVEN,ELEVEN STORE F,9
7 Eleven Store 33305A,392298,SEVEN ELEVEN,ELEVEN STORE A,9
7 Eleven Store 22652E,301161,SEVEN ELEVEN,ELEVEN STORE E,9
7 Eleven Store 32661B,324311,SEVEN ELEVEN,ELEVEN STORE B,9
7 ELEVEN STORE 21218B,483526,SEVEN ELEVEN,ELEVEN STORE B,9
7 ELEVEN STORE 11340A,314704,SEVEN ELEVEN,ELEVEN STORE A,9
7 ELEVEN STORE 19602A,912950,SEVEN ELEVEN,ELEVEN STORE A,9
7 Eleven Store 33515A,922038,SEVEN ELEVEN,ELEVEN STORE A,9
7 Eleven Store 39229a,922028,SEVEN ELEVEN,ELEVEN STORE A,9
7 Eleven Store 24569D,965650,SEVEN ELEVEN,ELEVEN STORE D,9
7 Eleven Store 240826040C,981108,SEVEN ELEVEN,ELEVEN STORE C,9
7 Eleven Store 15706G,981127,SEVEN ELEVEN,ELEVEN STORE G,9
7 Eleven Store 20980B,981291,SEVEN ELEVEN,ELEVEN STORE B,9
7 Eleven Store 20452D,981171,SEVEN ELEVEN,ELEVEN STORE D,9
7 Eleven Store 23335D,981059,SEVEN ELEVEN,ELEVEN STORE D,9
7 Eleven Store 19624A,981346,SEVEN ELEVEN,ELEVEN STORE A,9
7 Eleven Store 21898D,983168,SEVEN ELEVEN,ELEVEN STORE D,9
7 Eleven Store 11336E,983150,SEVEN ELEVEN,ELEVEN STORE E,9
7 Eleven Store 33380B,983161,SEVEN ELEVEN,ELEVEN STORE B,9
7 Eleven Store 19632B,983153,SEVEN ELEVEN,ELEVEN STORE B,9
7 Eleven Store 26135C,984601,SEVEN ELEVEN,ELEVEN STORE C,9
7 Eleven Store 11348E,1002965,SEVEN ELEVEN,ELEVEN STORE E,9
7 Eleven Store 34908A,1015788,SEVEN ELEVEN,ELEVEN STORE A,9
7 Eleven Store 20980C,1032144,SEVEN ELEVEN,ELEVEN STORE C,9
7 Eleven Store 23854,1037121,SEVEN ELEVEN,ELEVEN STORE,9
7 Eleven Store 23787,1040864,SEVEN ELEVEN,ELEVEN STORE,9
7 Eleven Store 24047E,1040857,SEVEN ELEVEN,ELEVEN STORE E,9
7 Eleven Store 26179F,1108688,SEVEN ELEVEN,ELEVEN STORE F,9
7 Seas Seafood Market,955013,SEAS SEAFOOD MARKET,SEAS SEAFOOD MARKET,9
7- Eleven Store 35275A,1197347,SEVEN ELEVEN,ELEVEN STORE A,9
7-ELEVEN 11334F,337953,SEVEN ELEVEN,ELEVEN F,9
7-ELEVEN 22479A,305891,SEVEN ELEVEN,ELEVEN A,9
7-ELEVEN 23854B,276735,SEVEN ELEVEN,ELEVEN B,9
7-ELEVEN 23335C,683640,SEVEN ELEVEN,ELEVEN C,9
7-ELEVEN 25452B,710975,SEVEN ELEVEN,ELEVEN B,9
7-ELEVEN 23785,590502,SEVEN ELEVEN,ELEVEN,9
7-ELEVEN  26135A,721103,SEVEN ELEVEN,ELEVEN A,9
7-ELEVEN 27499D,524722,SEVEN ELEVEN,ELEVEN D,9
7-ELEVEN 24047D,534898,SEVEN ELEVEN,ELEVEN D,9
7-ELEVEN  21898D,703988,SEVEN ELEVEN,ELEVEN D,9
7-ELEVEN 20006E,420187,SEVEN ELEVEN,ELEVEN E,9
7-ELEVEN  19602G,437940,SEVEN ELEVEN,ELEVEN G,9
7-Eleven 25469B,878540,SEVEN ELEVEN,ELEVEN B,9
7-Eleven 33516A,878536,SEVEN ELEVEN,ELEVEN A,9
7-Eleven 20563B,885028,SEVEN ELEVEN,ELEVEN B,9
7-Eleven 11349G,885027,SEVEN ELEVEN,ELEVEN G,9
7-Eleven 20854G,885939,SEVEN ELEVEN,ELEVEN G,9
7-ELEVEN 24586C,891176,SEVEN ELEVEN,ELEVEN C,9
7-ELEVEN 25065C,899282,SEVEN ELEVEN,ELEVEN C,9
7-Eleven 33358H,1055766,SEVEN ELEVEN,ELEVEN H,9
7-Eleven 32661H,1070321,SEVEN ELEVEN,ELEVEN H,9
7-Eleven 24047H,1070228,SEVEN ELEVEN,ELEVEN H,9
7-Eleven 23854J,1070230,SEVEN ELEVEN,ELEVEN J,9
7-Eleven 24569J,1070322,SEVEN ELEVEN,ELEVEN J,9
7-Eleven 23787N,1070320,SEVEN ELEVEN,ELEVEN N,9
7-Eleven 26291M,1075577,SEVEN ELEVEN,ELEVEN M,9
7-Eleven 26135H,1077402,SEVEN ELEVEN,ELEVEN H,9
7-Eleven 36107H,1078208,SEVEN ELEVEN,ELEVEN H,9
7-Eleven 36108H,1078209,SEVEN ELEVEN,ELEVEN H,9
7-Eleven 36109H,1078212,SEVEN ELEVEN,ELEVEN H,9
7-Eleven 36493H,1084985,SEVEN ELEVEN,ELEVEN H,9
